idx,NpcGuid,ItemNo,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,CP
712,61C1BE64-AFCB-4955-B39D-36550755DF8E,141400200,49000550,2,0,0,0,0,0,0,0,0,4000
713,61C1BE64-AFCB-4955-B39D-36550755DF8E,141400230,49000550,4,0,0,0,0,0,0,0,0,7000
714,61C1BE64-AFCB-4955-B39D-36550755DF8E,141400260,49000550,6,0,0,0,0,0,0,0,0,11000
715,61C1BE64-AFCB-4955-B39D-36550755DF8E,141500140,49000550,1,0,0,0,0,0,0,0,0,2000
716,61C1BE64-AFCB-4955-B39D-36550755DF8E,141500170,49000550,2,0,0,0,0,0,0,0,0,3000
717,61C1BE64-AFCB-4955-B39D-36550755DF8E,141500200,49000550,2,0,0,0,0,0,0,0,0,4000
718,61C1BE64-AFCB-4955-B39D-36550755DF8E,141500230,49000550,4,0,0,0,0,0,0,0,0,7000
719,61C1BE64-AFCB-4955-B39D-36550755DF8E,141500260,49000550,6,0,0,0,0,0,0,0,0,11000
720,61C1BE64-AFCB-4955-B39D-36550755DF8E,141600140,49000550,1,0,0,0,0,0,0,0,0,2000
721,61C1BE64-AFCB-4955-B39D-36550755DF8E,141600170,49000550,2,0,0,0,0,0,0,0,0,3000
722,61C1BE64-AFCB-4955-B39D-36550755DF8E,141600200,49000550,2,0,0,0,0,0,0,0,0,4000
723,61C1BE64-AFCB-4955-B39D-36550755DF8E,141600230,49000550,4,0,0,0,0,0,0,0,0,7000
724,61C1BE64-AFCB-4955-B39D-36550755DF8E,141600260,49000550,6,0,0,0,0,0,0,0,0,11000
725,61C1BE64-AFCB-4955-B39D-36550755DF8E,142100120,49000550,3,0,0,0,0,0,0,0,0,4000
726,61C1BE64-AFCB-4955-B39D-36550755DF8E,142100150,49000550,4,0,0,0,0,0,0,0,0,6000
727,61C1BE64-AFCB-4955-B39D-36550755DF8E,142100180,49000550,5,0,0,0,0,0,0,0,0,8500
728,61C1BE64-AFCB-4955-B39D-36550755DF8E,142100210,49000550,6,0,0,0,0,0,0,0,0,11000
729,61C1BE64-AFCB-4955-B39D-36550755DF8E,142100240,49000550,14,0,0,0,0,0,0,0,0,26000
730,61C1BE64-AFCB-4955-B39D-36550755DF8E,142200120,49000550,3,0,0,0,0,0,0,0,0,4000
731,61C1BE64-AFCB-4955-B39D-36550755DF8E,142200150,49000550,4,0,0,0,0,0,0,0,0,6000
732,61C1BE64-AFCB-4955-B39D-36550755DF8E,142200180,49000550,5,0,0,0,0,0,0,0,0,8500
733,61C1BE64-AFCB-4955-B39D-36550755DF8E,142200210,49000550,6,0,0,0,0,0,0,0,0,11000
734,61C1BE64-AFCB-4955-B39D-36550755DF8E,142200240,49000550,14,0,0,0,0,0,0,0,0,26000
735,61C1BE64-AFCB-4955-B39D-36550755DF8E,142300120,49000550,3,0,0,0,0,0,0,0,0,4000
736,61C1BE64-AFCB-4955-B39D-36550755DF8E,142300150,49000550,4,0,0,0,0,0,0,0,0,6000
737,61C1BE64-AFCB-4955-B39D-36550755DF8E,142300180,49000550,5,0,0,0,0,0,0,0,0,8500
738,61C1BE64-AFCB-4955-B39D-36550755DF8E,142300210,49000550,6,0,0,0,0,0,0,0,0,11000
739,61C1BE64-AFCB-4955-B39D-36550755DF8E,142300240,49000550,14,0,0,0,0,0,0,0,0,26000
740,61C1BE64-AFCB-4955-B39D-36550755DF8E,142400120,49000550,1,0,0,0,0,0,0,0,0,2000
741,61C1BE64-AFCB-4955-B39D-36550755DF8E,142400150,49000550,2,0,0,0,0,0,0,0,0,3000
742,61C1BE64-AFCB-4955-B39D-36550755DF8E,142400180,49000550,2,0,0,0,0,0,0,0,0,4000
743,61C1BE64-AFCB-4955-B39D-36550755DF8E,142400210,49000550,4,0,0,0,0,0,0,0,0,7000
744,61C1BE64-AFCB-4955-B39D-36550755DF8E,142400240,49000550,9,0,0,0,0,0,0,0,0,17000
745,61C1BE64-AFCB-4955-B39D-36550755DF8E,142500120,49000550,1,0,0,0,0,0,0,0,0,2000
746,61C1BE64-AFCB-4955-B39D-36550755DF8E,142500150,49000550,2,0,0,0,0,0,0,0,0,3000
747,61C1BE64-AFCB-4955-B39D-36550755DF8E,142500180,49000550,2,0,0,0,0,0,0,0,0,4000
748,61C1BE64-AFCB-4955-B39D-36550755DF8E,142500210,49000550,4,0,0,0,0,0,0,0,0,7000
749,61C1BE64-AFCB-4955-B39D-36550755DF8E,142500240,49000550,9,0,0,0,0,0,0,0,0,17000
750,61C1BE64-AFCB-4955-B39D-36550755DF8E,142600120,49000550,1,0,0,0,0,0,0,0,0,2000
751,61C1BE64-AFCB-4955-B39D-36550755DF8E,142600150,49000550,2,0,0,0,0,0,0,0,0,3000
752,61C1BE64-AFCB-4955-B39D-36550755DF8E,142600180,49000550,2,0,0,0,0,0,0,0,0,4000
753,61C1BE64-AFCB-4955-B39D-36550755DF8E,142600210,49000550,4,0,0,0,0,0,0,0,0,7000
754,61C1BE64-AFCB-4955-B39D-36550755DF8E,142600240,49000550,9,0,0,0,0,0,0,0,0,17000
755,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,50801720,50801740,100,50801760,5,50801770,5,50801780,6,50801790,6,0
756,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,50801730,50801750,100,50801800,5,50801810,5,50801820,6,50801830,6,0
757,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141100240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
758,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141200240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
759,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141300240,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
760,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141400240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
761,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141500240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
762,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,141600240,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
763,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142100220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
764,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142200220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
765,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142300220,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
766,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142400220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
767,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142500220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
768,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,142600220,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
769,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143100240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
770,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143200240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
771,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143300240,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
772,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143400240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
773,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143500240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
774,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,143600240,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
775,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144100220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
776,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144200220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
777,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144300220,50900010,9,50900020,18,50900030,18,50900040,36,50900050,9,0
778,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144400220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
779,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144500220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
780,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,144600220,50900010,6,50900020,11,50900030,11,50900040,22,50900050,6,0
781,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145100240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
782,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145200240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
783,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145300240,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
784,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145400240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
785,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145500240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
786,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,145600240,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
787,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146100220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
788,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146200220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
789,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146300220,50900010,18,50900020,36,50900030,9,50900040,18,50900050,9,0
790,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146400220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
791,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146500220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
792,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,146600220,50900010,11,50900020,22,50900030,6,50900040,11,50900050,6,0
793,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147100240,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
794,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147200240,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
795,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147300240,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
796,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147400240,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
797,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147500240,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
798,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,147600240,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
799,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148100220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
800,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148200220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
801,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148300220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
802,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148400220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
803,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148500220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
804,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,148600220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
805,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330110210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
806,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330210210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
807,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330310210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
808,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330410210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
809,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330510210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
810,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,330610210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
811,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340110210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
812,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340210210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
813,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340310210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
814,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340410210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
815,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340510210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
816,63E73C14-B6F9-4B7F-8E55-BEAF8EDD0F5F,340610210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
817,662C0DAC-2437-476F-8753-7DB296468393,141400010,50900010,2,50900020,1,50900030,1,50900040,1,50900050,1,0
818,662C0DAC-2437-476F-8753-7DB296468393,141500010,50900010,2,50900020,1,50900030,1,50900040,1,50900050,1,0
819,662C0DAC-2437-476F-8753-7DB296468393,141600010,50900010,2,50900020,1,50900030,1,50900040,1,50900050,1,0
820,662C0DAC-2437-476F-8753-7DB296468393,143400010,50900010,1,50900020,1,50900030,1,50900040,2,50900050,1,0
821,662C0DAC-2437-476F-8753-7DB296468393,143500010,50900010,1,50900020,1,50900030,1,50900040,2,50900050,1,0
822,662C0DAC-2437-476F-8753-7DB296468393,143600010,50900010,1,50900020,1,50900030,1,50900040,2,50900050,1,0
823,662C0DAC-2437-476F-8753-7DB296468393,145400010,50900010,1,50900020,2,50900030,1,50900040,1,50900050,1,0
824,662C0DAC-2437-476F-8753-7DB296468393,145500010,50900010,1,50900020,2,50900030,1,50900040,1,50900050,1,0
825,662C0DAC-2437-476F-8753-7DB296468393,145600010,50900010,1,50900020,2,50900030,1,50900040,1,50900050,1,0
826,662C0DAC-2437-476F-8753-7DB296468393,147400010,50900010,1,50900020,1,50900030,2,50900040,1,50900050,1,0
827,662C0DAC-2437-476F-8753-7DB296468393,147500010,50900010,1,50900020,1,50900030,2,50900040,1,50900050,1,0
828,662C0DAC-2437-476F-8753-7DB296468393,147600010,50900010,1,50900020,1,50900030,2,50900040,1,50900050,1,0
829,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,50801720,50801740,100,50801760,5,50801770,5,50801780,6,50801790,6,0
830,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,50801730,50801750,100,50801800,5,50801810,5,50801820,6,50801830,6,0
831,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141100210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
832,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141200210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
833,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141300210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
834,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141400210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
835,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141500210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
836,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,141600210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
837,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142100190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
838,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142200190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
839,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142300190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
840,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142400190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
841,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142500190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
842,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,142600190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
843,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143100210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
844,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143200210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
845,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143300210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
846,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143400210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
847,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143500210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
848,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,143600210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
849,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144100190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
850,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144200190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
851,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144300190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
852,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144400190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
853,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144500190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
854,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,144600190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
855,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145100210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
856,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145200210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
857,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145300210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
858,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145400210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
859,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145500210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
860,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,145600210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
861,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146100190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
862,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146200190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
863,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146300190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
864,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146400190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
865,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146500190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
866,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,146600190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
867,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147100210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
868,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147200210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
869,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147300210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
870,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147400210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
871,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147500210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
872,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,147600210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
873,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148100190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
874,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148200190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
875,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148300190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
876,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148400190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
877,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148500190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
878,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,148600190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
879,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330110180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
880,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330210180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
881,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330310180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
882,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330410180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
883,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330510180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
884,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,330610180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
885,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340110180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
886,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340210180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
887,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340310180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
888,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340410180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
889,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340510180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
890,6A6F5D47-48CC-4A27-8769-F7ED1093BA75,340610180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
891,7E48A8F6-A845-467B-A965-D406DDAE34AE,141100030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
892,7E48A8F6-A845-467B-A965-D406DDAE34AE,141200030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
893,7E48A8F6-A845-467B-A965-D406DDAE34AE,141300030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
894,7E48A8F6-A845-467B-A965-D406DDAE34AE,141400030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
895,7E48A8F6-A845-467B-A965-D406DDAE34AE,141500030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
896,7E48A8F6-A845-467B-A965-D406DDAE34AE,141600030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
897,7E48A8F6-A845-467B-A965-D406DDAE34AE,142100010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
898,7E48A8F6-A845-467B-A965-D406DDAE34AE,142200010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
899,7E48A8F6-A845-467B-A965-D406DDAE34AE,142300010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
900,7E48A8F6-A845-467B-A965-D406DDAE34AE,142400010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
901,7E48A8F6-A845-467B-A965-D406DDAE34AE,142500010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
902,7E48A8F6-A845-467B-A965-D406DDAE34AE,142600010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
903,7E48A8F6-A845-467B-A965-D406DDAE34AE,143100030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
904,7E48A8F6-A845-467B-A965-D406DDAE34AE,143200030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
905,7E48A8F6-A845-467B-A965-D406DDAE34AE,143300030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
906,7E48A8F6-A845-467B-A965-D406DDAE34AE,143400030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
907,7E48A8F6-A845-467B-A965-D406DDAE34AE,143500030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
908,7E48A8F6-A845-467B-A965-D406DDAE34AE,143600030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
909,7E48A8F6-A845-467B-A965-D406DDAE34AE,144100010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
910,7E48A8F6-A845-467B-A965-D406DDAE34AE,144200010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
911,7E48A8F6-A845-467B-A965-D406DDAE34AE,144300010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
912,7E48A8F6-A845-467B-A965-D406DDAE34AE,144400010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
913,7E48A8F6-A845-467B-A965-D406DDAE34AE,144500010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
914,7E48A8F6-A845-467B-A965-D406DDAE34AE,144600010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
915,7E48A8F6-A845-467B-A965-D406DDAE34AE,145100030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
916,7E48A8F6-A845-467B-A965-D406DDAE34AE,145200030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
917,7E48A8F6-A845-467B-A965-D406DDAE34AE,145300030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
918,7E48A8F6-A845-467B-A965-D406DDAE34AE,145400030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
919,7E48A8F6-A845-467B-A965-D406DDAE34AE,145500030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
920,7E48A8F6-A845-467B-A965-D406DDAE34AE,145600030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
921,7E48A8F6-A845-467B-A965-D406DDAE34AE,146100010,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
922,7E48A8F6-A845-467B-A965-D406DDAE34AE,146200010,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
