IDX,f_NationCodeStr,SetNo,Name,Memo,SetAbil01,SetAbil02,NeedItem01,NeedItem02,NeedItem03,NeedItem04,NeedItem05,NeedItem06,NeedItem07,NeedItem08,NeedItem09,NeedItem10
983,0,9104,999,[던전세트] LV60 (레어)데드본 세트 트래퍼,9104,0,219100095,219100175,219100255,219100295,219100135,219100215,219200330,0,0,0
984,0,9105,999,[던전세트] LV60 (레어)데드본 세트 저격수,9105,0,219200075,219200155,219200235,219200275,219200115,219200195,219200340,0,0,0
985,0,9106,999,[던전세트] LV60 (레어)데드본 세트 댄서,9106,0,219100105,219100185,219100265,219100305,219100145,219100225,219200350,0,0,0
986,0,9107,999,[던전세트] LV60 (레어)데드본 세트 닌자,9107,0,219200085,219200165,219200245,219200285,219200125,219200205,219200360,0,0,0
987,0,9110,999,[던전세트] LV60 (영웅)데드본 세트 성기사,9110,0,319100075,319100155,319100235,319100275,319100115,319100195,319200290,0,0,0
988,0,9111,999,[던전세트] LV60 (영웅)데드본 세트 검투사,9111,0,319200055,319200135,319200215,319200255,319200095,319200175,319200300,0,0,0
989,0,9112,999,[던전세트] LV60 (영웅)데드본 세트 위자드,9112,0,319100085,319100165,319100245,319100285,319100125,319100205,319200310,0,0,0
990,0,9113,999,[던전세트] LV60 (영웅)데드본 세트 워메이지,9113,0,319200065,319200145,319200225,319200265,319200105,319200185,319200320,0,0,0
991,0,9114,999,[던전세트] LV60 (영웅)데드본 세트 트래퍼,9114,0,319100095,319100175,319100255,319100295,319100135,319100215,319200330,0,0,0
992,0,9115,999,[던전세트] LV60 (영웅)데드본 세트 저격수,9115,0,319200075,319200155,319200235,319200275,319200115,319200195,319200340,0,0,0
993,0,9116,999,[던전세트] LV60 (영웅)데드본 세트 댄서,9116,0,319100105,319100185,319100265,319100305,319100145,319100225,319200350,0,0,0
994,0,9117,999,[던전세트] LV60 (영웅)데드본 세트 닌자,9117,0,319200085,319200165,319200245,319200285,319200125,319200205,319200360,0,0,0
995,0,9118,999,[던전세트] LV60 [반클리프 악세사리] 일반 액세서리,9118,0,319300100,319300200,319300300,319300400,0,0,0,0,0,0
996,0,9119,999,[던전세트] LV60 [반클리프 악세사리] 레어 액세서리,9119,0,319301100,319301200,319301300,319301400,0,0,0,0,0,0
997,0,9120,999,[던전세트] LV60 [반클리프 악세사리] 영웅 액세서리,9120,0,319302100,319302200,319302300,319302400,0,0,0,0,0,0
998,0,9121,999,[업적/캐쉬] LV1 일본 전통예복-1주년,7500,0,99700200,99700210,99700220,99700230,99700240,0,0,0,0,0
999,0,9122,999,[업적/캐쉬] LV1 (일본/일반)일본 기모노-1주년,7606,0,99700250,99700260,99700270,99700280,0,0,0,0,0,0
1000,0,9123,999,[업적/캐쉬] LV1 (일본)1주년 기념 액세서리 세트,7424,0,99700310,99700320,99700330,0,0,0,0,0,0,0
1001,0,9124,998,[업적/캐쉬] LV1 일본 1주년기념업적,9121,0,99700370,0,0,0,0,0,0,0,0,0
1002,0,9513,999,[던전세트] LV68 세크메티언 소환(일반),9513,0,340340010,340340020,340340030,340340040,340340050,340340060,0,0,0,0
1003,0,9514,998,[기타] LV40 카즈라의 수호부적,9514,0,160000680,0,0,0,0,0,0,0,0,0
1004,0,18526,999,[업적/캐쉬] LV1 (일본/일반) 마린스 스커트(핑크),18526,0,78400130,78400140,78400150,78400160,78400170,0,0,0,0,0
1005,0,18527,999,[업적/캐쉬] LV1 (일본/일반) 마린스 스커트(블랙),18527,0,78400180,78400190,78400200,78400210,78400220,0,0,0,0,0
1006,0,18528,999,[업적/캐쉬] LV1 (일본/일반) 치바롯데 유니폼(홈),18528,0,78400230,78400240,78400250,78400260,78400270,0,0,0,0,0
1007,0,18529,999,[업적/캐쉬] LV1 (일본/일반) 치바롯데 유니폼(방문객),18529,0,78400280,78400290,78400300,78400310,78400320,0,0,0,0,0
1008,0,18530,999,[업적/캐쉬] LV1 [일본이벤트] 작안의샤나 교복세트,7606,0,78400460,78400470,78400480,78400490,0,0,0,0,0,0
1009,0,18531,999,[업적/캐쉬] LV1 [일본이벤트] 작안의샤나 아이젠세트,18527,0,78400500,78400510,78400520,78400530,78400540,0,0,0,0,0
1010,0,18532,999,[업적/캐쉬] LV1 [일본이벤트] 작안의샤나 후리아그네세트,18526,0,78400550,78400560,78400570,78400580,78400590,0,0,0,0,0
1012,0,18534,999,[업적/캐쉬] LV1 부활절 업적,18534,0,291300015,0,0,0,0,0,0,0,0,0
1013,0,18535,999,[업적/캐쉬] LV1 신 벚꽃 액세서리 악세4종,18535,0,291301090,291301100,291301110,291301120,0,0,0,0,0,0
1014,0,18536,999,[캐쉬] LV1 벚꽃기념 코스튬 3종,7609,0,291301010,291301020,291301030,0,0,0,0,0,0,0
1015,0,18537,999,[캐쉬] LV1 공룡시대 녹색공룡 (디노),7638,0,291301140,291301150,291301160,291301170,291301180,0,0,0,0,0
1016,0,18538,999,[캐쉬] LV1 공룡시대 적색공룡 (트리케라),7638,0,291301190,291301200,291301210,291301220,291301230,0,0,0,0,0
1017,0,18539,999,[캐쉬] LV1 공룡시대 청녹색 (티라노),7638,0,291301240,291301250,291301260,291301270,291301280,0,0,0,0,0
1018,0,18540,999,[캐쉬] LV1 공룡시대 붉은색 (타리노),7638,0,291301290,291301300,291301310,291301320,291301330,0,0,0,0,0
1019,0,18541,999,[캐쉬] LV1 공룡시대 원시투사(남),7614,0,291301340,291301350,291301360,291301370,291301380,0,0,0,0,0
1020,0,18542,999,[캐쉬] LV1 공룡시대 원시투사(여),7614,0,291301390,291301400,291301410,291301420,291301430,0,0,0,0,0
1021,0,18543,999,[캐쉬] LV1 공룡시대 원시주술사(남),7613,0,291301440,291301450,291301460,291301470,291301480,0,0,0,0,0
1022,0,18544,999,[캐쉬] LV1 공룡시대 원시주술사(여),7613,0,291301490,291301500,291301510,291301520,291301530,0,0,0,0,0
1023,0,18545,999,[캐쉬] LV1 공룡시대 원주민 구석기 가죽옷(남),7665,0,291301540,291301550,291301560,291301570,291301580,0,0,0,0,0
1024,0,18546,999,[캐쉬] LV1 공룡시대 원주민 구석기 가죽옷(여),7665,0,291301590,291301600,291301610,291301620,291301630,0,0,0,0,0
1025,0,18547,999,[캐쉬] LV1 공룡시대 원주민 구석기 호피옷(남),7665,0,291301640,291301650,291301660,291301670,291301680,0,0,0,0,0
1026,0,18548,999,[캐쉬] LV1 공룡시대 원주민 구석기 호피옷(여),7665,0,291301690,291301700,291301710,291301720,291301730,0,0,0,0,0
1027,0,18549,999,[캐쉬] LV1 공룡시대 원주민 신석기 깃털옷(남),7665,0,291301740,291301750,291301760,291301770,291301780,0,0,0,0,0
1028,0,18550,999,[캐쉬] LV1 공룡시대 원주민 신석기 깃털옷(여),7665,0,291301790,291301800,291301810,291301820,291301830,0,0,0,0,0
1029,0,18551,999,[캐쉬] LV1 공룡시대 원주민 신석기 호피옷(남),7665,0,291301840,291301850,291301860,291301870,291301880,0,0,0,0,0
1030,0,18552,999,[캐쉬] LV1 공룡시대 원주민 신석기 호피옷(여),7665,0,291301890,291301900,291301910,291301920,291301930,0,0,0,0,0
1031,0,18553,999,[캐쉬] LV1 공룡시대 원주민 하얀알,7609,0,291301940,291301950,291301960,0,0,0,0,0,0,0
1032,0,18554,999,[캐쉬] LV1 공룡시대 원주민 발자국알,7609,0,291301970,291301980,291301990,0,0,0,0,0,0,0
1033,0,18555,999,[캐쉬] LV1 공룡시대 원주민 분홍알,7609,0,291302000,291302010,291302020,0,0,0,0,0,0,0
1034,0,18556,999,[캐쉬] LV1 공룡시대 원주민 푸른알,7609,0,291302030,291302040,291302050,0,0,0,0,0,0,0
1035,0,18557,999,"[캐쉬] LV1 싱가폴 2011(04월)3종백팩,모자,풍선",18557,0,291302150,291302160,291302170,0,0,0,0,0,0,0
1036,0,18558,999,[업적/캐쉬] LV1 대만 2주년 기념 액세서리 세트,18558,0,291302180,291302190,291302200,0,0,0,0,0,0,0
1037,0,18559,999,[업적/캐쉬] LV1 대만2주년기념 로드오브주니어세트,18559,0,291302210,291302220,291302230,291302240,291302250,291302260,0,0,0,0
1038,0,18560,999,[일반세트] LV20 격투가20레벨 세트장비,1217,0,330110000,330210000,330310000,330410000,330510000,330610000,0,0,0,0
1039,0,18561,999,[일반세트] LV27 격투가27레벨 세트장비,1220,0,330110030,330210030,330310030,330410030,330510030,330610030,0,0,0,0
1040,0,18562,999,[일반세트] LV34 격투가34레벨 세트장비,1223,0,330110060,330210060,330310060,330410060,330510060,330610060,0,0,0,0
1041,0,18563,999,[일반세트] LV40 격투가40레벨 세트장비,1226,0,330110090,330210090,330310090,330410090,330510090,330610090,0,0,0,0
1042,0,18564,999,[일반세트] LV47 격투가47레벨 세트장비,1229,0,330110120,330210120,330310120,330410120,330510120,330610120,0,0,0,0
1043,0,18565,999,[일반세트] LV54 격투가54레벨 세트장비,1232,0,330110150,330210150,330310150,330410150,330510150,330610150,0,0,0,0
1044,0,18566,999,[일반세트] LV61 격투가61레벨 세트장비,1289,0,330110180,330210180,330310180,330410180,330510180,330610180,0,0,0,0
1045,0,18567,999,[일반세트] LV67 격투가67레벨 세트장비,1292,0,330110210,330210210,330310210,330410210,330510210,330610210,0,0,0,0
1046,0,18568,999,[일반세트] LV20 소환사20레벨 세트장비,1159,0,340110000,340210000,340310000,340410000,340510000,340610000,0,0,0,0
1047,0,18569,999,[일반세트] LV27 소환사27레벨 세트장비,1162,0,340110030,340210030,340310030,340410030,340510030,340610030,0,0,0,0
1048,0,18570,999,[일반세트] LV34 소환사34레벨 세트장비,1165,0,340110060,340210060,340310060,340410060,340510060,340610060,0,0,0,0
1049,0,18571,999,[일반세트] LV40 소환사40레벨 세트장비,1168,0,340110090,340210090,340310090,340410090,340510090,340610090,0,0,0,0
1050,0,18572,999,[일반세트] LV47 소환사47레벨 세트장비,1171,0,340110120,340210120,340310120,340410120,340510120,340610120,0,0,0,0
1051,0,18573,999,[일반세트] LV54 소환사54레벨 세트장비,1174,0,340110150,340210150,340310150,340410150,340510150,340610150,0,0,0,0
1052,0,18574,999,[일반세트] LV61 소환사61레벨 세트장비,1271,0,340110180,340210180,340310180,340410180,340510180,340610180,0,0,0,0
1053,0,18575,999,[일반세트] LV67 소환사67레벨 세트장비,1274,0,340110210,340210210,340310210,340410210,340510210,340610210,0,0,0,0
1054,0,18576,999,[혼돈세트] LV20 격투가20레벨 카오스장비,1218,0,330110010,330210010,330310010,330410010,330510010,330610010,0,0,0,0
1055,0,18577,999,[혼돈세트] LV27 격투가27레벨 카오스장비,1221,0,330110040,330210040,330310040,330410040,330510040,330610040,0,0,0,0
1056,0,18578,999,[혼돈세트] LV34 격투가34레벨 카오스장비,1224,0,330110070,330210070,330310070,330410070,330510070,330610070,0,0,0,0
1057,0,18579,999,[혼돈세트] LV40 격투가40레벨 카오스장비,1227,0,330110100,330210100,330310100,330410100,330510100,330610100,0,0,0,0
1058,0,18580,999,[혼돈세트] LV47 격투가47레벨 카오스장비,1230,0,330110130,330210130,330310130,330410130,330510130,330610130,0,0,0,0
1059,0,18581,999,[혼돈세트] LV54 격투가54레벨 카오스장비,1233,0,330110160,330210160,330310160,330410160,330510160,330610160,0,0,0,0
1060,0,18582,999,[혼돈세트] LV61 격투가61레벨 카오스장비,1290,0,330110190,330210190,330310190,330410190,330510190,330610190,0,0,0,0
1061,0,18583,999,[혼돈세트] LV67 격투가67레벨 카오스장비,1293,0,330110220,330210220,330310220,330410220,330510220,330610220,0,0,0,0
1062,0,18584,999,[혼돈세트] LV20 소환사20레벨 카오스장비,1160,0,340110010,340210010,340310010,340410010,340510010,340610010,0,0,0,0
1063,0,18585,999,[혼돈세트] LV27 소환사27레벨 카오스장비,1163,0,340110040,340210040,340310040,340410040,340510040,340610040,0,0,0,0
1064,0,18586,999,[혼돈세트] LV34 소환사34레벨 카오스장비,1166,0,340110070,340210070,340310070,340410070,340510070,340610070,0,0,0,0
1065,0,18587,999,[혼돈세트] LV40 소환사40레벨 카오스장비,1169,0,340110100,340210100,340310100,340410100,340510100,340610100,0,0,0,0
1066,0,18588,999,[혼돈세트] LV47 소환사47레벨 카오스장비,1172,0,340110130,340210130,340310130,340410130,340510130,340610130,0,0,0,0
1067,0,18589,999,[혼돈세트] LV54 소환사54레벨 카오스장비,1175,0,340110160,340210160,340310160,340410160,340510160,340610160,0,0,0,0
1068,0,18590,999,[혼돈세트] LV61 소환사61레벨 카오스장비,1272,0,340110190,340210190,340310190,340410190,340510190,340610190,0,0,0,0
1069,0,18591,999,[혼돈세트] LV67 소환사67레벨 카오스장비,1275,0,340110220,340210220,340310220,340410220,340510220,340610220,0,0,0,0
1070,0,18592,999,[던전세트] LV37 [망자의탑] 다크소울 세트(소환사),9127,0,343110020,119210100,119210110,119210120,0,0,0,0,0,0
1071,0,18593,999,[던전세트] LV45 [신록의숲 방어구] 미스트엘프세트 소환사 세트옵션,9122,0,340320010,340320020,340320030,340320040,340320050,340320060,0,0,0,0
1072,0,18594,999,[던전세트] LV35 [지하던전] 35레벨 소환사 세트,9123,0,340311010,340311020,340311030,340311040,340311050,340311060,0,0,0,0
1073,0,18595,999,[던전세트] LV60 (레어)데드본 세트 소환사,9125,0,340331010,340331020,340331030,340331040,340331050,340331060,340331070,0,0,0
1074,0,18596,999,[던전세트] LV60 (영웅)데드본 세트 소환사,9126,0,340332010,340332020,340332030,340332040,340332050,340332060,340332070,0,0,0
1075,0,18597,999,[던전세트] LV60 언데드본 세트 소환사,9124,0,340330010,340330020,340330030,340330040,340330050,340330060,0,0,0,0
1076,0,18598,999,[던전세트] LV75 흑룡왕의 세트 [매니악],9128,0,119300010,119300020,119300030,119300040,119300050,119300060,119300070,0,0,0
1077,0,18599,999,[던전세트] LV75 흑룡왕의 세트 [수호자],9129,0,119300080,119300090,119300100,119300110,119300120,119300130,119300140,0,0,0
1078,0,18600,999,[던전세트] LV75 흑룡왕의 세트 [쉐도우],9130,0,119300150,119300160,119300170,119300180,119300190,119300200,119300210,0,0,0
1079,0,18601,999,[던전세트] LV75 흑룡왕의 세트 [스트라이커],9131,0,119300220,119300230,119300240,119300250,119300260,119300270,119300280,0,0,0
1080,0,18602,999,[던전세트] LV75 흑룡왕의 세트[아크메이지],9132,0,119300290,119300300,119300310,119300320,119300330,119300340,119300350,0,0,0
1081,0,18603,999,[던전세트] LV75 흑룡왕의 세트[용기사],9133,0,119300360,119300370,119300380,119300390,119300400,119300410,119300420,0,0,0
1082,0,18604,999,[던전세트] LV75 흑룡왕의 세트[워로드],9134,0,119300430,119300440,119300450,119300460,119300470,119300480,119300490,0,0,0
1083,0,18605,999,[던전세트] LV75 흑룡왕의 세트[파괴자],9135,0,119300500,119300510,119300520,119300530,119300540,119300550,119300560,0,0,0
1084,0,18606,999,[던전세트] LV75 흑룡왕의의 세트[소환사],9136,0,340351000,340351010,340351020,340351030,340351040,340351050,343110085,0,0,0
1085,0,18607,999,[던전세트] LV75 [레어]흑룡왕의 세트 [매니악],9228,0,219300010,219300020,219300030,219300040,219300050,219300060,219300070,0,0,0
1086,0,18608,999,[던전세트] LV75 [레어]흑룡왕의 세트 [수호자],9229,0,219300080,219300090,219300100,219300110,219300120,219300130,219300140,0,0,0
1087,0,18609,999,[던전세트] LV75 [레어]흑룡왕의 세트 [쉐도우],9230,0,219300150,219300160,219300170,219300180,219300190,219300200,219300210,0,0,0
1088,0,18610,999,[던전세트] LV75 [레어]흑룡왕의 세트 [스트라이커],9231,0,219300220,219300230,219300240,219300250,219300260,219300270,219300280,0,0,0
1089,0,18611,999,[던전세트] LV75 [레어]흑룡왕의 세트[아크메이지],9232,0,219300290,219300300,219300310,219300320,219300330,219300340,219300350,0,0,0
1090,0,18612,999,[던전세트] LV75 [레어]흑룡왕의 세트[용기사],9233,0,219300360,219300370,219300380,219300390,219300400,219300410,219300420,0,0,0
1091,0,18613,999,[던전세트] LV75 [레어]흑룡왕의 세트[워로드],9234,0,219300430,219300440,219300450,219300460,219300470,219300480,219300490,0,0,0
1092,0,18614,999,[던전세트] LV75 [레어]흑룡왕의 세트[파괴자],9235,0,219300500,219300510,219300520,219300530,219300540,219300550,219300560,0,0,0
1093,0,18615,999,[던전세트] LV75 [레어]흑룡왕의의 세트[소환사],9236,0,341351000,341351010,341351020,341351030,341351040,341351050,341351060,0,0,0
1094,0,18619,999,[기타] LV65 레그노 세트 ,9237,0,199600390,199600400,199600410,0,0,0,0,0,0,0
1095,0,19513,999,[던전세트] LV70 레어 세크메티언 소환,19513,0,340341010,340341020,340341030,340341040,340341050,340341060,0,0,0,0
1096,0,27500,999,[캐쉬] LV1 일본 전통예복,17500,0,294000970,294000980,294000990,294001000,294001010,0,0,0,0,0
1097,0,27501,999,[캐쉬] LV1 일본 기모노,17501,0,294001020,294001030,294001040,294001050,0,0,0,0,0,0
1098,0,27502,999,[캐쉬] LV1 일본 전통갑옷(레드),17502,0,294001060,294001070,294001080,294001090,294001100,294001110,0,0,0,0
1099,0,27503,999,[캐쉬] LV1 일본 전통갑옷(블랙),17503,0,294001120,294001130,294001140,294001150,294001160,294001170,0,0,0,0
1100,0,27504,999,[캐쉬] LV1 일본 검도복(블랙),17504,0,294001180,294001190,294001200,294001210,294001220,294001230,0,0,0,0
1101,0,27505,999,[캐쉬] LV1 일본 검도복(화이트),17505,0,294001240,294001250,294001260,294001270,294001280,294001290,0,0,0,0
1102,0,27508,999,[캐쉬] LV1 (일본)쾌걸레드세트(레어),7508,0,293000420,293000430,293000440,293000450,293000460,293000470,0,0,0,0
1103,0,27509,999,[캐쉬] LV1 (일본)무법자세트(일반),7509,0,293000780,293000790,293000800,293000810,293000820,293000830,0,0,0,0
1104,0,27510,999,[캐쉬] LV1 (일본)스키용세트(일반),7510,0,293001300,293001310,293001320,293001330,293001340,0,0,0,0,0
1105,0,27511,999,[캐쉬] LV1 (일본)월동용세트(일반),7511,0,293001580,293001590,293001600,293001610,293001620,0,0,0,0,0
1106,0,27512,999,[캐쉬] LV1 (일본)헌팅 세트(일반),7512,0,293001200,293001210,293001220,293001230,293001240,0,0,0,0,0
1107,0,27513,999,[캐쉬] LV1 (일본)방한용세트(일반),7513,0,293001250,293001260,293001270,293001280,293001290,0,0,0,0,0
1108,0,27514,999,[캐쉬] LV1 (일본)DR의 겨울패션남성(일반),7514,0,293001350,293001360,293001370,293001380,0,0,0,0,0,0
1109,0,27515,999,[캐쉬] LV1 (일본)DR의 겨울패션여성(일반),7515,0,293001390,293001400,293001410,293001420,293001430,0,0,0,0,0
1110,0,27516,999,[캐쉬] LV1 (일본)땡땡이세트(일반),7516,0,293001630,293001640,293001650,293001660,293001670,0,0,0,0,0
1111,0,27517,999,[캐쉬] LV1 (일본)블루 헌팅(일반),7517,0,293003700,293003710,293003720,293003730,293003740,0,0,0,0,0
1112,0,27518,999,[캐쉬] LV1 (일본)선수스키용(일반),7518,0,293003940,293003950,293003960,293003970,293003980,0,0,0,0,0
1113,0,27519,999,[캐쉬] LV1 (일본)로맨틱고스세트(레어),7519,0,293004800,293004810,293004820,293004830,293004840,0,0,0,0,0
1114,0,27522,999,[캐쉬] LV1 (일본)명품 월동용(일반),7522,0,293003840,293003850,293003860,293003870,293003880,0,0,0,0,0
1115,0,27523,999,[캐쉬] LV1 (일본)애플그린 캐쥬얼(일반),7523,0,293003790,293003800,293003810,293003820,293003830,0,0,0,0,0
1116,0,27524,999,[캐쉬] LV1 (일본)무도가세트(레드)(레어),7524,0,293002740,293002750,293002760,293002770,0,0,0,0,0,0
1117,1/2/9/23/63,27524,999,[캐쉬] LV1 [한국전용] 무도가세트(레드)(레어),7610,0,293002740,293002750,293002760,293002770,0,0,0,0,0,0
1118,0,27525,999,[캐쉬] LV1 (일본)무도가세트(블랙)(레어),7525,0,293002780,293002790,293002800,293002810,0,0,0,0,0,0
1119,1/2/9/23/63,27525,999,[캐쉬] LV1 [한국전용] 무도가세트(블랙)(레어),7610,0,293002780,293002790,293002800,293002810,0,0,0,0,0,0
1120,0,27526,999,[캐쉬] LV1 (일본)깜짝 곰돌이(일반),7526,0,293001150,293001160,293001170,293001180,293001190,0,0,0,0,0
1121,0,27527,999,[캐쉬] LV1 (일본)인디고블루스(일반),7527,0,293004940,293004950,293004960,293004970,293004980,0,0,0,0,0
1122,0,27528,999,[캐쉬] LV1 (일본)인디고블루스치마(일반),7528,0,293004990,293005000,293005010,293005020,0,0,0,0,0,0
1123,0,27529,999,[캐쉬] LV1 (일본)마법사 세트(레어),7503,0,293000900,293000910,293000920,293000930,293000940,293000950,0,0,0,0
1124,0,27530,999,[캐쉬] LV1 (일본)푸른 용맹의 기사(레어),7502,0,293005030,293005040,293005050,293005060,293005070,293005080,0,0,0,0
1125,0,27531,999,[캐쉬] LV1 (일본)블루 쉬즈 스타일_여,7531,0,293005090,293005100,293005110,293005120,0,0,0,0,0,0
1126,0,27532,999,[캐쉬] LV1 (일본)비즈니스 정장_남,7532,0,293001680,293001690,293001700,0,0,0,0,0,0,0
1127,0,27533,999,[캐쉬] LV1 (일본)노란 팝룩_남,7533,0,293005240,293005250,293005260,293005270,0,0,0,0,0,0
1128,0,27534,999,[캐쉬] LV1 (일본)그린 쉬즈 스타일_여,7534,0,293005280,293005290,293005300,293005310,0,0,0,0,0,0
1129,0,27535,999,[캐쉬] LV1 (일본)토끼 코스튬,7535,0,293007980,293007990,293008000,293008010,293008020,0,0,0,0,0
1130,0,27536,999,[캐쉬] LV1 (일본)옐로우 리본세트_여,7536,0,293003890,293003900,293003910,293003920,293003930,0,0,0,0,0
1131,0,27537,999,[캐쉬] LV1 (일본)DR의 겨울패션세트_남,7537,0,293003750,293003760,293003770,293003780,0,0,0,0,0,0
1132,0,27538,999,[캐쉬] LV1 (일본)어느 장군의 갑옷세트,7538,0,293000480,293000490,293000500,293000510,293000520,293000530,0,0,0,0
1133,0,27543,999,[캐쉬] LV1 (일본/스페샬)스켈레톤변신,7615,0,293000270,293000280,293000290,293000300,293000310,0,0,0,0,0
