SkillAbilID,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10,
3571503,캄파 머신 몬스터 소환_03,0,0,0,0,0,0,0,0,0,0,0,0,2029,2200,2027,6000,3434,400,3183,10,
3571510,캄파 머신 몬스터 소환_01,541,1,2018,4,561,18,2011,16777216,1007,1,7281,2,7291,2,545,14,2029,1500,3602,30,
3571511,캄파 머신 몬스터 소환_02,101,1232,3038,983570260,3371,983570355,3372,983570357,3373,983570358,3374,983570360,0,0,0,0,0,0,0,0,
3571513,캄파 머신 몬스터 소환_03,0,0,0,0,0,0,0,0,0,0,0,0,2029,2200,2027,6000,3434,400,3183,10,
3571520,캄파 머신 몬스터 소환_01,541,1,2018,4,561,18,2011,16777216,1007,1,7281,2,7291,2,545,14,2029,1500,3602,30,
3571521,캄파 머신 몬스터 소환_02,101,1232,3038,983570158,3371,983570160,3372,983570161,3373,983570162,3374,983570163,0,0,0,0,0,0,0,0,
3571523,캄파 머신 몬스터 소환_03,0,0,0,0,0,0,0,0,0,0,0,0,2029,2200,2027,6000,3434,400,3183,10,
3571600,세티로스 보스방 _ 안타레스레이져_01 U,541,1,2018,4,0,0,2011,16777218,1007,1,7281,100,7291,3000,545,100,1009,80,0,0,
3571601,세티로스 보스방 _ 안타레스레이져_02 U,544,150,546,40,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
3571602,세티로스 보스방 _ 안타레스레이져_01 Z,541,1,2018,4,0,0,2011,16777218,1007,1,7281,100,7291,3000,545,100,1009,80,0,0,
3571603,세티로스 보스방 _ 안타레스레이져_02 Z,544,150,546,40,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
3571700,세티로스 봄버  자폭,541,0,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,546,50,2090,1,
4000540,테스트용 마법진1,541,1,2018,4,0,0,2011,16777216,1007,1,7281,5,7291,5,545,16,0,0,0,0,
4000541,테스트용 마법진2,561,8,7081,160,544,10,0,0,1009,50,2080,18000,2027,4000,546,16,0,0,2090,3,
4000542,테스트용 마법진1브레스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
4000543,테스트용 마법진2브레스,561,130,7082,0,544,100,2027,500,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4000544,테스트용 마법진1,541,1,2018,4,0,0,2011,16777216,1007,1,0,0,544,100,545,30,546,30,2090,1,
4000545,테스트용 마법진2,561,16,2029,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4000546,테스트용 마법진1,541,1,2018,4,0,0,2011,16777216,1007,1,0,0,544,200,545,30,546,30,2090,1,
4000547,테스트용 마법진2,561,16,2029,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4000548,셀릭 몸통박치기,541,1,2018,1,0,0,2011,16777216,1007,2,7281,200,7291,200,545,500,2020,100000,2090,1,
4010000,포인트 버스터 기본,541,1,2018,4,2020,3000,2011,16777216,1007,4,542,3,544,200,545,50,546,50,0,0,
4010001,냉동기본 발사,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,80,2090,1,
4011000,서리괴물 얼음송곳 땅에서소환,541,1,2018,4,0,0,2011,16777216,1007,1,0,0,544,100,545,30,546,30,2090,1,
4011002,서리괴물 얼음송곳 땅에서소환 딜레이,561,16,2029,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4011100,서리괴물 기본 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,30,0,0,2090,1,
4011101,서리괴물 기본 쏘기 ,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,80,2090,1,
4011102,서리괴물 수류탄 쏘기,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,40,1010,100,2090,3,
4011103,서리괴물 돌진하기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4011104,서리괴물 돌진하기_2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4011105,서리괴물 브레스 쏘기 스킬_1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
4011106,서리괴물 브레스 쏘기 스킬_2,561,130,7082,0,544,170,2027,2027,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4011107,서리괴물 마법진_1,508,50,2018,4,0,0,0,0,0,0,0,0,0,0,1007,5,2011,33554432,0,0,
4011108,서리괴물 마법진_2,561,64,7082,0,544,500,2,1000163,0,0,2027,1367,0,0,546,150,0,0,2090,1,
4011110,얼음괴물 넷바인더,541,1,2018,4,2011,16777218,1008,10,2078,2,1009,80,1007,4,545,30,0,0,2090,0,
4011111,얼음괴물넷바인더_2,3093,2,3094,0,3095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4011198,서리괴물 브레스 쏘기 스킬_2,561,130,7082,0,544,170,2027,2027,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4011199,서리괴물 브레스 쏘기 스킬_1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
4012100,얼음 슬라임 기본 물기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,30,0,0,2090,1,
4012101,얼음슬라임 기본 얼음송곳발사,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,50,2090,1,
4012102,얼음슬라임 입김 근접스킬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,0,0,
4012103,얼음슬라임 얼음구슬발사,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,50,2090,1,
4012104,얼음슬라임 대쉬어택1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4012105,얼음슬라임 대쉬어택2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4013100,골램 오른팔,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4013101,골램 왼팔,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4013102,골램 회전,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,80,0,0,0,0,
4013103,박치기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,80,0,0,
4013104,점프어택,541,1,2018,4,2011,16777216,1008,10,2078,2,544,100,1007,4,545,50,1010,80,0,0,
4013105,골램 스크류,541,1,2018,4,0,0,2011,16777216,1007,4,7281,200,7291,200,545,80,0,0,2090,1,
4013106,얼음쫄몹소환,541,1,2018,4,0,0,2011,16777216,1007,1,508,-100,7291,2,545,30,2061,4010000,2090,1,
4013107,얼음골램 얼음주먹소환,541,1,2018,4,0,0,2011,16777218,1007,5,7281,2,7291,2,545,80,1010,80,2090,3,
4013108,골램회전 2,561,2,7082,0,544,80,2027,800,542,1,0,0,0,0,546,80,0,0,2090,3,
4013109,켄타우르스 대지의 분노 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,50,0,0,0,0,
4013110,켄타우르스 대지의 분노 스킬_2,561,8,7081,160,544,50,0,0,1009,50,7281,2,7291,2,546,40,0,0,2090,3,
4013111,이동스킬_1,0,0,561,5,7082,500,0,0,2018,4,7081,100,7082,1000,0,0,0,0,0,0,
4013112,얼음쫄몹소환2,561,16,7082,0,544,900,2,1000662,0,0,2027,1367,0,0,546,150,0,0,2090,3,
4013113,이동스킬_2,561,5,7082,2000,544,150,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4014100,서리늑대 몽둥이내려치기,541,1,2018,4,544,100,2011,16777216,1007,2,7281,2,7291,2,545,50,0,0,2090,2,
4014101,서리늑대 크게 몽둥이  내려치기,541,1,2018,4,544,100,2011,16777216,1007,2,7281,2,7291,2,545,50,0,0,2090,2,
4014102,서리늑대 몽둥이 던지고 받기,541,1,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,40,3125,1,2090,1,
4014103,서리늑대 돌진하기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4014104,서리늑대 돌진하기_2,561,5,7082,26000,544,50,542,1,0,0,0,0,0,0,546,20,0,0,2090,3,
4014105,서리늑대 몽둥이 던지고 받기_AG,3093,2,3094,0,3095,3,3125,1,3067,999,0,0,0,0,0,0,0,0,0,0,
4014200,서리늑대헌터 철퇴 치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,60,0,0,2090,1,
4014201,서리늑대헌터 철퇴 휘두르기,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,40,0,0,2090,1,
4014202,서리늑대 헌터 철퇴 늘려때리기,561,130,7082,0,544,220,2027,2500,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4014203,서리늑대 헌터 철퇴 늘려때리기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,3125,1,2090,1,
4014300,서리늑대 워리어 도끼 내리치기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,80,0,0,
4014301,서리늑대 워리어 도끼 크게내려치기(점프),541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,100,1010,80,0,0,
4014302,서리늑대 워리어 브레스 쏘기 스킬_1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4014303,서리늑대 워리어 브레스 쏘기 스킬_2,561,130,7082,0,544,220,2027,1900,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4015100,셀릭 몸통박치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4015101,셀릭 근접 냉기충격파,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,546,30,1010,80,0,0,
4015102,셀릭 자폭,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,0,0,2090,1,
4015103,셀릭 트렙설치,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,0,0,2090,3,
4015104,셀릭 트렙설치2,542,0,544,50,2,1000661,546,0,0,0,0,0,0,0,0,0,0,0,0,0,
4015105,셀릭 트렙 발동스킬,541,0,544,30,0,0,0,0,0,0,0,0,0,0,1007,5,2011,33554432,2090,3,
4015200,프리징 셀릭 몸통치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4015201,프리징 셀릭 빔쏘기,2018,4,561,8,0,0,2062,1,508,30,1010,30,2027,8000,0,0,1007,30,2090,3,
4015202,프리징 셀릭 얼음송곳소환,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,30,546,30,2090,1,
4015203,프리징셀릭 자폭,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,0,0,2090,1,
4015204,프리징 셀릭 얼음송곳소환2,561,16,2029,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4015205,프리징 셀릭 빔쏘기,541,1,2018,4,0,0,2011,16777218,0,0,7281,5,7291,5,545,40,0,0,0,0,
4015300,휠셀릭 몸통치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4015301,휠셀릭 바퀴던지기,541,1,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,40,0,0,2090,1,
4015302,휠 셀릭 자폭스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,0,0,2090,1,
4016100,펜리르 뿔치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4016101,펜리르 뒷발차기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4016102,펜리르 뿔 난도질,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4016103,펜리르 뿔쏘기,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,80,2090,1,
4016104,펜리르 얼음송곳소환(주변360도),541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,546,70,1010,80,0,0,
4016105,펜리르 대쉬스킬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4016106,펜리르 대쉬스킬2,561,5,7082,26000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4016107,펜리르 뿔치기2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4016112,펜리르 뿔 난도질2,561,130,7082,0,544,150,2027,1000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4018100,얼음사마귀 투힛1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4018101,얼음사마귀 올려치기,541,1,2018,4,0,0,2011,16777216,1007,2,7281,200,7291,200,545,80,0,0,2090,1,
4018102,얼음사마귀 소닉붐,541,1,2018,4,2089,3,2011,16777218,1007,1,7281,2,7291,2,545,50,1010,80,2090,1,
4018103,얼음사마귀 빔,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,0,7291,0,545,60,0,0,0,0,
4018104,얼음사마귀 대쉬1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,0,0,0,0,
4018105,얼음사마귀 브레스1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
4018106,얼음사마귀 사선점프1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,0,0,0,0,
4018107,얼음사마귀 투힛2,561,130,7082,0,544,110,2027,400,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4018108,얼음사마귀 대쉬2,561,5,7082,60000,544,60,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4018109,얼음사마귀 브레스2,561,130,7082,0,544,150,2027,2200,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4018110,얼음사마귀 사선점프2,544,100,561,160,7211,100,0,0,0,0,2080,18000,0,0,0,0,7082,30000,2090,7,
4018111,얼음사마귀 빔2,561,130,7082,0,544,200,2027,800,542,1,0,0,1007,4,546,60,0,0,2090,1,
4019100,아그니스 오른팔3주먹1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,100,1010,80,0,0,
4019101,아그니스 8방치기1,541,0,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,546,100,1009,0,2090,1,
4019102,아그니스 점프어택(가로)1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,2,1007,1,545,50,0,0,2090,3,
4019103,아그니스 점프어택(세로)1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,2,1007,1,545,50,0,0,2090,3,
4019104,아그니스 점프어택(크로스)1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,4,1007,1,545,50,0,0,2090,3,
4019105,아그니스 휠윈드1,541,0,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,0,0,0,0,0,0,
4019106,아그니스 대쉬후 박치기1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,100,0,0,0,0,
4019107,아그니스 점프어택(가로)2,542,1,2027,1000,3339,45,561,130,544,400,3339,0,546,50,0,0,0,0,0,0,
4019108,아그니스 점프어택(세로)2,542,1,2027,1000,3339,45,561,130,544,400,3339,90,546,50,0,0,0,0,0,0,
4019109,아그니스 점프어택(크로스)2,542,1,2027,1000,3339,45,561,130,544,400,3339,30,546,50,0,0,0,0,0,0,
4019110,아그니스 휠윈드2,561,130,7082,0,0,0,2027,3000,542,1,2080,10000,1007,4,546,100,0,0,2090,1,
4019111,아그니스 휠윈드3,3093,2,3094,0,3095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4019112,아그니스 대쉬후 박치기2,561,197,7082,80000,544,400,542,1,0,0,0,0,0,0,546,80,0,0,2090,3,
4019113,아그니스 8방치기2,561,130,7082,0,0,0,2027,2000,542,1,2080,10000,1007,4,546,120,0,0,2090,1,
4019115,아그니스 오른팔3주먹2,561,8,7081,160,544,200,0,0,1009,75,2080,18000,2027,1200,546,40,0,0,2090,3,
4021100,아이키 기본공격,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,50,1009,0,2090,1,
4021101,아이키 근접스킬(돌아서 땅꼿기),541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,50,1009,0,2090,1,
4021102,아이키 대지의분노1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,50,0,0,0,0,
4021103,아이키 전격스킬,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,30,1010,80,2090,1,
4021104,아이키 자폭스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,60,2101,2000,2090,1,
4021105,아이키 대지의분노2,561,8,7081,160,0,0,0,0,1009,10,2080,1000,2027,3003,0,0,0,0,2090,3,
4022100,스노우 위쳐 3방향 유도탄,2018,4,105,-1000,2011,33554434,2089,3,3344,10,1010,30,2027,4000,1010,30,1007,30,2090,3,
4022101,스노우 위쳐 3방향 유도탄2,7281,200,7291,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4022102,스노우위쳐 눈뜨기 1,508,95,2018,4,0,0,0,0,0,0,7281,2,7291,2,1007,5,2011,33554432,0,0,
4022103,스노우위쳐 얼음 유도,541,1,2018,4,2089,3,2011,16777218,1007,1,7281,2,7291,2,545,20,1010,80,2090,1,
4022104,스노우 위쳐 회오리 유도,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,10,1010,80,2090,1,
4022107,스노우위쳐 눈뜨기2,561,64,7082,1500,544,900,2,1000167,561,16,2027,1000,7281,2,546,150,7291,2,2090,3,
4023100,디어울프 원투 공격,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,30,0,0,0,0,
4023101,레프트2_1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4023102,스핀킥,541,0,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,546,60,561,128,2090,1,
4023103,장풍1,541,1,2018,4,3067,999,2011,16777218,1007,999,7281,2,7291,2,545,50,1010,50,2090,1,
4023104,정권찌르기,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,30,561,128,2090,1,
4023105,백열각1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4023106,승룡권1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4023107,난타대쉬1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4023109,디어울프 원투 공격 2,561,130,7082,0,544,110,2027,567,542,1,2080,10000,1007,4,546,30,0,0,2090,1,
4023110,디어울프 연계,3008,4,3010,4023101,3020,10,3011,4023106,3021,9,0,0,0,0,0,0,0,0,0,0,
4023111,레프트2_2,561,130,7082,0,544,100,2027,1000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4023112,장풍2,561,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4023113,백열각2,561,130,7082,0,0,0,2027,2000,542,1,2080,10000,1007,4,0,0,0,0,2090,1,
4023114,난타대쉬2,561,5,7082,30000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4023115,승룡권2,561,5,7082,30000,544,80,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4023116,스핀킥,561,130,7082,0,544,120,2027,900,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024100,얼음정령  보초 기본치기(투힛),541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4024101,얼음정령  보초 연속치기(투힛),541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4024102,얼음정령  보초 빔브레스(400),541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4024103,얼음정령  보초 기본치기(투힛)2,561,130,7082,0,544,120,2027,1200,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024104,얼음정령  보초 연속치기(투힛)2,561,130,7082,0,544,120,2027,1800,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024105,얼음정령  보초 빔브레스(400)2,561,130,7082,0,544,190,2027,2000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024200,얼음정령  파수꾼 기본치기,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,80,0,0,0,0,
4024201,얼음정령  파수꾼 레이저발사(안타레스),541,1,2018,4,0,0,2011,16777218,1007,5,0,0,0,0,545,100,1009,80,2090,1,
4024202,얼음정령  파수꾼 마법진소환,541,0,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,100,0,0,2090,1,
4024203,얼음정령  파수꾼 마법진소환,561,64,7082,0,544,60,2027,3000,0,0,0,0,0,0,546,50,0,0,0,0,
4024204,얼음정령  파수꾼 레이저발사(안타레스)2,561,130,2027,2080,544,100,0,0,0,0,2080,10000,0,0,0,0,0,0,2090,3,
4024205,얼음정령  파수꾼 마법진소환sa,508,95,2018,4,0,0,3067,999,0,2029,1500,0,0,0,1007,999,2011,33554432,0,0,
4024206,얼음정령  파수꾼 마법진소환sa2,561,16,7082,0,544,900,2,1000168,0,0,2027,1367,0,0,546,50,0,0,2090,3,
4024300,얼음정령 워리어 기본치기(투힛),541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4024301,얼음정령 워리어 냉기폭풍,541,0,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4024302,얼음정령 워리어 점프어택,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,50,0,0,0,0,
4024303,얼음정령 워리어 기본치기(투힛)2,561,130,7082,0,544,120,2027,1000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024304,얼음정령 워리어 냉기폭풍2,561,130,7082,0,0,0,2027,2000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4024305,얼음정령 워리어 점프어택2,561,8,7081,160,544,50,0,0,1009,75,2080,12000,2027,3003,546,40,0,0,2090,3,
4024308,정령 순간이동 테스트,2011,96,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4024310,몬스터 블리자드 엔티티스킬,508,80,7281,500,2075,9000,561,0,2081,10000,0,0,546,60,1007,4,2011,33554432,2090,3,
4024311,몬스터 얼음송곳소환 엔티티스킬,508,95,2018,4,0,0,0,0,0,0,0,0,0,0,1007,5,2011,33554432,0,0,
4024312,몬스터 얼음송곳소환 엔티티스킬(위쳐용),508,80,7281,500,2075,9000,561,0,2081,10000,0,0,546,60,1007,4,2011,33554432,2090,3,
4024318,몬스터 블리자드 엔티티스킬,541,0,2018,4,0,0,2011,16777216,1007,2,561,130,2027,1200,545,50,546,100,2090,1,
4024319,몬스터 얼음송곳소환 엔티티스킬,508,95,7281,120,2075,9000,544,80,2081,10000,0,0,546,60,1007,5,2011,33554432,2090,3,
4024320,몬스터 얼음송곳소환 엔티티스킬(위쳐용),508,95,7281,120,2075,9000,544,80,2081,10000,0,0,546,60,1007,5,2011,33554432,2090,3,
4024322,몬스터 얼음송곳소환 엔티티스킬3,508,95,2018,4,0,0,0,0,0,0,0,0,0,0,1007,5,2011,33554432,0,0,
4024323,몬스터 얼음송곳소환 엔티티스킬4,508,95,7281,120,2075,9000,544,80,2081,10000,0,0,546,60,1007,5,2011,33554432,2090,3,
4025100,유니콘 앞발1,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4025101,유니콘 뿔찌르기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,60,0,0,2090,0,
4025102,유니콘 뒷발,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,60,0,0,2090,3,
4025103,유니콘 회오리,541,1,2018,4,2089,3,2011,16777218,1007,1,2027,2000,0,0,545,50,1010,80,2090,1,
4025104,유니콘 대쉬1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
4025105,유니콘 브레스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,2,7291,2,545,60,0,0,0,0,
4025106,유니콘 전격,541,1,2018,4,0,0,2011,16777216,1007,2,7281,200,7291,200,545,50,1009,0,2090,1,
4025107,유니콘 앞발2,561,130,7082,0,544,110,2027,200,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4025108,유니콘 대쉬2,561,5,7082,46000,544,100,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
4025109,유니콘 브레스2,561,130,7082,0,544,170,2027,3000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
4025111,유니콘 전격2,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4028100,프린세스 3방향발사1,541,1,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,40,0,0,2090,1,
4028101,프린세스 얼음정령,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4028102,프린세스 보호막1,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4028103,아이스임페르노,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,545,80,0,0,2090,1,
4028104,프린세스 얼음메테오,541,1,2018,4,3067,3,2011,16777218,1007,3,7281,2,7291,2,545,30,1010,80,2090,1,
4028105,프린세스 얼음도넛소환(크로스),541,0,2018,4,2011,16777216,1008,10,2078,3,2089,5,1007,1,545,50,0,0,2090,3,
4028106,프린세스 3방향발사2,7281,200,7291,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4028107,프린세스 보호막2,3093,3,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4028108,프린세스 보호막3,2027,500,0,0,0,0,0,0,0,0,0,0,0,0,545,30,0,0,2090,3,
4028109,프린세스 얼음도넛소환(크로스)2,542,1,0,0,3339,45,0,0,544,250,3339,0,546,50,0,0,0,0,0,0,
4029100,아비스 근접 1 3방,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,544,120,2090,1,
4029101,아비스 근접 2 3방,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,544,120,2090,1,
