f_NationCodeStr,MonsterAbilNo,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,6004403,베가스(정예) 1 스킬,3008,2,3010,6004900,3020,30,3011,6004905,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,0,0
0,6004404,베가스(정예) 1 스킬 2,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30,3017,143,3027,30,0,0,0,0
0,6004405,히든 베가스(정예) 능력치1,3053,0,4007,2,507,9,3031,2000,3032,6000,3034,3,3039,0,0,0,3044,100002102,206,10000
0,6004406,히든 베가스(정예) 능력치2,7081,52,3003,1200,3004,1200,3051,8000,2042,0,2020,3000,3007,6000,3045,15000,3070,800,259,73
0,6004407,히든 베가스(정예) 능력치3,7222,0,3043,101,50001,6004402,7342,0,7092,0,0,0,0,0,0,0,0,0,0,0
0,6004408,히든 베가스(정예) 1 스킬,3008,2,3010,6004900,3020,30,3011,6004905,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,0,0
0,6004409,히든 베가스(정예) 1 스킬 2,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30,3017,143,3027,30,0,0,0,0
0,6004410,베가스 가방 0,3041,690135,3042,0,3056,1,3081,1,3082,2,3083,10,3084,11,0,0,0,0,0,0
0,6004411,베가스 가방 1,3041,690135,3042,0,3056,1,3081,1,3082,2,0,0,0,0,0,0,0,0,0,0
0,6004412,베가스 가방 2,3041,690130,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,5050,60000960,3085,200,0,0
0,6004420,베가스 AI 0,507,9,3003,1200,3004,1200,3051,8000,3043,101,0,0,0,0,0,0,0,0,0,0
0,6004421,베가스 AI 1,507,9,3003,600,3004,600,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6004422,베가스 AI 2,507,9,3003,1200,3004,1200,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6004430,베가스 스킬1 0,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004900,3020,30,3011,6004905
0,6004431,베가스 스킬1 1,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004906,3020,30,3011,6004921
0,6004432,베가스 스킬1 2,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004922,3020,30,3011,6004927
0,6004433,베가스 스킬1 3,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004928,3020,30,3011,6004933
0,6004434,베가스 스킬1 4,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6004934,3020,30,3011,6004935,3021,30
0,6004435,베가스 스킬1 5,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6004936,3020,30,3011,6004937,3021,30
0,6004436,베가스 스킬1 6,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6004938,3020,30,3011,6004939,3021,30
0,6004437,베가스 스킬1 7,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6004940,3020,30,3011,6004941,3021,30
0,6004438,베가스 스킬1 8,2020,3000,206,10000,3039,0,2042,0,3070,800,3008,2,3010,6004900,3020,30,3011,6004905,3021,30
0,6004440,베가스 스킬2 0,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,3014,6004904,3024,30,3015,6004902,3025,30,3016,142
0,6004441,베가스 스킬2 1,3021,30,3012,6004907,3022,30,3013,6004909,3023,30,3014,6004920,3024,30,3015,6004908,3025,30,3016,142
0,6004442,베가스 스킬2 2,3021,30,3012,6004923,3022,30,3013,6004925,3023,30,3014,6004926,3024,30,3015,6004924,3025,30,3016,142
0,6004443,베가스 스킬2 3,3021,30,3012,6004929,3022,30,3013,6004931,3023,30,3014,6004932,3024,30,3015,6004930,3025,30,3016,142
0,6004444,베가스 스킬2 4,3012,6004902,3022,30,3013,6004904,3023,30,0,0,0,0,0,0,0,0,0,0,0,0
0,6004445,베가스 스킬2 5,3012,6004908,3022,30,3013,6004920,3023,30,0,0,0,0,0,0,0,0,0,0,0,0
0,6004446,베가스 스킬2 6,3012,6004924,3022,30,3013,6004926,3023,30,0,0,0,0,0,0,0,0,0,0,0,0
0,6004447,베가스 스킬2 7,3012,6004929,3022,30,3013,6004931,3023,30,0,0,0,0,0,0,0,0,0,0,0,0
0,6004448,베가스 스킬2 8,3012,6004901,3022,30,3013,6004903,3023,30,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30
0,6004450,베가스 스킬3 0,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004451,베가스 스킬3 1,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004452,베가스 스킬3 2,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004453,베가스 스킬3 3,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004458,베가스 스킬3 8,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004460,베가스 추가밸런스 1,7351,1000,7361,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004490,베가스 업적및 특징 0,61000,61103,3044,100002102,3055,100003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004491,베가스 업적및 특징 1,61000,61103,3044,100005701,3055,100003,61103,10,0,0,0,0,0,0,0,0,0,0,0,0
0,6004492,베가스 업적및 특징 2,0,0,3044,100002102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004500,큰 미친 늑대 외형 0,3053,0,3045,11000,3034,2,259,7,3007,6000,7081,52,5001,66004500,0,0,0,0,0,0
0,6004510,큰 미친 늑대 가방 0,3041,121000130,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6004520,큰 미친 늑대 AI 0,507,1,566,120,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0
0,6004530,큰 미친 늑대 스킬1 0,2020,3300,206,10000,3039,0,2042,0,3008,2,3010,6004200,3020,1,0,0,0,0,0,0
0,6004560,큰 미친 늑대 추가밸런스 0,7092,1000,7102,1000,7222,1000,7232,1000,7332,1000,7342,1000,0,0,0,0,0,0,0,0
0,6004600,별난 미친 늑대 외형 0,3053,0,3045,13000,3034,2,259,60,3007,6000,7081,52,5001,66004600,0,0,0,0,0,0
0,6004610,별난 미친 늑대 가방 0,3041,121000130,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6004620,별난 미친 늑대 AI 0,507,1,566,120,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0
0,6004630,별난 미친 늑대 스킬1 0,2020,3300,206,10000,3039,0,2042,0,3008,2,3010,6304100,3020,1,0,0,0,0,0,0
0,6004631,별난 미친 늑대 스킬1 1,2020,3300,206,10000,3039,0,2042,0,3008,2,3010,6404100,3020,1,0,0,0,0,0,0
0,6004632,별난 미친 늑대 스킬1 2,2020,3300,206,10000,3039,0,2042,0,3008,2,3010,6004200,3020,1,0,0,0,0,0,0
0,6004660,별난 미친 늑대 추가밸런스 0,7092,1000,7102,1000,7222,1000,7232,1000,7332,1000,7342,1000,0,0,0,0,0,0,0,0
0,6004700,굶주린 갈색늑대 외형 0,3053,0,3045,10000,3034,2,259,60,3007,6000,7081,52,5001,66004700,0,0,0,0,0,0
0,6004710,굶주린 갈색늑대 가방 0,3041,121000110,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6004720,굶주린 갈색늑대 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6004730,굶주린 갈색늑대 스킬1 0,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6204100,3020,1,0,0,0,0,0,0
0,6004731,굶주린 갈색늑대 스킬1 1,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6304100,3020,1,0,0,0,0,0,0
0,6004732,굶주린 갈색늑대 스킬1 2,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6404100,3020,1,0,0,0,0,0,0
0,6004733,굶주린 갈색늑대 스킬1 3,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6004100,3020,1,0,0,0,0,0,0
0,6004760,굶주린 갈색늑대 추가밸런스 0,7222,500,7232,500,7332,500,7342,500,0,0,0,0,0,0,0,0,0,0,0,0
0,6004800,배고픈 갈색늑대 외형 0,3053,0,3045,12000,3034,2,259,60,3007,6000,7081,52,5001,66004800,0,0,0,0,0,0
0,6004810,배고픈 갈색늑대 가방 0,3041,121000110,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6004820,배고픈 갈색늑대 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6004830,배고픈 갈색늑대 스킬1 0,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6004100,3020,1,0,0,0,0,0,0
0,6004831,배고픈 갈색늑대 스킬1 1,2020,2600,206,9000,3039,0,2042,0,3008,2,3010,6404100,3020,1,0,0,0,0,0,0
0,6004860,배고픈 갈색늑대 추가밸런스 0,7222,500,7232,500,7332,500,7342,500,0,0,0,0,0,0,0,0,0,0,0,0
0,6004900,베가본드 외형 0,3053,0,3045,15000,3034,3,259,73,3007,6000,7081,52,50001,6004902,5001,66004900,0,0,0,0
0,6004901,베가본드 외형 1,3053,0,3045,10000,3034,2,259,73,3007,6000,7081,52,5001,66004900,0,0,0,0,0,0
0,6004902,"베가본드(정예) 능력치3 1,2",3092,0,3043,101,50001,6004902,7342,0,61000,61102,61102,1,61102,10,0,0,0,0,259,73
0,6004903,베가본드(정예) 1 스킬 1,3008,2,3010,6004900,3020,30,3011,6004905,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,0,0
0,6004904,베가본드(정예) 1 스킬 2,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30,3017,143,3027,30,0,0,0,0
0,6004905,히든 베가본드(정예) 능력치1,3053,0,4007,2,507,9,3031,2000,3032,6000,3034,3,3039,0,0,0,3044,100002102,206,10000
0,6004906,히든 베가본드(정예) 능력치2,7081,52,3003,1200,3004,1200,3051,8000,2042,0,2020,3000,3007,6000,3045,15000,3070,800,259,73
0,6004907,히든 베가본드(정예) 능력치3,7222,0,3043,101,50001,6004902,7342,0,7092,0,0,0,0,0,0,0,0,0,0,0
0,6004908,히든 베가본드(정예) 1 스킬 1,3008,2,3010,6004900,3020,30,3011,6004905,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,0,0
0,6004909,히든 베가본드(정예) 1 스킬 2,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30,3017,143,3027,30,0,0,0,0
0,6004910,베가본드 가방 0,3041,690103,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,0,0,3085,200,0,0
0,6004911,베가본드 가방 1,3041,690103,3042,0,3056,1,3081,1,3082,2,0,0,0,0,0,0,3085,200,0,0
0,6004912,베가본드 가방 2,3041,690105,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,0,0,3085,200,0,0
0,6004913,이벤트 베가본드 10레벨 정예,1,10,513,0,3033,4830,7131,1050,3040,0,522,2,534,9000,7311,8130,565,4,0,0
0,6004914,이벤트 베가본드 10레벨 정예,7001,16408,7021,11820,7351,0,7091,281,7361,0,7101,281,7221,238,7231,243,7331,323,7341,323
0,6004920,베가본드 AI 0,507,9,3003,1200,3004,1200,3051,8000,3043,101,0,0,0,0,0,0,0,0,0,0
0,6004921,베가본드 AI 1,507,9,3003,600,3004,600,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6004922,베가본드 AI 2,507,9,3003,1200,3004,1200,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6004930,베가본드 스킬1 0,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004900,3020,30,3011,6004905
0,6004931,베가본드 스킬1 1,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004906,3020,30,3011,6004921
0,6004932,베가본드 스킬1 2,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6004922,3020,30,3011,6004927
0,6004933,베가본드 스킬1 3,2020,3000,206,10000,3039,1,3092,0,2042,0,3070,800,3008,2,3010,6004928,3020,30,3011,6004933
0,6004934,베가본드 스킬1 4,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6004900,3020,30,3011,6004905,3021,30
0,6004935,베가본드 스킬1 5,2020,3000,206,10000,3039,0,2042,0,3070,800,3008,2,3010,6004900,3020,30,3011,6004905,3021,30
0,6004940,베가본드 스킬2 0,3021,30,3012,6004901,3022,30,3013,6004903,3023,30,3014,6004904,3024,30,3015,6004902,3025,30,3016,142
0,6004941,베가본드 스킬2 1,3021,30,3012,6004907,3022,30,3013,6004909,3023,30,3014,6004920,3024,30,3015,6004908,3025,30,3016,142
0,6004942,베가본드 스킬2 2,3021,30,3012,6004923,3022,30,3013,6004925,3023,30,3014,6004926,3024,30,3015,6004924,3025,30,3016,142
0,6004943,베가본드 스킬2 3,3021,30,3012,6004929,3022,30,3013,6004931,3023,30,3014,6004932,3024,30,3015,6004930,3025,30,3016,142
0,6004944,베가본드 스킬2 4,3012,6004901,3022,30,3013,6004903,3023,30,0,0,0,0,0,0,0,0,0,0,0,0
0,6004945,베가본드 스킬2 5,3012,6004901,3022,30,3013,6004903,3023,30,3014,6004904,3024,30,3015,6004902,3025,30,3016,142,3026,30
0,6004950,베가본드 스킬3 0,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004951,베가본드 스킬3 1,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004952,베가본드 스킬3 2,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004953,베가본드 스킬3 3,3026,30,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004955,베가본드 스킬3 5,3017,143,3027,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004986,베가본드(정예) 5레벨 정예,1,5,513,3,3033,1100,7131,750,3040,0,522,2,534,8,7311,7710,565,1,0,0
0,6004987,베가본드(정예) 5레벨 정예,7001,2750,7021,2750,7351,0,7091,170,7361,0,7101,170,7221,84,7231,75,7331,100,7341,100
0,6004990,베가본드 업적및 특징 0,61000,61102,3044,100002102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004992,베가본드 업적및 특징 2,61000,61102,3044,100002102,3055,100002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6004994,베가본드 업적및 특징 4,3044,100002102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6005100,전갈박쥐 외형 0,3053,1,3045,15000,3034,1,3054,20,259,32,3007,6000,7081,47,5001,66005100,0,0,0,0
0,6005110,전갈박쥐 가방 0,3041,121000160,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6005111,전갈박쥐 가방 1,3041,121000160,3042,0,3056,90030,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6005120,전갈박쥐 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6005130,전갈박쥐 스킬1 0,2020,2400,206,8000,3039,0,2042,0,3008,2,3010,6005100,3020,1,0,0,0,0,0,0
0,6005131,전갈박쥐 스킬1 1,2020,2400,206,8000,3039,0,2042,0,3008,2,3010,6205100,3020,1,0,0,0,0,0,0
0,6005132,전갈박쥐 스킬1 2,2020,2400,206,8000,3039,0,2042,0,3008,2,3010,6305100,3020,1,0,0,0,0,0,0
0,6005133,전갈박쥐 스킬1 3,2020,2400,206,8000,3039,0,2042,0,3008,2,3010,6405100,3020,1,0,0,0,0,0,0
0,6005200,파란 전갈박쥐 외형 0,3053,1,3045,15000,3034,1,3054,20,259,32,3007,6000,7081,47,5001,66005200,0,0,0,0
0,6005210,파란 전갈박쥐 가방 0,3041,121000170,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6005220,파란 전갈박쥐 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6005230,파란 전갈박쥐 스킬1 0,2020,3000,206,8000,3039,0,2042,0,3008,2,3010,6205200,3020,1,3011,6205201,3021,40,0,0
0,6005231,파란 전갈박쥐 스킬1 1,2020,3000,206,8000,3039,0,2042,0,3008,2,3010,6305200,3020,1,3011,6305201,3021,40,0,0
0,6005232,파란 전갈박쥐 스킬1 2,2020,3000,206,8000,3039,0,2042,0,3008,2,3010,6005200,3020,1,3011,6005201,3021,40,0,0
0,6005233,파란 전갈박쥐 스킬1 3,2020,3000,206,8000,3039,0,2042,0,3008,2,3010,6405200,3020,1,3011,6405201,3021,40,0,0
0,6005300,화난 파란 전갈박쥐 외형 0,3053,1,3045,15000,3034,1,3054,20,259,32,3007,6000,7081,47,5001,66005300,0,0,0,0
0,6005310,화난 파란 전갈박쥐 가방 0,3041,121000170,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6005320,화난 파란 전갈박쥐 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6005330,화난 파란 전갈박쥐 스킬1 0,2020,3000,206,8000,3039,0,2042,0,3008,2,3010,6005200,3020,1,3011,6005201,3021,40,0,0
0,6005400,거친 전갈박쥐 외형 0,3053,1,3045,15000,3034,1,3054,20,259,32,3007,6000,7081,47,5001,66005400,0,0,0,0
0,6005410,거친 전갈박쥐 가방 0,3041,121000160,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6005420,거친 전갈박쥐 AI 0,507,1,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6005430,거친 전갈박쥐 스킬1 0,2020,2400,206,8000,3039,0,2042,0,3008,2,3010,6005100,3020,1,0,0,0,0,0,0
0,6006100,버크셔  외형 0,3053,0,3034,2,259,8,3007,6000,7081,33,5001,66006100,0,0,0,0,0,0,0,0
0,6006110,버크셔  가방 0,3041,121000180,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006120,버크셔  AI 0,507,1,3093,2,3094,0,3095,3,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0
0,6006130,버크셔  스킬1 0,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6006100,3020,1,0,0,0,0,0,0
0,6006131,버크셔  스킬1 1,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6206100,3020,1,0,0,0,0,0,0
0,6006132,버크셔  스킬1 2,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6306100,3020,1,0,0,0,0,0,0
0,6006133,버크셔  스킬1 3,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6406100,3020,1,0,0,0,0,0,0
0,6006200,오크셔  외형 0,3053,0,3034,2,259,13,3007,6000,7081,33,5001,66006200,0,0,0,0,0,0,0,0
0,6006210,오크셔  가방 0,3041,121000190,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006211,오크셔  가방 1,3041,121000190,3042,0,3056,90030,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006220,오크셔  AI 0,507,10,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6006230,오크셔  스킬1 0,2020,3500,206,10000,3039,0,2042,0,3008,2,3010,6006200,3020,1,0,0,0,0,0,0
0,6006231,오크셔  스킬1 1,2020,3500,206,10000,3039,0,2042,0,3008,2,3010,6006201,3020,1,0,0,0,0,0,0
0,6006232,오크셔  스킬1 2,2020,3500,206,10000,3039,0,2042,0,3008,2,3010,6006202,3020,1,0,0,0,0,0,0
0,6006233,오크셔  스킬1 3,2020,3500,206,10000,3039,0,2042,0,3008,2,3010,6006203,3020,1,0,0,0,0,0,0
0,6006300,주술사 오크셔  외형 0,3053,0,3034,2,259,13,3007,6000,7081,33,5001,66006300,0,0,0,0,0,0,0,0
0,6006304,이벤트 오크셔_주술사 능력치1,3053,0,4007,2,507,10,3031,2000,3032,6000,3034,2,3039,0,0,0,0,0,206,8000
0,6006305,이벤트 오크셔_주술사 능력치2,7081,33,3003,200,3004,200,3051,3000,2042,0,2020,2000,3007,6000,0,0,0,0,259,14
0,6006306,이벤트 오크셔_주술사 능력치3,7222,0,7232,0,7332,0,7342,0,7092,0,7102,0,7002,0,0,0,0,0,0,0
0,6006310,주술사 오크셔  가방 0,3041,121000200,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006311,주술사 오크셔  가방 1,3041,121000200,3042,0,3056,90030,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006320,주술사 오크셔  AI 0,507,10,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6006330,주술사 오크셔  스킬1 0,2020,4000,206,8000,3039,0,2042,0,3008,2,3010,6006300,3020,1,0,0,0,0,0,0
0,6006331,주술사 오크셔  스킬1 1,2020,4000,206,8000,3039,0,2042,0,3008,2,3010,6006301,3020,1,0,0,0,0,0,0
0,6006332,주술사 오크셔  스킬1 2,2020,4000,206,8000,3039,0,2042,0,3008,2,3010,6006302,3020,1,0,0,0,0,0,0
0,6006333,주술사 오크셔  스킬1 3,2020,4000,206,8000,3039,0,2042,0,3008,2,3010,6006303,3020,1,0,0,0,0,0,0
0,6006400,무서운 버크셔 외형 0,3053,0,3045,10000,3034,2,259,32,3007,6000,7081,33,5001,66006400,0,0,0,0,0,0
0,6006410,무서운 버크셔 가방 0,3041,121000180,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006420,무서운 버크셔 AI 0,507,1,3003,200,3004,200,3051,4000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6006430,무서운 버크셔 스킬1 0,206,10000,3039,0,2042,0,3008,2,3010,6006100,3020,1,0,0,0,0,0,0,0,0
0,6006431,무서운 버크셔 스킬1 1,206,10000,3039,0,2042,0,3008,2,3010,6206100,3020,1,0,0,0,0,0,0,0,0
0,6006432,무서운 버크셔 스킬1 2,206,10000,3039,0,2042,0,3008,2,3010,6406100,3020,1,0,0,0,0,0,0,0,0
0,6006500,화난 오크셔 외형 0,3053,0,3045,12000,3034,2,259,32,3007,6000,7081,33,5001,66006500,0,0,0,0,0,0
0,6006510,화난 오크셔 가방 0,3041,121000190,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006520,화난 오크셔 AI 0,507,10,3003,200,3004,200,3051,4000,3031,2000,3032,6000,0,0,0,0,0,0,0,0
0,6006530,화난 오크셔 스킬1 0,206,10000,3039,0,2042,0,3008,2,3010,6006200,3020,1,0,0,0,0,0,0,0,0
0,6006531,화난 오크셔 스킬1 1,206,10000,3039,0,2042,0,3008,2,3010,6006202,3020,1,0,0,0,0,0,0,0,0
0,6006532,화난 오크셔 스킬1 2,206,10000,3039,0,2042,0,3008,2,3010,6006203,3020,1,0,0,0,0,0,0,0,0
0,6006600,프렝켄 도쥬 외형 0,3053,0,3045,10000,3034,2,259,25,3007,6000,7081,33,50001,6006993,5001,66006600,4007,3,0,0
0,6006610,프렝켄 도쥬 가방 0,3041,21001980,3042,0,3056,10010,3081,1,3082,1,5050,60000670,0,0,0,0,0,0,0,0
0,6006620,프렝켄 도쥬 AI 0,507,9,3003,600,3004,600,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6006630,프렝켄 도쥬 스킬1 0,2020,3000,206,10000,3039,1,3092,0,2042,0,3008,2,3010,6006900,3020,50,3011,6006904,3021,50
0,6006640,프렝켄 도쥬 스킬2 0,3012,6006901,3022,50,3013,6006903,3023,50,3014,142,3024,0,3015,143,3025,0,0,0,0,0
0,6006700,사나운 버크셔 외형 0,3053,0,3034,2,259,8,3007,6000,7081,33,5001,66006700,0,0,0,0,0,0,0,0
0,6006710,사나운 버크셔 가방 0,3041,121000180,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,0,0
0,6006720,사나운 버크셔 AI 0,507,1,3093,2,3094,0,3095,3,3003,200,3004,200,3051,3000,3031,2000,3032,6000,0,0
0,6006730,사나운 버크셔 스킬1 0,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6006100,3020,1,0,0,0,0,0,0
0,6006731,사나운 버크셔 스킬1 1,2020,2800,206,10000,3039,0,2042,0,3008,2,3010,6406100,3020,1,0,0,0,0,0,0
0,6006900,큰도끼 형제 쌍카 외형 0,3053,0,3045,15000,3034,3,259,32,3007,6000,7081,33,50001,6006902,5001,66006900,0,0,0,0
0,6006901,큰도끼 형제 쌍카 외형 1,3053,0,3045,10000,3034,2,259,25,3007,6000,7081,33,50001,6006902,5001,66006900,0,0,0,0
0,6006902,큰도끼 형제 쌍카 외형 2,3053,0,3045,15000,3034,3,259,32,3007,6000,7081,33,50001,6006992,5001,66006900,0,0,0,0
0,6006908,히든 쌍카(마할카)(정예) 1 스킬 1,3008,2,3010,6006900,3020,50,3011,6006904,3021,50,3012,6006901,3022,50,3013,6006903,3023,50,0,0
0,6006909,히든 쌍카(마할카)(정예) 1 스킬 2,0,0,3014,142,3024,30,3015,143,3025,30,0,0,0,0,0,0,0,0,0,0
0,6006910,큰도끼 형제 쌍카 가방 0,3041,690104,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,0,0,0,0,0,0
0,6006911,큰도끼 형제 쌍카 가방 1,3041,690104,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,0,0,0,0,0,0
0,6006912,큰도끼 형제 쌍카 가방 2,3041,690104,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,0,0,0,0,0,0
0,6006913,큰도끼 형제 쌍카 가방 3,3041,690104,3042,0,3056,1,3081,1,3082,2,3083,9,3084,11,5050,60000960,3085,200,0,0
0,6006914,큰도끼 형제 쌍카 가방 3 - 정예,3041,121000210,3042,10003,3056,90900,3081,1,3082,2,3083,15,3084,20,0,0,3085,200,0,0
0,6006920,큰도끼 형제 쌍카 AI 0,507,9,3003,1200,3004,1200,3051,8000,3043,101,3045,15000,3007,6000,2020,3000,2042,0,7081,33
0,6006921,큰도끼 형제 쌍카 AI 1,507,9,3003,600,3004,600,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6006922,큰도끼 형제 쌍카 AI 2,507,9,3003,1200,3004,1200,3051,8000,3031,2000,3032,6000,3043,101,0,0,0,0,0,0
0,6006927,시나리오 쌍카(마할카)(정예) 능력치1,3053,0,4007,3,507,9,3031,2000,3032,6000,3034,3,3039,0,0,0,3044,100005801,206,10000
0,6006930,큰도끼 형제 쌍카 스킬1 0,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6006900,3020,50,3011,6006904
0,6006931,큰도끼 형제 쌍카 스킬1 1,2020,3000,206,10000,3039,0,3092,0,2042,0,3008,2,3010,6006905,3020,50,3011,6006909,3021,50
0,6006932,큰도끼 형제 쌍카 스킬1 2,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6006905,3020,50,3011,6006909
0,6006933,큰도끼 형제 쌍카 스킬1 3,2020,3000,206,10000,3039,0,3092,0,2042,0,3070,800,3008,2,3010,6006920,3020,50,3011,6006924
