IDX,f_NationCodeStr,MapNo,MapKey,Attribute,Memo,NameNo,XmlPath,ZoneCX,ZoneCY,ZoneCZ,Continent,HometownNo,Hidden_Index,Abil01,Abil02,Abil03,Abil04,Abil05,Recommend_Level,Recommend_Party,Group_TXT,LevelLimit_Min,LevelLimit_Max,DESCRIPTION_TEXT,PartyBreakIn,PartyBreakIn_Item,PartyBreakIn_CashItem
24314,0,9037822,0,517,[65]곰발톱 광산 보너스 [F2],9037821,World/03_Solaiden/400_Bonus/037822_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
108,0,9038200,8,16,[70]엘로라 주둔지 [마을],9038200,World/03_Solaiden/01_Level/038200_SC.xml,500,500,3000,2,0,0,0,0,0,0,0,70,0,504957,0,0,0,1,0,0
107,0,9038300,7,16,[60]잿빛안개 마을 [마을],9038300,World/03_Solaiden/01_Level/038300_SC.xml,500,500,3000,2,0,0,0,0,0,0,0,60,0,509655,0,0,0,1,0,0
25101,0,9039109,0,5,[50]부보부보(잊혀진 마을 정예) F5],9030109,World/03_Solaiden/300_scenario/039109_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,505745,0,0,0,0,0,0
25102,0,9039139,0,5,[50]잠자는 마을 정예 깜박깜박 벌룬 [F5],9030139,World/03_Solaiden/300_scenario/039139_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
25103,0,9039209,0,5,[50]골램 파타누스(유혹의 설원 정예) [F5],9030209,World/03_Solaiden/300_scenario/039209_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
25104,0,9039239,0,5,[50]얼음공주 아르카(얼음 협곡 정예) [F5],9030239,World/03_Solaiden/300_scenario/039239_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,505748,0,0,0,0,0,0
25005,0,9039711,0,5,[60]하얀 언덕(하얀추적자 언덕) [F5],9039711,World/03_Solaiden/300_scenario/039711_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
25006,0,9039712,0,5,[60]얼어붙은 다리(하얀추적자 언덕) [F5],9039712,World/03_Solaiden/300_scenario/039712_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
25105,0,9039719,0,5,[60]하얀추적자 언덕 얼음골램 아그니스 정예 [F5],9039719,World/03_Solaiden/300_scenario/039719_FD.xml,600,600,6000,3,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
25007,0,9039721,0,5,[60]얼어붙은 묘지 영혼의 안식처 시나리오1 [F5],9039721,World/03_Solaiden/300_scenario/039721_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
25008,0,9039722,0,5,[60]영혼의 쉼터 영혼의 안식처 시나리오2 [F5],9039722,World/03_Solaiden/300_scenario/039722_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
25106,0,9039729,0,5,[60]영혼의 안식처 죽음의 사자 아비스 정예 [F5],9039729,World/03_Solaiden/300_scenario/039729_FD.xml,600,600,6000,3,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
25009,0,9039811,0,5,[65]살얼음 숲 살얼음고개 시나리오1 [F5],9039811,World/03_Solaiden/300_scenario/039811_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
25010,0,9039812,0,5,[65]살얼음 언덕 살얼음고개 시나리오2 [F5],9039812,World/03_Solaiden/300_scenario/039812_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
25107,0,9039819,0,5,[65]살얼음고개 아이스드래곤 레그노 정예 [F5],9030819,World/03_Solaiden/300_scenario/039819_FD.xml,600,600,6000,3,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
25011,0,9039821,0,5,[65]곰발톱 고개 곰발톱 광산 시나리오1 [F5],9039821,World/03_Solaiden/300_scenario/039821_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
25012,0,9039822,0,5,[65]곰발톱 구릉 곰발톱 광산 시나리오2 [F5],9039822,World/03_Solaiden/300_scenario/039822_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
25108,0,9039829,0,5,[65]곰발톱 광산 지배자 알렉산더 정예 [F5],9039829,World/03_Solaiden/300_scenario/039829_FD.xml,600,600,6000,3,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
21000,0,9050100,50,0,[40]샬바론 [대필드],9050100,World/01_Felloruss/01_Level/050100_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22000,0,9050101,0,5,[40]샬바론  1 [F1],9050100,World/01_Felloruss/01_Level/050101_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22001,0,9050102,0,5,[40]샬바론  2 [F1],9050100,World/01_Felloruss/01_Level/050102_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22002,0,9050103,0,5,[40]샬바론  3 [F1],9050100,World/01_Felloruss/01_Level/050103_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22003,0,9050104,0,5,[40]샬바론  4 [F1],9050100,World/01_Felloruss/01_Level/050104_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22004,0,9050105,0,5,[40]샬바론  5 [F1],9050100,World/01_Felloruss/01_Level/050105_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22005,0,9050106,0,5,[40]샬바론  6 [F1],9050100,World/01_Felloruss/01_Level/050106_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,1,0,0
22008,0,9050109,0,5,[40]샬바론 가디언 대장 자로 정예[F1],9050109,World/01_Felloruss/01_Level/050109_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510110,0,0,0,0,0,0
21001,0,9050110,51,0,[45]라미에타 [대필드],9050110,World/01_Felloruss/01_Level/050110_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22009,0,9050111,0,5,[45]라미에타  1 [F1],9050110,World/01_Felloruss/01_Level/050111_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22010,0,9050112,0,5,[45]라미에타  2 [F1],9050110,World/01_Felloruss/01_Level/050112_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22011,0,9050113,0,5,[45]라미에타  3 [F1],9050110,World/01_Felloruss/01_Level/050113_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22012,0,9050114,0,5,[45]라미에타  4 [F1],9050110,World/01_Felloruss/01_Level/050114_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22013,0,9050115,0,5,[45]라미에타  5 [F1],9050110,World/01_Felloruss/01_Level/050115_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22014,0,9050116,0,5,[45]라미에타  6 [F1],9050110,World/01_Felloruss/01_Level/050116_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
22017,0,9050119,0,5,[45]라미에타 킬로 정예 [F1],9050119,World/01_Felloruss/01_Level/050119_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,0,0,0
21002,0,9050120,52,0,[40]에르다 협곡 [대필드],9050120,World/01_Felloruss/01_Level/050120_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,520050,0,0,0,1,0,0
21031,0,9050200,81,0,[70]드래곤 계곡 [대필드],9050200,World/01_Felloruss/01_Level/050200_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22135,0,9050201,0,5,[70]드래곤 계곡  1 [F1],9050200,World/01_Felloruss/01_Level/050201_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22136,0,9050202,0,5,[70]드래곤 계곡  2 [F1],9050200,World/01_Felloruss/01_Level/050202_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22137,0,9050203,0,5,[70]드래곤 계곡  3 [F1],9050200,World/01_Felloruss/01_Level/050203_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22138,0,9050204,0,5,[70]드래곤 계곡  4 [F1],9050200,World/01_Felloruss/01_Level/050204_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22139,0,9050205,0,5,[70]드래곤 계곡  5 [F1],9050200,World/01_Felloruss/01_Level/050205_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22140,0,9050206,0,5,[70]드래곤 계곡  6 [F1],9050200,World/01_Felloruss/01_Level/050206_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
22143,0,9050209,0,5,[70]드래곤 계곡  정예 [F1],9050209,World/01_Felloruss/01_Level/050209_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,0,0,0
21032,0,9050210,82,0,[70]손톱날 고개 [대필드],9050210,World/01_Felloruss/01_Level/050210_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510116,0,0,0,1,0,0
21033,0,9050220,83,0,[70]날개협곡 [대필드],9050220,World/01_Felloruss/01_Level/050220_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,501863,0,0,0,1,0,0
21034,0,9050230,84,0,[70]세상의 끝 [대필드],9050230,World/01_Felloruss/01_Level/050230_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22144,0,9050231,0,5,[70]세상의 끝  1 [F1],9050230,World/01_Felloruss/01_Level/050231_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22145,0,9050232,0,5,[70]세상의 끝  2 [F1],9050230,World/01_Felloruss/01_Level/050232_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22146,0,9050233,0,5,[70]세상의 끝  3 [F1],9050230,World/01_Felloruss/01_Level/050233_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22147,0,9050234,0,5,[70]세상의 끝  4 [F1],9050230,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22148,0,9050235,0,5,[70]세상의 끝  5 [F1],9050230,World/01_Felloruss/01_Level/050235_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22149,0,9050236,0,5,[70]세상의 끝  6 [F1],9050230,World/01_Felloruss/01_Level/050236_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
22152,0,9050239,0,5,[70]세상의 끝  정예 [F1],9050239,World/01_Felloruss/01_Level/050239_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,0,0,0
32015,0,9050300,191,9,[50]오염된 제단 [던전],9050300,World/99_Boss/01_Level/050300_DG.xml,3000,3000,6000,2,0,0,9050300,0,0,0,0,45,0,510111,0,0,0,0,0,0
32014,0,9050301,190,1,[45]아키아 동굴 [던전],9050301,World/95_Dungeon/01_Level/050301_DG.xml,600,600,6000,2,0,0,0,0,0,0,0,45,4,510111,0,100,90503020,1,0,0
32016,0,9050302,192,9,[50]오염된 제단 [던전],9050302,World/99_Boss/01_Level/050302_DG.xml,3000,3000,6000,2,0,0,9050302,0,0,0,0,45,4,510111,0,0,0,0,0,0
32027,0,9050400,203,65537,[80]암흑의 제단 [던전],9050400,World/99_Boss/01_Level/050400_DG.xml,6000,6000,6000,2,0,0,9050400,9050410,0,0,0,75,0,510118,0,0,0,0,0,0
32025,0,9050401,201,65537,[75]검은발톱 둥지 [던전],9050401,World/95_Dungeon/01_Level/050401_DG.xml,600,600,6000,2,0,0,9050402,0,0,0,0,75,0,510118,0,0,0,1,0,0
21009,0,9050510,59,0,신기루 언덕 [대필드],9050510,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21010,0,9050520,60,0,먼지폭풍 사막,9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22036,0,9050521,0,5,먼지폭풍 사막  1 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22037,0,9050522,0,5,먼지폭풍 사막  2 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22038,0,9050523,0,5,먼지폭풍 사막  3 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22039,0,9050524,0,5,먼지폭풍 사막  4 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22040,0,9050525,0,5,먼지폭풍 사막  5 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22041,0,9050526,0,5,먼지폭풍 사막  6 [F1],9050520,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22044,0,9050529,0,5,먼지폭풍 사막  정예,9050529,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21011,0,9050530,61,0,고비 황무지,9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22045,0,9050531,0,5,고비 황무지  1 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22046,0,9050532,0,5,고비 황무지  2 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22047,0,9050533,0,5,고비 황무지  3 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22048,0,9050534,0,5,고비 황무지  4 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22049,0,9050535,0,5,고비 황무지  5 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22050,0,9050536,0,5,고비 황무지  6 [F1],9050530,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22053,0,9050539,0,5,고비황무지  정예,9050539,World/01_Felloruss/01_Level/050234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32024,0,9050600,200,9,[60]하이드론 코어 [던전],9050600,World/99_Boss/01_Level/050600_DG.xml,600,600,6000,2,0,0,0,0,0,0,0,55,4,510135,0,100,0,0,0,0
32023,0,9050601,199,1,[55]붉은여우 삼각지 [던전],9050601,World/95_Dungeon/01_Level/050601_DG.xml,600,600,600,2,0,0,0,0,0,0,0,55,4,510135,0,0,90506010,1,0,0
21021,0,9050610,71,0,[55]바티카 구릉 [대필드],9050610,World/01_Felloruss/01_Level/050610_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22090,0,9050611,0,5,[55]바티카 구릉  1 [F1],9050610,World/01_Felloruss/01_Level/050611_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22091,0,9050612,0,5,[55]바티카 구릉  2 [F1],9050610,World/01_Felloruss/01_Level/050612_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22092,0,9050613,0,5,[55]바티카 구릉  3 [F1],9050610,World/01_Felloruss/01_Level/050613_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22093,0,9050614,0,5,[55]바티카 구릉  4 [F1],9050610,World/01_Felloruss/01_Level/050614_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22094,0,9050615,0,5,[55]바티카 구릉  5 [F1],9050610,World/01_Felloruss/01_Level/050615_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22095,0,9050616,0,5,[55]바티카 구릉  6 [F1],9050610,World/01_Felloruss/01_Level/050616_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
22098,0,9050619,0,5,[55]바티카 구릉  정예,9050619,World/01_Felloruss/01_Level/050619_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,0,0,0
21022,0,9050620,72,0,[55]밴시 협곡 [대필드],9050620,World/01_Felloruss/01_Level/050620_FD.xml,300,300,300,2,0,0,0,0,0,0,0,55,0,515471,0,0,0,1,0,0
23000,0,9052101,0,517,[40]암흑의 샬바론 카오스 1 [F2],9052100,World/01_Felloruss/100_Chaos/052101_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23001,0,9052102,0,517,[40]암흑의 샬바론 카오스 2 [F2],9052100,World/01_Felloruss/100_Chaos/052102_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23002,0,9052103,0,517,[40]암흑의 샬바론 카오스 3 [F2],9052100,World/01_Felloruss/100_Chaos/052103_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23003,0,9052104,0,517,[40]암흑의 샬바론 카오스 4 [F2],9052100,World/01_Felloruss/100_Chaos/052104_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23004,0,9052105,0,517,[40]암흑의 샬바론 카오스 5 [F2],9052100,World/01_Felloruss/100_Chaos/052105_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23005,0,9052106,0,517,[40]암흑의 샬바론 카오스 6 [F2],9052100,World/01_Felloruss/100_Chaos/052106_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,1,0,0
23008,0,9052109,0,517,[40]암흑의 샬바론 가디언 대장 자로 정예 [F2],9052109,World/01_Felloruss/100_Chaos/052109_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,40,0,510112,0,0,0,0,0,0
23009,0,9052111,0,517,[45]암흑의 라미에타 1 [F2],9052110,World/01_Felloruss/100_Chaos/052111_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23010,0,9052112,0,517,[45]암흑의 라미에타 2 [F2],9052110,World/01_Felloruss/100_Chaos/052112_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23011,0,9052113,0,517,[45]암흑의 라미에타 3 [F2],9052110,World/01_Felloruss/100_Chaos/052113_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23012,0,9052114,0,517,[45]암흑의 라미에타 4 [F2],9052110,World/01_Felloruss/100_Chaos/052114_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23013,0,9052115,0,517,[45]암흑의 라미에타 5 [F2],9052110,World/01_Felloruss/100_Chaos/052115_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23014,0,9052116,0,517,[45]암흑의 라미에타 6 [F2],9052110,World/01_Felloruss/100_Chaos/052116_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,1,0,0
23017,0,9052119,0,517,[45]라미에타 킬로 정예 [F2],9052119,World/01_Felloruss/100_Chaos/052119_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,45,0,510113,0,0,0,0,0,0
23135,0,9052201,0,517,[70]드래곤 계곡 카오스 1 [F2],9052200,World/01_Felloruss/100_Chaos/052201_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23136,0,9052202,0,517,[70]드래곤 계곡 카오스 2 [F2],9052200,World/01_Felloruss/100_Chaos/052202_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23137,0,9052203,0,517,[70]드래곤 계곡 카오스 3 [F2],9052200,World/01_Felloruss/100_Chaos/052203_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23138,0,9052204,0,517,[70]드래곤 계곡 카오스 4 [F2],9052200,World/01_Felloruss/100_Chaos/052204_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23139,0,9052205,0,517,[70]드래곤 계곡 카오스 5 [F2],9052200,World/01_Felloruss/100_Chaos/052205_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23140,0,9052206,0,517,[70]드래곤 계곡 카오스 6 [F2],9052200,World/01_Felloruss/100_Chaos/052206_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,1,0,0
23143,0,9052209,0,517,[70]드래곤 계곡 카오스 정예 [F2],9052209,World/01_Felloruss/100_Chaos/052209_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,505747,0,0,0,0,0,0
23144,0,9052231,0,517,[70]세상의 끝 카오스 1 [F2],9052230,World/01_Felloruss/100_Chaos/052231_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23145,0,9052232,0,517,[70]세상의 끝 카오스 2 [F2],9052230,World/01_Felloruss/100_Chaos/052232_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23146,0,9052233,0,517,[70]세상의 끝 카오스 3 [F2],9052230,World/01_Felloruss/100_Chaos/052233_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23147,0,9052234,0,517,[70]세상의 끝 카오스 4 [F2],9052230,World/01_Felloruss/100_Chaos/052234_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23148,0,9052235,0,517,[70]세상의 끝 카오스 5 [F2],9052230,World/01_Felloruss/100_Chaos/052235_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23149,0,9052236,0,517,[70]세상의 끝 카오스 6 [F2],9052230,World/01_Felloruss/100_Chaos/052236_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,1,0,0
23152,0,9052239,0,517,[70]세상의 끝 카오스 정예 [F2],9052239,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,70,0,510117,0,0,0,0,0,0
23036,0,9052521,0,517,먼지폭풍 사막 카오스 1 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23037,0,9052522,0,517,먼지폭풍 사막 카오스 2 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23038,0,9052523,0,517,먼지폭풍 사막 카오스 3 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23039,0,9052524,0,517,먼지폭풍 사막 카오스 4 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23040,0,9052525,0,517,먼지폭풍 사막 카오스 5 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23041,0,9052526,0,517,먼지폭풍 사막 카오스 6 [F2],9050520,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23044,0,9052529,0,517,먼지폭풍사막 카오스 정예,9052529,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23045,0,9052531,0,517,고비 황무지 카오스 1 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23046,0,9052532,0,517,고비 황무지 카오스 2 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23047,0,9052533,0,517,고비 황무지 카오스 3 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23048,0,9052534,0,517,고비 황무지 카오스 4 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23049,0,9052535,0,517,고비 황무지 카오스 5 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23050,0,9052536,0,517,고비 황무지 카오스 6 [F2],9050530,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23053,0,9052539,0,517,고비황무지 카오스 정예,9052539,World/01_Felloruss/100_Chaos/052239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23090,0,9052611,0,517,[55]바티카 구릉 카오스 1 [F2],9052610,World/01_Felloruss/100_Chaos/052611_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
23091,0,9052612,0,517,[55]바티카 구릉 카오스 2 [F2],9052610,World/01_Felloruss/100_Chaos/052612_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
23092,0,9052613,0,517,[55]바티카 구릉 카오스 3 [F2],9052610,World/01_Felloruss/100_Chaos/052613_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
23093,0,9052614,0,517,[55]바티카 구릉 카오스 4 [F2],9052610,World/01_Felloruss/100_Chaos/052614_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
23094,0,9052615,0,517,[55]바티카 구릉 카오스 5 [F2],9052610,World/01_Felloruss/100_Chaos/052615_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,506782,0,0,0,1,0,0
