IDX,BagNo,Memo,ElementNo,SuccessRateNo,TunningNo_Min,TunningNo_Max
3736,29030355,대미궁 7층 사악한 스켈레통 Lv60,29030355,990001,0,0
3737,29030356,대미궁 8층 스켈레턴  Lv60,29030356,990001,0,0
3738,29030357,대미궁 8층 그린 동동 Lv60,29030357,990001,0,0
3739,29030358,대미궁 8층 블루 동동 Lv60,29030358,990001,0,0
3740,29030359,대미궁 8층 레드 동동 Lv60,29030359,990001,0,0
3741,29030360,대미궁 8층 그레이 동동 Lv60,29030360,990001,0,0
3742,29030361,대미궁 8층 마기 코어 Lv60,29030361,990001,0,0
3743,29030362,대미궁 8층 헬릭스 코어 Lv60,29030362,990001,0,0
3744,29030363,대미궁 8층 펑프 Lv60,29030363,990001,0,0
3745,29030364,대미궁 8층 암살자 펑프 Lv61,29030364,990001,0,0
3746,29030365,대미궁 8층 도둑 펑프 Lv61,29030365,990001,0,0
3747,29030366,대미궁 8층 불찌 Lv61,29030366,990001,0,0
3748,29030367,대미궁 8층 돌연변이 불찌 Lv61,29030367,990001,0,0
3749,29030368,대미궁 8층 알곤 Lv61,29030368,990001,0,0
3750,29030369,대미궁 8층 투척병 알곤 Lv61,29030369,990001,0,0
3751,29030370,대미궁 8층 정찰병 알곤 Lv61,29030370,990001,0,0
3752,29030371,대미궁 8층 누멘 알곤 Lv61,29030371,990001,0,0
3753,29030372,대미궁 9층 사악한 스켈레통 Lv61,29030372,990001,0,0
3754,29030373,대미궁 9층 스켈레턴  Lv61,29030373,990001,0,0
3755,29030374,대미궁 9층 그린 동동 Lv61,29030374,990001,0,0
3756,29030375,대미궁 9층 블루 동동 Lv61,29030375,990001,0,0
3757,29030376,대미궁 9층 레드 동동 Lv61,29030376,990001,0,0
3758,29030377,대미궁 9층 그레이 동동 Lv61,29030377,990001,0,0
3759,29030378,대미궁 9층 코어 Lv61,29030378,990001,0,0
3760,29030379,대미궁 9층 헬릭스 코어 Lv61,29030379,990001,0,0
3761,29030380,대미궁 9층 암살자 펑프 Lv62,29030380,990001,0,0
3762,29030381,대미궁 9층 도둑 펑프 Lv62,29030381,990001,0,0
3763,29030382,대미궁 9층 투사 펑프 Lv62,29030382,990001,0,0
3764,29030383,대미궁 9층 불찌 Lv62,29030383,990001,0,0
3765,29030384,대미궁 9층 돌연변이 불찌 Lv62,29030384,990001,0,0
3766,29030385,대미궁 9층 알곤 Lv62,29030385,990001,0,0
3767,29030386,대미궁 9층 투척병 알곤 Lv62,29030386,990001,0,0
3768,29030387,대미궁 9층 정찰병 알곤 Lv62,29030387,990001,0,0
3769,29030388,대미궁 10층 누멘 알곤 Lv62,29030388,990001,0,0
3770,29030389,대미궁 10층 사악한 스켈레통 Lv62,29030389,990001,0,0
3771,29030390,대미궁 10층 스켈레턴  Lv62,29030390,990001,0,0
3772,29030391,대미궁 10층 그린 동동 Lv62,29030391,990001,0,0
3773,29030392,대미궁 10층 블루 동동 Lv62,29030392,990001,0,0
3774,29030393,대미궁 10층 레드 동동 Lv62,29030393,990001,0,0
3775,29030394,대미궁 10층 그레이 동동 Lv62,29030394,990001,0,0
3776,29030395,대미궁 10층 마기 코어 Lv62,29030395,990001,0,0
3777,29030396,대미궁 10층 헬릭스 코어 Lv62,29030396,990001,0,0
3778,29030397,대미궁 10층 펑프 Lv62,29030397,990001,0,0
3779,29030398,대미궁 10층 암살자 펑프 Lv62,29030398,990001,0,0
3780,29030399,대미궁 10층 도둑 펑프 Lv62,29030399,990001,0,0
3781,29030400,대미궁 10층 돌연변이 불찌 Lv62,29030400,990001,0,0
3782,29030401,대미궁 10층 난폭한 불찌 Lv62,29030401,990001,0,0
3783,29030402,대미궁 10층 투척병 알곤 Lv62,29030402,990001,0,0
3784,29030403,대미궁 10층 정찰병 알곤 Lv62,29030403,990001,0,0
3785,29030404,대미궁 10층 누멘 알곤 Lv62,29030404,990001,0,0
3977,29032101,얼음호수 아르테미스 Lv52,29032101,990001,0,0
3978,29032102,얼음호수 개굴맹이 Lv52,29032102,990001,0,0
3979,29032103,얼음호수 개굴꽁이 Lv52,29032103,990001,0,0
3980,29032104,얼음호수 숲 열매 요정 Lv52,29032104,990001,0,0
3981,29032105,얼음호수 숲 꽃 요정 Lv52,29032105,990001,0,0
3982,29032106,얼음호수 예티 Lv52,29032106,990001,0,0
3983,29032107,얼음호수 토르나크 예티 Lv52,29032107,990001,0,0
3984,29032108,얼음호수 앙가코크 예티 Lv53,29032108,990001,0,0
3985,29032109,얼음호수 붐붐 Lv53,29032109,990001,0,0
3986,29032110,얼음호수 일곱 난쟁이 첫째 Lv53,29032110,990001,0,0
3987,29032111,얼음호수 일곱 난쟁이 셋째 Lv53,29032111,990001,0,0
3988,29032112,얼음호수 일곱 난쟁이 넷째 Lv53,29032112,990001,0,0
3989,29032113,얼음호수 거대한 긴주둥이 나방  Lv53,29032113,990001,0,0
3990,29032114,얼음호수 자드 Lv53,29032114,990001,0,0
3991,29032115,얼음호수 전사 자드 Lv54,29032115,990001,0,0
3992,29032116,얼음호수 화난 리버 자드 Lv54,29032116,990001,0,0
3993,29032117,얼음호수 순한 리버 자드 Lv54,29032117,990001,0,0
3994,29032118,얼음호수 붉은 자드 Lv54,29032118,990001,0,0
3995,29032119,얼음호수 푸카 프라미 Lv54,29032119,990001,0,0
3996,29032120,얼음호수 푸카 토리 Lv54,29032120,990001,0,0
3997,29032121,얼음호수 투아 메를로 Lv54,29032121,990001,0,0
3998,29032122,얼음호수 투아 엔릴 Lv54,29032122,990001,0,0
3999,29032123,얼음호수 디멘토이드 골렘 Lv54,29032123,990001,0,0
489,39010101,용사의 해안가 1 미션 3 몽글,39010101,990002,0,0
490,39010102,용사의 해안가 1 미션 3 푸른 안테나 몽글,39010102,990002,0,0
491,39010103,용사의 해안가 1 미션 3 꼬깨,39010103,990002,0,0
492,39010104,용사의 해안가 1 미션 3 톱날꼬깨,39010104,990002,0,0
493,39010105,용사의 해안가 1 미션 3 별가사리 루루루,39010105,990002,0,0
494,39010106,용사의 해안가 1 미션 3 별가사리 로로로,39010106,990002,0,0
495,39010107,용사의 해안가 1 미션 3 별가사리 라라라,39010107,990002,0,0
496,39010108,용사의 해안가 1 미션 3 상어,39010108,990002,0,0
497,39010109,용사의 해안가 1 미션 3 갑판상어,39010109,990002,0,0
559,39010201,용사의 계곡 미션 3 청기사,39010201,990002,0,0
560,39010202,용사의 계곡 미션 3 적기사,39010202,990002,0,0
561,39010203,용사의 계곡 미션 3 아티스(강화),39010203,990002,0,0
562,39010204,용사의 계곡 미션 3 스켈레톤 엉클,39010204,990002,0,0
563,39010205,용사의 계곡 미션 3 스켈레톤 정찰병,39010205,990002,0,0
564,39010206,용사의 계곡 미션 3 스켈레톤 투척병,39010206,990002,0,0
565,39010207,용사의 계곡 미션 3 망각의 복서 미라,39010207,990002,0,0
566,39010208,용사의 계곡 미션 3 망각의 철퇴 미라,39010208,990002,0,0
567,39010209,용사의 계곡 미션 3 붉은 철퇴 미라,39010209,990002,0,0
568,39010210,용사의 계곡 미션 3 나무망치 미라,39010210,990002,0,0
569,39010211,용사의 계곡 미션 3 쇠망치 미라,39010211,990002,0,0
299,39010301,바람평원 1 미션3 늑대,39010301,990002,0,0
300,39010302,바람평원 1 미션3 늑대(2),39010302,990001,0,0
301,39010303,바람평원 1 미션3 사나운 늑대,39010303,990002,0,0
302,39010304,바람평원 1 미션3 사나운 늑대(2),39010304,990001,0,0
303,39010305,바람평원 1 미션3 미친늑대,39010305,990002,0,0
304,39010306,바람평원 1 미션3 독거미,39010306,990002,0,0
305,39010307,바람평원 1 미션3 갈퀴거미,39010307,990002,0,0
306,39010308,바람평원 1 미션3 초목이,39010308,990002,0,0
307,39010309,바람평원 1 미션3 초목이(2),39010309,990002,0,0
308,39010310,바람평원 1 미션3 초목이(3),39010310,990002,0,0
309,39010311,바람평원 1 미션3 별잎 초목이,39010311,990003,0,0
310,39010312,바람평원 1 미션3 까칠한 초목이,39010312,990003,0,0
311,39010313,바람평원 1 미션3 노란 초목이,39010313,990004,0,0
312,39010314,바람평원 1 미션3 양,39010314,990002,0,0
313,39010315,바람평원 1 미션3 양(2),39010315,990002,0,0
314,39010316,바람평원 1 미션3 뿔양,39010316,990002,0,0
315,39010317,바람평원 1 미션3 뿔양(2),39010317,990002,0,0
401,39010401,배신자의 고개 1 미션 3 너구리,39010401,990002,0,0
402,39010402,배신자의 고개 1 미션 3 생머리 너구리,39010402,990002,0,0
403,39010403,배신자의 고개 1 미션 3 펑 너구리,39010403,990002,0,0
404,39010404,배신자의 고개 1 미션 3 호박머리 너구리,39010404,990002,0,0
405,39010405,배신자의 고개 1 미션 3 버크셔,39010405,990002,0,0
406,39010406,배신자의 고개 1 미션 3 버크셔(2),39010406,990002,0,0
407,39010407,배신자의 고개 1 미션 3 오크셔,39010407,990002,0,0
408,39010408,배신자의 고개 1 미션 3 오크셔(2),39010408,990002,0,0
409,39010409,배신자의 고개 1 미션 3 주술사 오크셔,39010409,990002,0,0
410,39010410,배신자의 고개 1 미션 3 전갈박쥐,39010410,990002,0,0
411,39010411,배신자의 고개 1 미션 3 파란전갈박쥐,39010411,990002,0,0
1529,39010610,위험한 폐광 미션 3 불찌,39010610,990002,0,0
1530,39010611,위험한 폐광 미션 3 돌연변이 불찌,39010611,990002,0,0
1531,39010612,위험한 폐광 미션 3 난폭한 불찌,39010612,990002,0,0
1532,39010613,위험한 폐광 미션 3 호박머리 너구리,39010613,990002,0,0
1533,39010614,위험한 폐광 미션 3 자드,39010614,990002,0,0
1534,39010615,위험한 폐광 미션 3 스켈레턴,39010615,990002,0,0
1535,39010616,위험한 폐광 미션 3 스켈레턴(큰),39010616,990002,0,0
1536,39010617,위험한 폐광 미션 3 스켈레틱,39010617,990002,0,0
1537,39010618,위험한 폐광 미션 3 스켈레통,39010618,990002,0,0
1538,39010619,위험한 폐광 미션 3 ㅍ블루 동동,39010619,990002,0,0
1539,39010620,위험한 폐광 미션 3 그린 동동,39010620,990002,0,0
1540,39010621,위험한 폐광 미션 3 그레이 동동,39010621,990002,0,0
1541,39010622,위험한 폐광 미션 3 레드 동동,39010622,990002,0,0
1542,39010623,위험한 폐광 미션 3 펑프,39010623,990002,0,0
1543,39010624,위험한 폐광 미션 3 펑프(큰),39010624,990002,0,0
1544,39010625,위험한 폐광 미션 3 암살자 펑프,39010625,990002,0,0
5890,39015400,주방장 미션3,39015400,990001,1,0
5742,39015401,타코/Tako_Normal (미션난이도3),39015401,990001,2,0
5744,39015402,크림 타코/Tako_Cream (미션난이도3),39015402,990001,3,0
5746,39015403,먹물 타코/Tako_Octopus (미션난이도3),39015403,990001,3,0
5748,39015404,삼각김밥/Triangle_Laver (미션난이도3),39015404,990001,1,0
5750,39015405,단무지 삼각김밥/Triangle_Pickle (미션난이도3),39015405,990001,2,0
5752,39015406,매운 삼각김밥/Triangle_Hot  (미션난이도3),39015406,990001,3,0
5754,39015407,체리 푸딩/Pudding_Cherry  (미션난이도3),39015407,990001,3,0
5756,39015408,크림 푸딩/Pudding_Cream  (미션난이도3),39015408,990001,1,0
5758,39015409,쿠키 푸딩/Pudding_Cookie  (미션난이도3),39015409,990001,1,0
5760,39015410,새우튀김 우동/Noodles_Shrimp  (미션난이도3),39015410,990001,2,0
5762,39015411,야채튀김 우동/Noodles_Vegetales  (미션난이도3),39015411,990001,3,0
5764,39015412,유부 우동/Noodles_Friedbeancurd  (미션난이도3),39015412,990001,1,0
5766,39015413,새우 초밥/Sushi_Shrimp  (미션난이도3),39015413,990001,1,0
5768,39015414,문어 초밥/Sushi_Octopus  (미션난이도3),39015414,990001,1,0
5770,39015415,고등어 초밥/Sushi_Mackerel  (미션난이도3),39015415,990001,1,0
5772,39015416,계란 초밥/Sushi_Egg  (미션난이도3),39015416,990001,2,0
5774,39015417,연어알 초밥/Sushi_Salmon  (미션난이도3),39015417,990001,2,0
5776,39015418,오도로 초밥왕/Sushi_King  (미션난이도3),39015418,990001,3,0
608,39020101,악마의 숨결 미션 3 호박머리 너구리,39020101,990002,0,0
609,39020102,악마의 숨결 미션 3 스켈레마,39020102,990002,0,0
610,39020103,악마의 숨결 미션 3 스켈레바,39020103,990002,0,0
611,39020104,악마의 숨결 미션 3 스켈레턴,39020104,990002,0,0
612,39020105,악마의 숨결 미션 3 커다란 스켈레턴,39020105,990002,0,0
613,39020106,악마의 숨결 미션 3 스켈레통,39020106,990002,0,0
614,39020107,악마의 숨결 미션 3 사악한 스켈레통,39020107,990002,0,0
615,39020108,악마의 숨결 미션 3 우울한 스켈레틱,39020108,990002,0,0
616,39020109,악마의 숨결 미션 3 스켈레톤 엉클,39020109,990002,0,0
617,39020110,악마의 숨결 미션 3 스켈레톤 투척병,39020110,990002,0,0
618,39020111,악마의 숨결 미션 3 용암붐붐,39020111,990002,0,0
619,39020112,악마의 숨결 미션 3 작은 용암붐붐,39020112,990002,0,0
710,39020310,이글거리는 늪지대 미션 3 아담한 엄마붐붐,39020310,990002,0,0
711,39020311,이글거리는 늪지대 미션 3 뼈다귀 다일,39020311,990002,0,0
712,39020312,이글거리는 늪지대 미션 3 작은 뼈다귀 다일,39020312,990002,0,0
713,39020313,이글거리는 늪지대 미션 3 다일,39020313,990002,0,0
714,39020314,이글거리는 늪지대 미션 3 살코수쿠스 다일,39020314,990002,0,0
715,39020315,이글거리는 늪지대 미션 3 늪지괴물,39020315,990002,0,0
716,39020316,이글거리는 늪지대 미션 3 수포 늪지괴물,39020316,990002,0,0
717,39020317,이글거리는 늪지대 미션 3 팽이,39020317,990002,0,0
718,39020318,이글거리는 늪지대 미션 3 전사팽이,39020318,990002,0,0
719,39020319,이글거리는 늪지대 미션 3 화난 투구팽이,39020319,990002,0,0
720,39020320,이글거리는 늪지대 미션 3 작은 눈 윙,39020320,990002,0,0
721,39020321,이글거리는 늪지대 미션 3 큰뿔 윙,39020321,990002,0,0
722,39020322,이글거리는 늪지대 미션 3 큰뿔 풍뎅이,39020322,990002,0,0
723,39020323,이글거리는 늪지대 미션 3 사슴뿔 풍뎅이,39020323,990002,0,0
724,39020324,이글거리는 늪지대 미션 3 개굴맹이,39020324,990002,0,0
725,39020325,이글거리는 늪지대 미션 3 개굴꽁이,39020325,990002,0,0
726,39020326,이글거리는 늪지대 미션 3 귀여운 개굴꽁이,39020326,990002,0,0
727,39020327,이글거리는 늪지대 미션 3 반디 정찰병,39020327,990002,0,0
728,39020328,이글거리는 늪지대 미션 3 화난 반디 정찰병,39020328,990002,0,0
729,39020329,이글거리는 늪지대 미션 3 작은 반디,39020329,990002,0,0
730,39020330,이글거리는 늪지대 미션 3 반디 장로,39020330,990002,0,0
789,39020410,큰나무지대 미션 3 큰뿔 풍뎅이,39020410,990002,0,0
790,39020411,큰나무지대 미션 3 점박이 풍뎅이,39020411,990002,0,0
791,39020412,큰나무지대 미션 3 호르,39020412,990002,0,0
792,39020413,큰나무지대 미션 3 칼부리 호르,39020413,990002,0,0
793,39020414,큰나무지대 미션 3 호루스 호르,39020414,990002,0,0
794,39020415,큰나무지대 미션 3 갈퀴 거미,39020415,990002,0,0
795,39020416,큰나무지대 미션 3 갈고리 나무꾼,39020416,990002,0,0
796,39020417,큰나무지대 미션 3 톱날 나무꾼,39020417,990002,0,0
797,39020418,큰나무지대 미션 3 노란 초목이,39020418,990002,0,0
798,39020419,큰나무지대 미션 3 까칠한 초목이,39020419,990002,0,0
799,39020420,큰나무지대 미션 3 물갈퀴일족 투사,39020420,990002,0,0
800,39020421,큰나무지대 미션 3 맹렬한 물갈퀴일족 투사,39020421,990002,0,0
801,39020422,큰나무지대 미션 3 물갈퀴일족 일꾼,39020422,990002,0,0
802,39020423,큰나무지대 미션 3 병든 물갈퀴일족 일꾼,39020423,990002,0,0
803,39020424,큰나무지대 미션 3 물갈퀴일족 주술사,39020424,990002,0,0
804,39020425,큰나무지대 미션 3 반디,39020425,990002,0,0
805,39020426,큰나무지대 미션 3 큰눈 윙,39020426,990002,0,0
806,39020427,큰나무지대 미션 3 야쿠트,39020427,990002,0,0
807,39020428,큰나무지대 미션 3 투척병 야쿠트,39020428,990002,0,0
864,39020510,신들의안식처 미션 3 푸카 토리,39020510,990002,0,0
865,39020511,신들의안식처 미션 3 푸카 쵸피,39020511,990002,0,0
866,39020512,신들의안식처 미션 3 푸카 페포,39020512,990002,0,0
867,39020513,신들의안식처 미션 3 푸카 프라미,39020513,990002,0,0
868,39020514,신들의안식처 미션 3 개굴맹이,39020514,990002,0,0
869,39020515,신들의안식처 미션 3 개굴꽁이,39020515,990002,0,0
870,39020516,신들의안식처 미션 3 페리몽글,39020516,990002,0,0
871,39020517,신들의안식처 미션 3 병든 페리몽글,39020517,990002,0,0
872,39020518,신들의안식처 미션 3 필라몽글,39020518,990002,0,0
873,39020519,신들의안식처 미션 3 복어,39020519,990002,0,0
874,39020520,신들의안식처 미션 3 물갈퀴일족 투사,39020520,990002,0,0
875,39020521,신들의안식처 미션 3 물갈퀴일족 주술사,39020521,990002,0,0
876,39020522,신들의안식처 미션 3 호르스 호르,39020522,990002,0,0
877,39020523,신들의안식처 미션 3 켄타,39020523,990102,0,0
878,39020524,신들의안식처 미션 3 투사 켄타,39020524,990102,0,0
879,39020525,신들의안식처 미션 3 정찰병 켄타,39020525,990002,0,0
936,39030110,고요의숲1 미션 3 드라이어드,39030110,990002,0,0
937,39030111,고요의숲1 미션 3 줄기 악마꽃,39030111,990002,0,0
938,39030112,고요의숲1 미션 3 씨 악마꽃,39030112,990002,0,0
939,39030113,고요의숲1 미션 3 데비,39030113,990002,0,0
940,39030114,고요의숲1 미션 3 뿔 애벌레,39030114,990002,0,0
941,39030115,고요의숲1 미션 3 갈퀴 애벌레,39030115,990002,0,0
942,39030116,고요의숲1 미션 3 암살자 펑프,39030116,990002,0,0
943,39030117,고요의숲1 미션 3 도둑 펑프,39030117,990002,0,0
944,39030118,고요의숲1 미션 3 미미르,39030118,990002,0,0
945,39030119,고요의숲1 미션 3 미미르 주술사,39030119,990002,0,0
946,39030120,고요의숲1 미션 3 사마귀,39030120,990002,0,0
947,39030121,고요의숲1 미션 3 갈퀴 사마귀,39030121,990002,0,0
948,39030122,고요의숲1 미션 3 발톱날개 정찰병,39030122,990002,0,0
949,39030123,고요의숲1 미션 3 발톱날개 일족,39030123,990002,0,0
950,39030124,고요의숲1 미션 3 작은 발톱날개 일족,39030124,990002,0,0
1099,39030210,이슬의숲1 미션 3 푸카 프라미,39030210,990002,0,0
1100,39030211,이슬의숲1 미션 3 푸카 토리,39030211,990002,0,0
1101,39030212,이슬의숲1 미션 3 거대한 푸카 페포,39030212,990002,0,0
