f_NationCodeStr,BagNo,Level,Memo,ElementsNo,SuccessRateControlNo,CountControlNo,DropMoneyControlNo
1,690680,1,[일반]다크 일루젼 아이템 백(소비),690680,690680,690680,0
0,690690,1,[일반]다크 일루젼 아이템 백(잡템),690690,690690,690690,0
1,690690,1,[일반]다크 일루젼 아이템 백(잡템),690690,690690,690690,0
0,690700,1,[일반]다크 일루젼 아이템 백(BAG 확률),690700,690700,690700,0
1,690700,1,[일반]다크 일루젼 아이템 백(BAG 확률),690700,690700,690700,0
0,690710,1,[일반]다크 로드 아이템 백(상자),690710,690710,690710,0
1,690710,1,[일반]다크 로드 아이템 백(상자),690710,690710,690710,0
0,690720,1,[일반]다크 로드 아이템 백(소비),690720,690720,690720,0
1,690720,1,[일반]다크 로드 아이템 백(소비),690720,690720,690720,0
0,690730,1,[일반]다크 로드 아이템 백(잡템),690730,690730,690730,0
1,690730,1,[일반]다크 로드 아이템 백(잡템),690730,690730,690730,0
0,690740,1,[일반]다크 로드 아이템 백(액세서리),690740,690740,690740,0
1,690740,1,[일반]다크 로드 아이템 백(액세서리),690740,690740,690740,0
0,690745,1,[일반]다크 로드 아이템 백(BAG 확률),690745,690745,690745,0
1,690745,1,[일반]다크 로드 아이템 백(BAG 확률),690745,690745,690745,0
0,690750,1,[레어]다크 일루젼 아이템 백(상자),690750,690750,690750,0
1,690750,1,[레어]다크 일루젼 아이템 백(상자),690750,690750,690750,0
0,690760,1,[레어]다크 일루젼 아이템 백(소비),690760,690760,690760,0
1,690760,1,[레어]다크 일루젼 아이템 백(소비),690760,690760,690760,0
0,690770,1,[레어]다크 일루젼 아이템 백(잡템),690770,690770,690770,0
1,690770,1,[레어]다크 일루젼 아이템 백(잡템),690770,690770,690770,0
0,690780,1,[레어]다크 일루젼 아이템 백(BAG 확률),690780,690780,690780,0
1,690780,1,[레어]다크 일루젼 아이템 백(BAG 확률),690780,690780,690780,0
0,690790,1,[레어]다크 로드 아이템 백(상자),690790,690790,690790,0
1,690790,1,[레어]다크 로드 아이템 백(상자),690790,690790,690790,0
0,690800,1,[레어]다크 로드 아이템 백(소비),690800,690800,690800,0
1,690800,1,[레어]다크 로드 아이템 백(소비),690800,690800,690800,0
0,690810,1,[레어]다크 로드 아이템 백(잡템),690810,690810,690810,0
1,690810,1,[레어]다크 로드 아이템 백(잡템),690810,690810,690810,0
0,690820,1,[레어]다크 로드 아이템 백(액세서리),690820,690820,690820,0
1,690820,1,[레어]다크 로드 아이템 백(액세서리),690820,690820,690820,0
0,690825,1,[레어]다크 로드 아이템 백(BAG 확률),690825,690825,690825,0
1,690825,1,[레어]다크 로드 아이템 백(BAG 확률),690825,690825,690825,0
0,690830,1,[영웅]다크 일루젼 아이템 백(상자),690830,690830,690830,0
1,690830,1,[영웅]다크 일루젼 아이템 백(상자),690830,690830,690830,0
0,690840,1,[영웅]다크 일루젼 아이템 백(소비),690840,690840,690840,0
1,690840,1,[영웅]다크 일루젼 아이템 백(소비),690840,690840,690840,0
0,690850,1,[영웅]다크 일루젼 아이템 백(잡템),690850,690850,690850,0
1,690850,1,[영웅]다크 일루젼 아이템 백(잡템),690850,690850,690850,0
0,690860,1,[영웅]다크 일루젼 아이템 백(BAG 확률),690860,690860,690860,0
1,690860,1,[영웅]다크 일루젼 아이템 백(BAG 확률),690860,690860,690860,0
0,690870,1,[영웅]다크 로드 아이템 백(상자),690870,690870,690870,0
1,690870,1,[영웅]다크 로드 아이템 백(상자),690870,690870,690870,0
0,690880,1,[영웅]다크 로드 아이템 백(소비),690880,690880,690880,0
1,690880,1,[영웅]다크 로드 아이템 백(소비),690880,690880,690880,0
0,690890,1,[영웅]다크 로드 아이템 백(잡템),690890,690890,690890,0
1,690890,1,[영웅]다크 로드 아이템 백(잡템),690890,690890,690890,0
0,690900,1,[영웅]다크 로드 아이템 백(액세서리),690900,690900,690900,0
1,690900,1,[영웅]다크 로드 아이템 백(액세서리),690900,690900,690900,0
0,690905,1,[영웅]다크 로드 아이템 백(BAG 확률),690905,690905,690905,0
1,690905,1,[영웅]다크 로드 아이템 백(BAG 확률),690905,690905,690905,0
0,691013,1, 스티븐 무역항 정예 드랍,691013,691013,691013,791013
0,691015,1, 칼리곤 선단 정예 드랍,691015,691015,691015,791015
0,693010,1, 잊혀진 마을 정예 드랍,693010,693010,693010,793010
0,693013,1, 잠자는 마을 정예 드랍,693013,693013,693013,793013
0,693020,1, 유혹의 설원 정예 드랍,693020,693020,693020,793020
0,693023,1, 얼음 협곡 정예 드랍,693023,693023,693023,793023
0,693071,1, 하얀 추적자 언덕 정예 드랍,693071,693071,693071,793071
0,693072,1, 영혼의 안식처 정예 드랍,693072,693072,693072,793072
0,693081,1, 살얼음 고개 정예 드랍,693081,693081,693081,793081
0,693082,1, 곰발톱 광산 정예 드랍,693082,693082,693082,793082
0,695010,1, 샬바론 정예 드랍,695010,695010,695010,795010
0,695011,1, 라미에타 정예 드랍,695011,695011,695011,795011
0,695020,1, 드래곤 계곡 정예 드랍,695020,695020,695020,795020
0,695023,1, 세상의 끝 정예 드랍,695023,695023,695023,795023
0,695024,1,바티카구릉 정예 드랍,695024,695024,695024,793023
0,700050,1,[달리기 이벤트-예선]기념품+티켓 상자,700050,700050,700050,0
0,711630,1,[달리기 이벤트-예선]1등 상자(코인),711630,711630,711630,0
0,711640,1,[달리기 이벤트-예선]2등 상자(코인),711640,711640,711640,0
0,711650,1,[달리기 이벤트-예선]3등 상자(코인),711650,711650,711650,0
0,711660,1,[달리기 이벤트-예선]고급 선물상자(골드),711660,711660,711660,0
0,711670,1,[달리기 이벤트-본선]1등 상자(파혼석),711670,711670,711670,0
0,711680,1,[달리기 이벤트-본선]2등 상자(파혼석),711680,711680,711680,0
0,711690,1,[달리기 이벤트-본선]3등 상자(파혼석),711690,711690,711690,0
0,711700,1,[달리기 이벤트-본선]기념품+금메달 상자,711700,711700,711700,0
0,711710,1,[달리기 이벤트-본선]기념품+은메달 상자,711710,711710,711710,0
0,711720,1,[달리기 이벤트-본선]기념품+동메달 상자,711720,711720,711720,0
0,711730,1,[달리기]예선 1등 보상,711730,711730,711730,0
0,711740,1,[달리기]예선 2등 보상,711740,711740,711740,0
0,711750,1,[달리기]예선 3등 보상,711750,711750,711750,0
0,711760,1,[달리기]예선 10등까지 보상,711760,711760,711760,0
0,711770,1,[달리기]예선 전체 보상,711770,711770,711770,0
0,711780,1,[달리기]본선 1등 보상,711780,711780,711780,0
0,711790,1,[달리기]본선 2등 보상,711790,711790,711790,0
0,711800,1,[달리기]본선 3등 보상,711800,711800,711800,0
0,711810,1,[달리기]본선 10등까지 보상,711810,711810,711810,0
0,711820,1,[달리기]본선 전체 보상,711820,711820,711820,0
0,711830,1,[크리스마스 이벤트]F1/F2 보스 몬스터 재료 상자,711830,711830,711830,0
1,711830,1,[크리스마스 이벤트]F1/F2 보스 몬스터 재료 상자,711830,711830,711830,0
0,711835,1,F1/F2 선물상자 확률,711835,711835,711835,0
0,711840,1,[크리스마스 이벤트]F1/F2 보스 몬스터 펫 아이템 상자,711840,711840,711840,0
0,711850,1,[크리스마스 이벤트]F6 스테이지 상자,711850,711850,711850,0
1,711850,1,[크리스마스 이벤트]F6 스테이지 상자,711850,711850,711850,0
0,711860,1,[크리스마스 이벤트]F5 반복 모드 보상 ,711860,711860,711860,0
0,990001,1,몬스터 리젠 백 1,0,990001,0,0
0,990002,1,몬스터 리젠 백 2,0,990002,0,0
0,990003,1,몬스터 리젠 백 3,0,990003,0,0
0,990004,1,몬스터 리젠 백 4,0,990004,0,0
0,990005,1,몬스터 리젠 백 5,0,990005,0,0
0,990006,1,몬스터 리젠 백 6,0,990006,0,0
0,990007,1,몬스터 리젠 백 6,0,990007,0,0
0,990008,1,몬스터 리젠 백 6,0,990008,0,0
0,990020,1,라발론 보상 드랍율,0,990020,0,0
0,990030,1,무티샤 보상 드랍률,0,990030,0,0
0,990102,1,몬스터 리젠 백 9-1,0,990102,0,0
0,1000010,1,용자의 길-무기,1000010,1000010,1000010,0
0,1000020,1,용자의 길-전사방어구,1000020,1000020,1000020,0
0,1000030,1,용자의 길-메지션방어구,1000030,1000030,1000030,0
0,1000040,1,용자의 길-궁수방어구,1000040,1000040,1000040,0
0,1000050,1,용자의 길-도둑방어구,1000050,1000050,1000050,0
0,1000060,1,1-10 회복아이템,1000060,1000060,1000060,0
0,1000061,1,1-10 회복아이템,1000061,10040,1004,0
0,1000062,1,1-10 음식아이템,1000062,10040,1004,0
0,1000070,1,11-20 회복아이템,1000070,1000070,1000070,0
0,1000071,1,11-20 회복아이템,1000071,1000071,1004,0
0,1000072,1,11-20 음식아이템,1000072,1000071,1004,0
0,1000080,1,21-30 회복아이템,1000080,1000080,1000080,0
0,1000081,1,21-30 회복아이템,1000081,1000081,1004,0
0,1000082,1,21-30 음식아이템,1000082,1000081,1004,0
0,1000090,1,31-40 회복아이템,1000090,1000090,1000090,0
0,1000091,1,31-40 회복아이템,1000091,1000071,1004,0
0,1000092,1,31-40 음식아이템,1000092,1000071,1004,0
0,1000100,1,41-50 회복아이템,1000100,1000100,1000100,0
0,1000101,1,41-50 회복아이템,1000101,1000081,1004,0
0,1000102,1,41-50 음식아이템,1000102,1000081,1004,0
0,1000110,1,51-60 회복아이템,1000110,1000110,1000110,0
0,1000111,1,51-60 회복아이템,1000111,1000081,1004,0
0,1000112,1,51-60 음식아이템,1000112,1000081,1004,0
0,1000120,1,61-70 회복아이템,1000120,1000120,1000120,0
0,1000121,1,61-70 회복아이템,1000121,10040,1004,0
0,1000122,1,61-70 음식아이템,1000122,10040,1004,0
0,1000130,1,71-80 회복아이템,1000130,1000130,1000130,0
0,1000140,1,81-90 회복아이템,1000140,1000140,1000140,0
0,1000150,1,91-100 회복아이템,1000150,1000150,1000150,0
0,1000160,1,4레벨(무기+벨트),1000160,1000160,1000160,0
0,1000170,1,5레벨(일반방어구),1000170,1000170,1000170,0
0,1000180,1,5레벨(일반방어구),1000180,1000180,1000180,0
0,1000190,1,6레벨(일반방어구),1000190,1000190,1000190,0
0,1000200,1,6레벨(일반방어구+반지),1000200,1000200,1000200,0
0,1000210,1,7레벨(무기+귀걸이),1000210,1000210,1000210,0
0,1000220,1,8레벨(목걸이),1000220,1000220,1000220,0
0,1000230,1,9레벨(일반방어구),1000230,1000230,1000230,0
0,1000240,1,9레벨(일반방어구),1000240,1000240,1000240,0
0,1000250,1,10레벨(방어구+방패),1000250,1000250,1000250,0
0,1000260,1,10레벨(방어구),1000260,1000260,1000260,0
0,1000270,1,11레벨(무기),1000270,1000270,1000270,0
0,1000280,1,12레벨(벨트),1000280,1000280,1000280,0
0,1000290,1,13레벨(일반방어구),1000290,1000290,1000290,0
0,1000300,1,13레벨(일반방어구),1000300,1000300,1000300,0
0,1000310,1,14레벨(무기),1000310,1000310,1000310,0
0,1000320,1,14레벨(일반방어구),1000320,1000320,1000320,0
0,1000330,1,14레벨(일반방어구),1000330,1000330,1000330,0
0,1000340,1,17레벨(무기+반지),1000340,1000340,1000340,0
0,1000350,1,17레벨(일반방어구),1000350,1000350,1000350,0
0,1000360,1,17레벨(일반방어구),1000360,1000360,1000360,0
0,1000370,1,17레벨(일반방어구),1000370,1000370,1000370,0
0,1000380,1,17레벨(일반방어구),1000380,1000380,1000380,0
0,1000390,1,18레벨(손목+귀걸이),1000390,1000390,1000390,0
0,1000400,1,18레벨(일반방어구),1000400,1000400,1000400,0
0,1000410,1,18레벨(일반방어구),1000410,1000410,1000410,0
0,1000420,1,19레벨(목걸이),1000420,1000420,1000420,0
0,1000430,1,20레벨(무기),1000430,1000430,1000430,0
0,1000440,1,20레벨(방패+벨트),1000440,1000440,1000440,0
0,1000450,1,21레벨(일반방어구),1000450,1000450,1000450,0
0,1000460,1,21레벨(일반방어구),1000460,1000460,1000460,0
0,1000470,1,21레벨(일반방어구),1000470,1000470,1000470,0
0,1000480,1,21레벨(일반방어구),1000480,1000480,1000480,0
0,1000490,1,22레벨(무기),1000490,1000490,1000490,0
0,1000500,1,22레벨(일반방어구),1000500,1000500,1000500,0
0,1000510,1,22레벨(일반방어구),1000510,1000510,1000510,0
0,1000520,1,24레벨(무기),1000520,1000520,1000520,0
0,1000530,1,25레벨(일반방어구),1000530,1000530,1000530,0
0,1000540,1,25레벨(일반방어구),1000540,1000540,1000540,0
0,1000550,1,25레벨(일반방어구),1000550,1000550,1000550,0
0,1000560,1,25레벨(일반방어구),1000560,1000560,1000560,0
0,1000570,1,26레벨(일반방어구),1000570,1000570,1000570,0
0,1000580,1,26레벨(일반방어구),1000580,1000580,1000580,0
0,1000590,1,27레벨(무기),1000590,1000590,1000590,0
0,1000600,1,27레벨(반지+백팩),1000600,1000600,1000600,0
0,1000610,1,28레벨(방패+귀걸이+벨트),1000610,1000610,1000610,0
0,1000620,1,29레벨(무기+목걸이),1000620,1000620,1000620,0
0,1000630,1,29레벨(일반방어구),1000630,1000630,1000630,0
0,1000640,1,29레벨(일반방어구),1000640,1000640,1000640,0
0,1000650,1,29레벨(일반방어구),1000650,1000650,1000650,0
0,1000660,1,29레벨(일반방어구),1000660,1000660,1000660,0
0,1000670,1,29레벨(일반방어구),1000670,1000670,1000670,0
0,1000680,1,29레벨(일반방어구),1000680,1000680,1000680,0
0,1000690,1,30레벨(일반방어구),1000690,1000690,1000690,0
0,1000700,1,30레벨(일반방어구),1000700,1000700,1000700,0
0,1000710,1,31레벨(무기),1000710,1000710,1000710,0
0,1000720,1,33레벨(일반방어구),1000720,1000720,1000720,0
0,1000730,1,33레벨(일반방어구),1000730,1000730,1000730,0
0,1000740,1,33레벨(일반방어구),1000740,1000740,1000740,0
0,1000750,1,33레벨(일반방어구),1000750,1000750,1000750,0
0,1000760,1,33레벨(일반방어구),1000760,1000760,1000760,0
0,1000770,1,33레벨(일반방어구),1000770,1000770,1000770,0
0,1000780,1,34레벨(무기),1000780,1000780,1000780,0
0,1000790,1,34레벨(일반방어구),1000790,1000790,1000790,0
0,1000800,1,34레벨(일반방어구),1000800,1000800,1000800,0
0,1000810,1,34레벨(백팩),1000810,1000810,1000810,0
0,1000820,1,36레벨(무기),1000820,1000820,1000820,0
0,1000830,1,36레벨(방패+손목+벨트),1000830,1000830,1000830,0
0,1000840,1,37레벨(일반방어구+반지),1000840,1000840,1000840,0
0,1000850,1,37레벨(일반방어구+반지),1000850,1000850,1000850,0
0,1000860,1,37레벨(일반방어구+반지),1000860,1000860,1000860,0
0,1000870,1,37레벨(일반방어구+반지),1000870,1000870,1000870,0
0,1000880,1,37레벨(일반방어구+반지),1000880,1000880,1000880,0
0,1000890,1,37레벨(일반방어구+반지),1000890,1000890,1000890,0
0,1000900,1,38레벨(무기),1000900,1000900,1000900,0
0,1000910,1,38레벨(일반방어구+귀걸이),1000910,1000910,1000910,0
0,1000920,1,38레벨(일반방어구+귀걸이),1000920,1000920,1000920,0
0,1000930,1,39레벨(목걸이),1000930,1000930,1000930,0
0,1000940,1,40레벨(무기),1000940,1000940,1000940,0
0,1000950,1,40레벨(백팩),1000950,1000950,1000950,0
0,1000960,1,41레벨(무기),1000960,1000960,1000960,0
0,1000970,1,41레벨(일반방어구),1000970,1000970,1000970,0
0,1000980,1,41레벨(일반방어구),1000980,1000980,1000980,0
0,1000990,1,41레벨(일반방어구),1000990,1000990,1000990,0
0,1001000,1,41레벨(일반방어구),1001000,1001000,1001000,0
0,1001010,1,41레벨(일반방어구),1001010,1001010,1001010,0
0,1001020,1,41레벨(일반방어구),1001020,1001020,1001020,0
0,1001030,1,42레벨(무기),1001030,1001030,1001030,0
0,1001040,1,42레벨(일반방어구),1001040,1001040,1001040,0
0,1001050,1,42레벨(일반방어구),1001050,1001050,1001050,0
0,1001060,1,44레벨(방패+벨트),1001060,1001060,1001060,0
0,1001070,1,45레벨(무기),1001070,1001070,1001070,0
0,1001080,1,45레벨(일반방어구),1001080,1001080,1001080,0
0,1001090,1,45레벨(일반방어구),1001090,1001090,1001090,0
0,1001100,1,45레벨(일반방어구),1001100,1001100,1001100,0
0,1001110,1,45레벨(일반방어구),1001110,1001110,1001110,0
0,1001120,1,45레벨(일반방어구),1001120,1001120,1001120,0
0,1001130,1,45레벨(일반방어구),1001130,1001130,1001130,0
0,1001140,1,46레벨(무기),1001140,1001140,1001140,0
0,1001150,1,46레벨(일반방어구),1001150,1001150,1001150,0
0,1001160,1,46레벨(일반방어구),1001160,1001160,1001160,0
0,1001170,1,47레벨(무기+반지),1001170,1001170,1001170,0
0,1001180,1,47레벨(백팩),1001180,1001180,1001180,0
0,1001190,1,48레벨(귀걸이),1001190,1001190,1001190,0
0,1001200,1,49레벨(일반방어구),1001200,1001200,1001200,0
0,1001210,1,49레벨(일반방어구),1001210,1001210,1001210,0
0,1001220,1,49레벨(일반방어구),1001220,1001220,1001220,0
0,1001230,1,49레벨(일반방어구),1001230,1001230,1001230,0
0,1001240,1,49레벨(일반방어구),1001240,1001240,1001240,0
0,1001250,1,49레벨(일반방어구),1001250,1001250,1001250,0
0,1001260,1,49레벨(목걸이),1001260,1001260,1001260,0
0,1001270,1,50레벨(무기),1001270,1001270,1001270,0
0,1001280,1,50레벨(무기),1001280,1001280,1001280,0
0,1001290,1,50레벨(일반방어구),1001290,1001290,1001290,0
0,1001300,1,50레벨(일반방어구),1001300,1001300,1001300,0
0,1001310,1,51레벨(무기+방패),1001310,1001310,1001310,0
0,1001320,1,51레벨(무기+방패),1001320,1001320,1001320,0
0,1001330,1,52레벨(무기),1001330,1001330,1001330,0
0,1001340,1,52레벨(무기),1001340,1001340,1001340,0
0,1001350,1,52레벨(벨트),1001350,1001350,1001350,0
0,1001360,1,53레벨(일반방어구)+손목,1001360,1001360,1001360,0
0,1001370,1,53레벨(일반방어구)+손목,1001370,1001370,1001370,0
0,1001380,1,53레벨(일반방어구)+손목,1001380,1001380,1001380,0
0,1001390,1,53레벨(일반방어구)+손목,1001390,1001390,1001390,0
0,1001400,1,53레벨(일반방어구)+손목,1001400,1001400,1001400,0
0,1001410,1,53레벨(일반방어구)+손목,1001410,1001410,1001410,0
0,1001420,1,53레벨(일반방어구)+손목,1001420,1001420,1001420,0
0,1001430,1,53레벨(일반방어구)+손목,1001430,1001430,1001430,0
0,1001440,1,54레벨(일반방어구),1001440,1001440,1001440,0
0,1001450,1,54레벨(일반방어구),1001450,1001450,1001450,0
0,1001460,1,54레벨(백팩),1001460,1001460,1001460,0
0,1001470,1,55레벨(무기),1001470,1001470,1001470,0
0,1001480,1,55레벨(무기),1001480,1001480,1001480,0
0,1001490,1,56레벨(무기),1001490,1001490,1001490,0
0,1001500,1,56레벨(무기),1001500,1001500,1001500,0
0,1001510,1,57레벨(무기)+방패,1001510,1001510,1001510,0
0,1001520,1,57레벨(무기)+방패,1001520,1001520,1001520,0
0,1001530,1,57레벨(일반방어구)+반지,1001530,1001530,1001530,0
0,1001540,1,57레벨(일반방어구)+반지,1001540,1001540,1001540,0
0,1001550,1,57레벨(일반방어구)+반지,1001550,1001550,1001550,0
0,1001560,1,57레벨(일반방어구)+귀걸이,1001560,1001560,1001560,0
0,1001570,1,57레벨(일반방어구)+귀걸이,1001570,1001570,1001570,0
0,1001580,1,57레벨(일반방어구)+귀걸이,1001580,1001580,1001580,0
0,1001590,1,57레벨(일반방어구)+목걸이,1001590,1001590,1001590,0
0,1001600,1,57레벨(일반방어구)+목걸이,1001600,1001600,1001600,0
0,1001610,1,58레벨(일반방어구),1001610,1001610,1001610,0
0,1001620,1,58레벨(일반방어구),1001620,1001620,1001620,0
0,1001630,1,60레벨(무기),1001630,1001630,1001630,0
0,1001640,1,65레벨(무기),1001640,1001640,1001640,0
0,1001650,1,레어 아이템 일반 재료1-6,1001650,1001650,1001650,0
0,1001660,1,레어 아이템 일반 재료7-12,1001660,1001660,1001660,0
0,1100002,1,쿵카 히든 스크롤,1100002,100002,100002,100002
0,1100003,1,"후커,알비다 히든 스크롤",1100003,100003,100003,100003
0,1100004,1,로드 오브 나이트 히든 스크롤,1100004,100004,100004,100004
0,1100005,1,아투 히든 스크롤,1100005,100005,100005,100005
0,1100006,1,벨라 히든 스크롤,1100006,100006,100006,100006
0,1100007,1,부보 부보 히든 스크롤,1100007,100007,100007,100007
0,1100008,1,아르카 히든 스크롤,1100008,100008,100008,100008
0,1100009,1,가이던 - 키마트 - 안타라스 히든 스크롤,1100009,100009,100009,100009
0,1100010,1,1차 세트 헬멧 lv10,1100010,1100010,1100010,0
0,1100011,1,쌍카 히든 스크롤,1100011,100011,100011,0
0,1100015,1,강화 가루 세트,100010,100010,100010,0
0,1100020,1,1차 세트 상의,1100020,1100020,1100020,0
0,1100030,1,1차 세트 하의,1100030,1100030,1100030,0
0,1100040,1,1차 세트 어깨,1100040,1100040,1100040,0
0,1100050,1,1차 세트 장갑,1100050,1100050,1100050,0
0,1100060,1,1차 세트 신발,1100060,1100060,1100060,0
0,1100070,1,2차 세트 헬멧 lv20,1100070,1100070,1100070,0
0,1100080,1,2차 세트 상의,1100080,1100080,1100080,0
