IDX,f_NationCodeStr,ContainerNo,Memo,SuccessRateControlNo,BagGrpNo01,BagGrpNo02,BagGrpNo03,BagGrpNo04,BagGrpNo05,BagGrpNo06,BagGrpNo07,BagGrpNo08,BagGrpNo09,BagGrpNo10,RewardItem
1578,0,310650,90104[아케이드] 망각의 협곡 2 SS,6202200,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902160
1579,0,310660,90104[아케이드] 망각의 협곡 2 S,6202400,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902170
1580,0,310670,90104[아케이드] 망각의 협곡 2 A,6202600,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902180
1581,0,310680,90104[아케이드] 망각의 협곡 2 B,6202800,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902190
1582,0,310690,90104[아케이드] 망각의 협곡 2 C,6203000,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902200
1583,0,310700,90104[아케이드] 망각의 협곡 2 D,6203200,350100004,451100051,455100051,0,535110010,0,0,0,0,0,50902210
1584,0,310710,90104[아케이드] 망각의 협곡 2 E,6203400,350100004,451100051,455100051,0,535110010,0,0,0,0,0,0
1585,0,310720,90104[아케이드] 망각의 협곡 2 F,6203600,350100004,451100051,455100051,0,535110010,0,0,0,0,0,0
1586,0,310730,90101[아케이드] 수염고래 해안가 1 SSS,6200200,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902220
1587,0,310740,90101[아케이드] 수염고래 해안가 1 SS,6200400,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902230
1588,0,310750,90101[아케이드] 수염고래 해안가 1 S,6200600,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902240
1589,0,310760,90101[아케이드] 수염고래 해안가 1 A,6200800,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902250
1590,0,310770,90101[아케이드] 수염고래 해안가 1 B,6201000,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902260
1591,0,310780,90101[아케이드] 수염고래 해안가 1 C,6201200,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902270
1592,0,310790,90101[아케이드] 수염고래 해안가 1 D,6201400,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902280
1593,0,310800,90101[아케이드] 수염고래 해안가 1 E,6201600,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,0
1594,0,310810,90101[아케이드] 수염고래 해안가 1 F,6201800,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,0
1595,0,310820,90101[아케이드] 수염고래 해안가 2 SSS,6202000,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902220
1596,0,310830,90101[아케이드] 수염고래 해안가 2 SS,6202200,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902230
1597,0,310840,90101[아케이드] 수염고래 해안가 2 S,6202400,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902240
1598,0,310850,90101[아케이드] 수염고래 해안가 2 A,6202600,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902250
1599,0,310860,90101[아케이드] 수염고래 해안가 2 B,6202800,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902260
1600,0,310870,90101[아케이드] 수염고래 해안가 2 C,6203000,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902270
1601,0,310880,90101[아케이드] 수염고래 해안가 2 D,6203200,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,50902280
1602,0,310890,90101[아케이드] 수염고래 해안가 2 E,6203400,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,0
1603,0,310900,90101[아케이드] 수염고래 해안가 2 F,6203600,350100005,451100061,455100061,550010031,535110020,0,0,0,0,0,0
1604,0,310910,91013[아케이드] 스티븐 무역항 1 SSS,6200200,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902290
1605,0,310920,91013[아케이드] 스티븐 무역항 1 SS,6200400,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902300
1606,0,310930,91013[아케이드] 스티븐 무역항 1 S,6200600,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902310
1607,0,310940,91013[아케이드] 스티븐 무역항 1 A,6200800,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902320
1608,0,310950,91013[아케이드] 스티븐 무역항 1 B,6201000,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902330
1609,0,310960,91013[아케이드] 스티븐 무역항 1 C,6201200,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902340
1610,0,310970,91013[아케이드] 스티븐 무역항 1 D,6201400,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902350
1611,0,310980,91013[아케이드] 스티븐 무역항 1 E,6201600,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,0
1612,0,310990,91013[아케이드] 스티븐 무역항 1 F,6201800,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,0
1613,0,311000,91013[아케이드] 스티븐 무역항 2 SSS,6202000,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902290
1614,0,311010,91013[아케이드] 스티븐 무역항 2 SS,6202200,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902300
1615,0,311020,91013[아케이드] 스티븐 무역항 2 S,6202400,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902310
1616,0,311030,91013[아케이드] 스티븐 무역항 2 A,6202600,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902320
1617,0,311040,91013[아케이드] 스티븐 무역항 2 B,6202800,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902330
1618,0,311050,91013[아케이드] 스티븐 무역항 2 C,6203000,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902340
1619,0,311060,91013[아케이드] 스티븐 무역항 2 D,6203200,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,50902350
1620,0,311070,91013[아케이드] 스티븐 무역항 2 E,6203400,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,0
1621,0,311080,91013[아케이드] 스티븐 무역항 2 F,6203600,350100006,451100101,455100101,550010041,535110027,0,0,0,0,0,0
1622,0,311090,91015[아케이드] 칼리곤 선단 1 SSS,6200200,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902290
1623,0,311100,91015[아케이드] 칼리곤 선단 1 SS,6200400,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902300
1624,0,311110,91015[아케이드] 칼리곤 선단 1 S,6200600,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902310
1625,0,311120,91015[아케이드] 칼리곤 선단 1 A,6200800,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902320
1626,0,311130,91015[아케이드] 칼리곤 선단 1 B,6201000,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902330
1627,0,311140,91015[아케이드] 칼리곤 선단 1 C,6201200,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902340
1628,0,311150,91015[아케이드] 칼리곤 선단 1 D,6201400,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902350
1629,0,311160,91015[아케이드] 칼리곤 선단 1 E,6201600,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,0
1630,0,311170,91015[아케이드] 칼리곤 선단 1 F,6201800,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,0
1631,0,311180,91015[아케이드] 칼리곤 선단 2 SSS,6202000,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902290
1632,0,311190,91015[아케이드] 칼리곤 선단 2 SS,6202200,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902300
1633,0,311200,91015[아케이드] 칼리곤 선단 2 S,6202400,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902310
1634,0,311210,91015[아케이드] 칼리곤 선단 2 A,6202600,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902320
1635,0,311220,91015[아케이드] 칼리곤 선단 2 B,6202800,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902330
1636,0,311230,91015[아케이드] 칼리곤 선단 2 C,6203000,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902340
1637,0,311240,91015[아케이드] 칼리곤 선단 2 D,6203200,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,50902350
1638,0,311250,91015[아케이드] 칼리곤 선단 2 E,6203400,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,0
1639,0,311260,91015[아케이드] 칼리곤 선단 2 F,6203600,350100007,451100071,455100071,550010061,535110027,0,0,0,0,0,0
1640,0,311270,90102[아케이드] 미리내 신전 1 SSS,6200200,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902360
1641,0,311280,90102[아케이드] 미리내 신전 1 SS,6200400,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902370
1642,0,311290,90102[아케이드] 미리내 신전 1 S,6200600,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902380
1643,0,311300,90102[아케이드] 미리내 신전 1 A,6200800,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902390
1644,0,311310,90102[아케이드] 미리내 신전 1 B,6201000,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902400
1645,0,311320,90102[아케이드] 미리내 신전 1 C,6201200,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902410
1646,0,311330,90102[아케이드] 미리내 신전 1 D,6201400,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902420
1647,0,311340,90102[아케이드] 미리내 신전 1 E,6201600,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,0
1648,0,311350,90102[아케이드] 미리내 신전 1 F,6201800,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,0
1649,0,311360,90102[아케이드] 미리내 신전 2 SSS,6202000,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902360
1650,0,311370,90102[아케이드] 미리내 신전 2 SS,6202200,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902370
1651,0,311380,90102[아케이드] 미리내 신전 2 S,6202400,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902380
1652,0,311390,90102[아케이드] 미리내 신전 2 A,6202600,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902390
1653,0,311400,90102[아케이드] 미리내 신전 2 B,6202800,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902400
1654,0,311410,90102[아케이드] 미리내 신전 2 C,6203000,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902410
1655,0,311420,90102[아케이드] 미리내 신전 2 D,6203200,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,50902420
1656,0,311430,90102[아케이드] 미리내 신전 2 E,6203400,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,0
1657,0,311440,90102[아케이드] 미리내 신전 2 F,6203600,350100008,451100131,455100131,550010071,535110034,0,0,0,0,0,0
1658,0,311450,90121[아케이드] 스카이피 신전 1 SSS,6200200,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902430
1659,0,311460,90121[아케이드] 스카이피 신전 1 SS,6200400,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902440
1660,0,311470,90121[아케이드] 스카이피 신전 1 S,6200600,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902450
1661,0,311480,90121[아케이드] 스카이피 신전 1 A,6200800,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902460
1662,0,311490,90121[아케이드] 스카이피 신전 1 B,6201000,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902470
1663,0,311500,90121[아케이드] 스카이피 신전 1 C,6201200,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902480
1664,0,311510,90121[아케이드] 스카이피 신전 1 D,6201400,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902490
1665,0,311520,90121[아케이드] 스카이피 신전 1 E,6201600,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,0
1666,0,311530,90121[아케이드] 스카이피 신전 1 F,6201800,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,0
1667,0,311540,90121[아케이드] 스카이피 신전 2 SSS,6202000,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902430
1668,0,311550,90121[아케이드] 스카이피 신전 2 SS,6202200,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902440
1669,0,311560,90121[아케이드] 스카이피 신전 2 S,6202400,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902450
1670,0,311570,90121[아케이드] 스카이피 신전 2 A,6202600,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902460
1671,0,311580,90121[아케이드] 스카이피 신전 2 B,6202800,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902470
1672,0,311590,90121[아케이드] 스카이피 신전 2 C,6203000,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902480
1673,0,311600,90121[아케이드] 스카이피 신전 2 D,6203200,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,50902490
1674,0,311610,90121[아케이드] 스카이피 신전 2 E,6203400,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,0
1675,0,311620,90121[아케이드] 스카이피 신전 2 F,6203600,350100009,451100151,455100151,550010081,535110034,0,0,0,0,0,0
1676,0,311630,90106[아케이드] 위험한 동굴 1 SSS,6200200,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902500
1677,0,311640,90106[아케이드] 위험한 동굴 1 SS,6200400,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902510
1678,0,311650,90106[아케이드] 위험한 동굴 1 S,6200600,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902520
1679,0,311660,90106[아케이드] 위험한 동굴 1 A,6200800,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902530
1680,0,311670,90106[아케이드] 위험한 동굴 1 B,6201000,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902540
1681,0,311680,90106[아케이드] 위험한 동굴 1 C,6201200,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902550
1682,0,311690,90106[아케이드] 위험한 동굴 1 D,6201400,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902560
1683,0,311700,90106[아케이드] 위험한 동굴 1 E,6201600,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,0
1684,0,311710,90106[아케이드] 위험한 동굴 1 F,6201800,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,0
1685,0,311720,90106[아케이드] 위험한 동굴 2 SSS,6202000,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902500
1686,0,311730,90106[아케이드] 위험한 동굴 2 SS,6202200,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902510
1687,0,311740,90106[아케이드] 위험한 동굴 2 S,6202400,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902520
1688,0,311750,90106[아케이드] 위험한 동굴 2 A,6202600,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902530
1689,0,311760,90106[아케이드] 위험한 동굴 2 B,6202800,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902540
1690,0,311770,90106[아케이드] 위험한 동굴 2 C,6203000,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902550
1691,0,311780,90106[아케이드] 위험한 동굴 2 D,6203200,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,50902560
1692,0,311790,90106[아케이드] 위험한 동굴 2 E,6203400,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,0
1693,0,311800,90106[아케이드] 위험한 동굴 2 F,6203600,350100010,451100161,455100161,550010101,535110034,0,0,0,0,0,0
1694,0,311810,90201[아케이드] 악마의 숨결 1 SSS,6200200,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902570
1695,0,311820,90201[아케이드] 악마의 숨결 1 SS,6200400,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902580
1696,0,311830,90201[아케이드] 악마의 숨결 1 S,6200600,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902590
1697,0,311840,90201[아케이드] 악마의 숨결 1 A,6200800,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902600
1698,0,311850,90201[아케이드] 악마의 숨결 1 B,6201000,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902610
1699,0,311860,90201[아케이드] 악마의 숨결 1 C,6201200,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902620
1700,0,311870,90201[아케이드] 악마의 숨결 1 D,6201400,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902630
1701,0,311880,90201[아케이드] 악마의 숨결 1 E,6201600,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,0
1702,0,311890,90201[아케이드] 악마의 숨결 1 F,6201800,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,0
1703,0,311900,90201[아케이드] 악마의 숨결 2 SSS,6202000,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902570
1704,0,311910,90201[아케이드] 악마의 숨결 2 SS,6202200,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902580
1705,0,311920,90201[아케이드] 악마의 숨결 2 S,6202400,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902590
1706,0,311930,90201[아케이드] 악마의 숨결 2 A,6202600,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902600
1707,0,311940,90201[아케이드] 악마의 숨결 2 B,6202800,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902610
1708,0,311950,90201[아케이드] 악마의 숨결 2 C,6203000,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902620
1709,0,311960,90201[아케이드] 악마의 숨결 2 D,6203200,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,50902630
1710,0,311970,90201[아케이드] 악마의 숨결 2 E,6203400,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,0
1711,0,311980,90201[아케이드] 악마의 숨결 2 F,6203600,350100011,451100201,455100201,550010121,535110040,0,0,0,0,0,0
1712,0,311990,90203[아케이드] 이글거리는늪지대 1 SSS,6200200,350100012,451100211,455100211,550010141,535110040,0,0,0,0,0,50902640
1713,0,312000,90203[아케이드] 이글거리는늪지대 1 SS,6200400,350100012,451100211,455100211,550010141,535110040,0,0,0,0,0,50902650
1714,0,312010,90203[아케이드] 이글거리는늪지대 1 S,6200600,350100012,451100211,455100211,550010141,535110040,0,0,0,0,0,50902660
1715,0,312020,90203[아케이드] 이글거리는늪지대 1 A,6200800,350100012,451100211,455100211,550010141,535110040,0,0,0,0,0,50902670
