f_NationCodeStr,No,Memo,Rate01,Rate02,Rate03,Rate04,Rate05,Rate06,Rate07,Rate08,Rate09,Rate10,Total_Rate
0,3500660,[지하던전] 35LV 카지모도 컨테이너 선택확률,10,10,10,10,14,13,13,13,7,0,100
0,3500661,[지하던전] 35LV 아누쿠스 컨테이너 선택확률,5,5,10,10,16,18,16,0,10,10,100
1/2/9/23,3500661,[지하던전] 35LV 아누쿠스 컨테이너 선택확률,5,5,10,10,20,18,16,0,10,6,100
0,3500670,[할로윈이벤트] 드라큘라 백,7,7,7,7,7,7,0,0,0,0,42
0,3500680,[할로윈이벤트] 늑대인간 백,7,7,7,7,7,7,0,0,0,0,42
0,3500690,[할로윈이벤트] 호박식당 점원 백,7,7,7,7,7,7,0,0,0,0,42
0,3571100,붉은 여우 삼각지 정예 공통 확률,50,400,50,100,100,100,100,100,0,0,1000
0,3571101,붉은 여우 삼각지 정예 공통 확률,100,0,0,0,0,0,0,0,0,0,100
1/2/9/23,3571401,붉은 여우 삼각지 보스 세티로스 컨테이너 확률,50,50,10,150,138,150,150,150,150,0,998
0,3571402,붉은 여우 삼각지 보스 세티로스 컨테이너 확률[개발 던전개선],50,50,20,150,150,170,170,170,20,50,1000
0,3571405,붉은 여우 삼각지 보스 세티로스 2인용라이딩펫,100,0,0,0,0,0,0,0,0,0,100
0,3571500,붉은 여우 삼각지 일반몹,15,15,15,15,950,0,0,0,0,0,1010
0,3571505,붉은 여우 삼각지 일반몹,100,0,0,0,0,0,0,0,0,0,100
0,3580001,보너스 붐버 드랍 레벨1,30,70,30,70,0,0,0,0,0,0,200
0,3580002,보너스 붐버 드랍 레벨2,30,70,30,70,0,0,0,0,0,0,200
0,3580003,보너스 붐버 드랍 레벨3,30,70,30,70,0,0,0,0,0,0,200
0,3580004,보너스 붐버 드랍 레벨4,30,70,30,70,0,0,0,0,0,0,200
0,3580005,보너스 붐버 드랍 레벨5,30,70,30,70,0,0,0,0,0,0,200
0,3580006,보너스 붐버 드랍 레벨6,30,70,30,70,0,0,0,0,0,0,200
0,3580007,보너스 붐버 드랍 레벨7,30,70,30,70,0,0,0,0,0,0,200
0,3580008,보너스 붐버 드랍 레벨8,30,70,30,70,0,0,0,0,0,0,200
0,3580009,보너스 붐버 드랍 레벨9,30,70,30,70,0,0,0,0,0,0,200
0,3580010,보너스 붐버 드랍 레벨10,30,70,30,70,0,0,0,0,0,0,200
0,3580011,보너스 붐버 드랍 레벨11,30,70,30,70,0,0,0,0,0,0,200
0,3580012,보너스 붐버 드랍 레벨12,30,70,30,70,0,0,0,0,0,0,200
0,3580013,보너스 붐버 드랍 레벨13,30,70,30,70,0,0,0,0,0,0,200
0,3580014,보너스 붐버 드랍 레벨14,30,70,30,70,0,0,0,0,0,0,200
0,3580015,보너스 붐버 드랍 레벨15,30,70,30,70,0,0,0,0,0,0,200
0,3580016,보너스 붐버 드랍 레벨16,30,70,30,70,0,0,0,0,0,0,200
0,3580017,보너스 붐버 드랍 레벨17,30,70,30,70,0,0,0,0,0,0,200
0,3580018,보너스 붐버 드랍 레벨18,30,70,30,70,0,0,0,0,0,0,200
0,3580019,보너스 붐버 드랍 레벨19,30,70,30,70,0,0,0,0,0,0,200
0,3580020,보너스 붐버 드랍 레벨20,30,70,30,70,0,0,0,0,0,0,200
0,3580021,보너스 붐버 드랍 레벨21,30,70,30,70,0,0,0,0,0,0,200
0,3580022,보너스 붐버 드랍 레벨22,30,70,30,70,0,0,0,0,0,0,200
0,3580023,보너스 붐버 드랍 레벨23,30,70,30,70,0,0,0,0,0,0,200
0,3580024,보너스 붐버 드랍 레벨24,30,70,30,70,0,0,0,0,0,0,200
0,3580025,보너스 붐버 드랍 레벨25,30,70,30,70,0,0,0,0,0,0,200
0,3580026,보너스 붐버 드랍 레벨26,30,70,30,70,0,0,0,0,0,0,200
0,3580027,보너스 붐버 드랍 레벨27,30,70,30,70,0,0,0,0,0,0,200
0,3580028,보너스 붐버 드랍 레벨28,30,70,30,70,0,0,0,0,0,0,200
0,3580029,보너스 붐버 드랍 레벨29,30,70,30,70,0,0,0,0,0,0,200
0,3580030,보너스 붐버 드랍 레벨30,30,70,30,70,0,0,0,0,0,0,200
0,3580031,보너스 붐버 드랍 레벨31,30,70,30,70,0,0,0,0,0,0,200
0,3580032,보너스 붐버 드랍 레벨32,30,70,30,70,0,0,0,0,0,0,200
0,3580033,보너스 붐버 드랍 레벨33,30,70,30,70,0,0,0,0,0,0,200
0,3580034,보너스 붐버 드랍 레벨34,30,70,30,70,0,0,0,0,0,0,200
0,3580035,보너스 붐버 드랍 레벨35,30,70,30,70,0,0,0,0,0,0,200
0,3580036,보너스 붐버 드랍 레벨36,30,70,30,70,0,0,0,0,0,0,200
0,3580037,보너스 붐버 드랍 레벨37,30,70,30,70,0,0,0,0,0,0,200
0,3580038,보너스 붐버 드랍 레벨38,30,70,30,70,0,0,0,0,0,0,200
0,3580039,보너스 붐버 드랍 레벨39,30,70,30,70,0,0,0,0,0,0,200
0,3580040,보너스 붐버 드랍 레벨40,30,70,30,70,0,0,0,0,0,0,200
0,3580041,보너스 붐버 드랍 레벨41,30,70,30,70,0,0,0,0,0,0,200
0,3580042,보너스 붐버 드랍 레벨42,30,70,30,70,0,0,0,0,0,0,200
0,3580043,보너스 붐버 드랍 레벨43,30,70,30,70,0,0,0,0,0,0,200
0,3580044,보너스 붐버 드랍 레벨44,30,70,30,70,0,0,0,0,0,0,200
0,3580045,보너스 붐버 드랍 레벨45,30,70,30,70,0,0,0,0,0,0,200
0,3580046,보너스 붐버 드랍 레벨46,30,70,30,70,0,0,0,0,0,0,200
0,3580047,보너스 붐버 드랍 레벨47,30,70,30,70,0,0,0,0,0,0,200
0,3580048,보너스 붐버 드랍 레벨48,30,70,30,70,0,0,0,0,0,0,200
0,3580049,보너스 붐버 드랍 레벨49,30,70,30,70,0,0,0,0,0,0,200
0,3580050,보너스 붐버 드랍 레벨50,30,70,30,70,0,0,0,0,0,0,200
0,3580051,보너스 붐버 드랍 레벨51,30,70,30,70,0,0,0,0,0,0,200
0,3580052,보너스 붐버 드랍 레벨52,30,70,30,70,0,0,0,0,0,0,200
0,3580053,보너스 붐버 드랍 레벨53,30,70,30,70,0,0,0,0,0,0,200
0,3580054,보너스 붐버 드랍 레벨54,30,70,30,70,0,0,0,0,0,0,200
0,3580055,보너스 붐버 드랍 레벨55,30,70,30,70,0,0,0,0,0,0,200
0,3580056,보너스 붐버 드랍 레벨56,30,70,30,70,0,0,0,0,0,0,200
0,3580057,보너스 붐버 드랍 레벨57,30,70,30,70,0,0,0,0,0,0,200
0,3580058,보너스 붐버 드랍 레벨58,30,70,30,70,0,0,0,0,0,0,200
0,3580059,보너스 붐버 드랍 레벨59,30,70,30,70,0,0,0,0,0,0,200
0,3580060,보너스 붐버 드랍 레벨60,30,70,30,70,0,0,0,0,0,0,200
0,3580061,보너스 붐버 드랍 레벨61,30,70,30,70,0,0,0,0,0,0,200
0,3580062,보너스 붐버 드랍 레벨62,30,70,30,70,0,0,0,0,0,0,200
0,3580063,보너스 붐버 드랍 레벨63,30,70,30,70,0,0,0,0,0,0,200
0,3580064,보너스 붐버 드랍 레벨64,30,70,30,70,0,0,0,0,0,0,200
0,3580065,보너스 붐버 드랍 레벨65,30,70,30,70,0,0,0,0,0,0,200
0,3580066,보너스 붐버 드랍 레벨66,30,70,30,70,0,0,0,0,0,0,200
0,3580067,보너스 붐버 드랍 레벨67,30,70,30,70,0,0,0,0,0,0,200
0,3580068,보너스 붐버 드랍 레벨68,30,70,30,70,0,0,0,0,0,0,200
0,3580069,보너스 붐버 드랍 레벨69,30,70,30,70,0,0,0,0,0,0,200
0,3580070,보너스 붐버 드랍 레벨70,30,70,30,70,0,0,0,0,0,0,200
0,3580071,보너스 붐버 드랍 레벨71,30,70,30,70,0,0,0,0,0,0,200
0,3580072,보너스 붐버 드랍 레벨72,30,70,30,70,0,0,0,0,0,0,200
0,3580073,보너스 붐버 드랍 레벨73,30,70,30,70,0,0,0,0,0,0,200
0,3580074,보너스 붐버 드랍 레벨74,30,70,30,70,0,0,0,0,0,0,200
0,3580075,보너스 붐버 드랍 레벨75,30,70,30,70,0,0,0,0,0,0,200
0,3580076,보너스 붐버 드랍 레벨76,30,70,30,70,0,0,0,0,0,0,200
0,3580077,보너스 붐버 드랍 레벨77,30,70,30,70,0,0,0,0,0,0,200
0,3580078,보너스 붐버 드랍 레벨78,30,70,30,70,0,0,0,0,0,0,200
0,3580079,보너스 붐버 드랍 레벨79,30,70,30,70,0,0,0,0,0,0,200
0,3580080,보너스 붐버 드랍 레벨80,30,70,30,70,0,0,0,0,0,0,200
0,3580081,보너스 붐버 드랍 레벨81,30,70,30,70,0,0,0,0,0,0,200
0,3580082,보너스 붐버 드랍 레벨82,30,70,30,70,0,0,0,0,0,0,200
0,3580083,보너스 붐버 드랍 레벨83,30,70,30,70,0,0,0,0,0,0,200
0,3580084,보너스 붐버 드랍 레벨84,30,70,30,70,0,0,0,0,0,0,200
0,3580085,보너스 붐버 드랍 레벨85,30,70,30,70,0,0,0,0,0,0,200
0,3580086,보너스 붐버 드랍 레벨86,30,70,30,70,0,0,0,0,0,0,200
0,3580087,보너스 붐버 드랍 레벨87,30,70,30,70,0,0,0,0,0,0,200
0,3580088,보너스 붐버 드랍 레벨88,30,70,30,70,0,0,0,0,0,0,200
0,3580089,보너스 붐버 드랍 레벨89,30,70,30,70,0,0,0,0,0,0,200
0,3580090,보너스 붐버 드랍 레벨90,30,70,30,70,0,0,0,0,0,0,200
0,3580091,보너스 붐버 드랍 레벨91,30,70,30,70,0,0,0,0,0,0,200
0,3580092,보너스 붐버 드랍 레벨92,30,70,30,70,0,0,0,0,0,0,200
0,3580093,보너스 붐버 드랍 레벨93,30,70,30,70,0,0,0,0,0,0,200
0,3580094,보너스 붐버 드랍 레벨94,30,70,30,70,0,0,0,0,0,0,200
0,3580095,보너스 붐버 드랍 레벨95,30,70,30,70,0,0,0,0,0,0,200
0,3580096,보너스 붐버 드랍 레벨96,30,70,30,70,0,0,0,0,0,0,200
0,3580097,보너스 붐버 드랍 레벨97,30,70,30,70,0,0,0,0,0,0,200
0,3580098,보너스 붐버 드랍 레벨98,30,70,30,70,0,0,0,0,0,0,200
0,3580099,보너스 붐버 드랍 레벨99,30,70,30,70,0,0,0,0,0,0,200
0,3580100,보너스 붐버 드랍 레벨100,30,70,30,70,0,0,0,0,0,0,200
0,3590001,[별자리 던전]보너스 붐버 드랍 레벨1,25,60,15,0,0,0,0,0,0,0,100
0,3590002,[별자리 던전]보너스 붐버 드랍 레벨2,25,60,15,0,0,0,0,0,0,0,100
0,3590003,[별자리 던전]보너스 붐버 드랍 레벨3,25,60,15,0,0,0,0,0,0,0,100
0,3590004,[별자리 던전]보너스 붐버 드랍 레벨4,25,60,15,0,0,0,0,0,0,0,100
0,3590005,[별자리 던전]보너스 붐버 드랍 레벨5,25,60,15,0,0,0,0,0,0,0,100
0,3590006,[별자리 던전]보너스 붐버 드랍 레벨6,25,60,15,0,0,0,0,0,0,0,100
0,3590007,[별자리 던전]보너스 붐버 드랍 레벨7,25,60,15,0,0,0,0,0,0,0,100
0,3590008,[별자리 던전]보너스 붐버 드랍 레벨8,25,60,15,0,0,0,0,0,0,0,100
0,3590009,[별자리 던전]보너스 붐버 드랍 레벨9,25,60,15,0,0,0,0,0,0,0,100
0,3590010,[별자리 던전]보너스 붐버 드랍 레벨10,25,60,15,0,0,0,0,0,0,0,100
0,3590011,[별자리 던전]보너스 붐버 드랍 레벨11,25,60,15,0,0,0,0,0,0,0,100
0,3590012,[별자리 던전]보너스 붐버 드랍 레벨12,25,60,15,0,0,0,0,0,0,0,100
0,3590013,[별자리 던전]보너스 붐버 드랍 레벨13,25,60,15,0,0,0,0,0,0,0,100
0,3590014,[별자리 던전]보너스 붐버 드랍 레벨14,25,60,15,0,0,0,0,0,0,0,100
0,3590015,[별자리 던전]보너스 붐버 드랍 레벨15,25,60,15,0,0,0,0,0,0,0,100
0,3590016,[별자리 던전]보너스 붐버 드랍 레벨16,25,60,15,0,0,0,0,0,0,0,100
0,3590017,[별자리 던전]보너스 붐버 드랍 레벨17,25,60,15,0,0,0,0,0,0,0,100
0,3590018,[별자리 던전]보너스 붐버 드랍 레벨18,25,60,15,0,0,0,0,0,0,0,100
0,3590019,[별자리 던전]보너스 붐버 드랍 레벨19,25,60,15,0,0,0,0,0,0,0,100
0,3590020,[별자리 던전]보너스 붐버 드랍 레벨20,25,60,15,0,0,0,0,0,0,0,100
0,3590021,[별자리 던전]보너스 붐버 드랍 레벨21,25,60,15,0,0,0,0,0,0,0,100
0,3590022,[별자리 던전]보너스 붐버 드랍 레벨22,25,60,15,0,0,0,0,0,0,0,100
0,3590023,[별자리 던전]보너스 붐버 드랍 레벨23,25,60,15,0,0,0,0,0,0,0,100
0,3590024,[별자리 던전]보너스 붐버 드랍 레벨24,25,60,15,0,0,0,0,0,0,0,100
0,3590025,[별자리 던전]보너스 붐버 드랍 레벨25,25,60,15,0,0,0,0,0,0,0,100
0,3590026,[별자리 던전]보너스 붐버 드랍 레벨26,25,60,15,0,0,0,0,0,0,0,100
0,3590027,[별자리 던전]보너스 붐버 드랍 레벨27,25,60,15,0,0,0,0,0,0,0,100
0,3590028,[별자리 던전]보너스 붐버 드랍 레벨28,25,60,15,0,0,0,0,0,0,0,100
0,3590029,[별자리 던전]보너스 붐버 드랍 레벨29,25,60,15,0,0,0,0,0,0,0,100
0,3590030,[별자리 던전]보너스 붐버 드랍 레벨30,25,60,15,0,0,0,0,0,0,0,100
0,3590031,[별자리 던전]보너스 붐버 드랍 레벨31,25,60,15,0,0,0,0,0,0,0,100
0,3590032,[별자리 던전]보너스 붐버 드랍 레벨32,25,60,15,0,0,0,0,0,0,0,100
0,3590033,[별자리 던전]보너스 붐버 드랍 레벨33,25,60,15,0,0,0,0,0,0,0,100
0,3590034,[별자리 던전]보너스 붐버 드랍 레벨34,25,60,15,0,0,0,0,0,0,0,100
0,3590035,[별자리 던전]보너스 붐버 드랍 레벨35,25,60,15,0,0,0,0,0,0,0,100
0,3590036,[별자리 던전]보너스 붐버 드랍 레벨36,25,60,15,0,0,0,0,0,0,0,100
0,3590037,[별자리 던전]보너스 붐버 드랍 레벨37,25,60,15,0,0,0,0,0,0,0,100
0,3590038,[별자리 던전]보너스 붐버 드랍 레벨38,25,60,15,0,0,0,0,0,0,0,100
0,3590039,[별자리 던전]보너스 붐버 드랍 레벨39,25,60,15,0,0,0,0,0,0,0,100
0,3590040,[별자리 던전]보너스 붐버 드랍 레벨40,25,60,15,0,0,0,0,0,0,0,100
0,3590041,[별자리 던전]보너스 붐버 드랍 레벨41,25,60,15,0,0,0,0,0,0,0,100
0,3590042,[별자리 던전]보너스 붐버 드랍 레벨42,25,60,15,0,0,0,0,0,0,0,100
0,3590043,[별자리 던전]보너스 붐버 드랍 레벨43,25,60,15,0,0,0,0,0,0,0,100
0,3590044,[별자리 던전]보너스 붐버 드랍 레벨44,25,60,15,0,0,0,0,0,0,0,100
0,3590045,[별자리 던전]보너스 붐버 드랍 레벨45,25,60,15,0,0,0,0,0,0,0,100
0,3590046,[별자리 던전]보너스 붐버 드랍 레벨46,25,60,15,0,0,0,0,0,0,0,100
0,3590047,[별자리 던전]보너스 붐버 드랍 레벨47,25,60,15,0,0,0,0,0,0,0,100
0,3590048,[별자리 던전]보너스 붐버 드랍 레벨48,25,60,15,0,0,0,0,0,0,0,100
0,3590049,[별자리 던전]보너스 붐버 드랍 레벨49,25,60,15,0,0,0,0,0,0,0,100
0,3590050,[별자리 던전]보너스 붐버 드랍 레벨50,25,60,15,0,0,0,0,0,0,0,100
0,3590051,[별자리 던전]보너스 붐버 드랍 레벨51,25,60,15,0,0,0,0,0,0,0,100
0,3590052,[별자리 던전]보너스 붐버 드랍 레벨52,25,60,15,0,0,0,0,0,0,0,100
0,3590053,[별자리 던전]보너스 붐버 드랍 레벨53,25,60,15,0,0,0,0,0,0,0,100
0,3590054,[별자리 던전]보너스 붐버 드랍 레벨54,25,60,15,0,0,0,0,0,0,0,100
0,3590055,[별자리 던전]보너스 붐버 드랍 레벨55,25,60,15,0,0,0,0,0,0,0,100
0,3590056,[별자리 던전]보너스 붐버 드랍 레벨56,25,60,15,0,0,0,0,0,0,0,100
0,3590057,[별자리 던전]보너스 붐버 드랍 레벨57,25,60,15,0,0,0,0,0,0,0,100
0,3590058,[별자리 던전]보너스 붐버 드랍 레벨58,25,60,15,0,0,0,0,0,0,0,100
0,3590059,[별자리 던전]보너스 붐버 드랍 레벨59,25,60,15,0,0,0,0,0,0,0,100
0,3590060,[별자리 던전]보너스 붐버 드랍 레벨60,25,60,15,0,0,0,0,0,0,0,100
0,3590061,[별자리 던전]보너스 붐버 드랍 레벨61,25,60,15,0,0,0,0,0,0,0,100
0,3590062,[별자리 던전]보너스 붐버 드랍 레벨62,25,60,15,0,0,0,0,0,0,0,100
0,3590063,[별자리 던전]보너스 붐버 드랍 레벨63,25,60,15,0,0,0,0,0,0,0,100
0,3590064,[별자리 던전]보너스 붐버 드랍 레벨64,25,60,15,0,0,0,0,0,0,0,100
0,3590065,[별자리 던전]보너스 붐버 드랍 레벨65,25,60,15,0,0,0,0,0,0,0,100
0,3590066,[별자리 던전]보너스 붐버 드랍 레벨66,25,60,15,0,0,0,0,0,0,0,100
0,3590067,[별자리 던전]보너스 붐버 드랍 레벨67,25,60,15,0,0,0,0,0,0,0,100
0,3590068,[별자리 던전]보너스 붐버 드랍 레벨68,25,60,15,0,0,0,0,0,0,0,100
0,3590069,[별자리 던전]보너스 붐버 드랍 레벨69,25,60,15,0,0,0,0,0,0,0,100
0,3590070,[별자리 던전]보너스 붐버 드랍 레벨70,25,60,15,0,0,0,0,0,0,0,100
0,3590071,[별자리 던전]보너스 붐버 드랍 레벨71,25,60,15,0,0,0,0,0,0,0,100
0,3590072,[별자리 던전]보너스 붐버 드랍 레벨72,25,60,15,0,0,0,0,0,0,0,100
0,3590073,[별자리 던전]보너스 붐버 드랍 레벨73,25,60,15,0,0,0,0,0,0,0,100
0,3590074,[별자리 던전]보너스 붐버 드랍 레벨74,25,60,15,0,0,0,0,0,0,0,100
0,3590075,[별자리 던전]보너스 붐버 드랍 레벨75,25,60,15,0,0,0,0,0,0,0,100
0,3590076,[별자리 던전]보너스 붐버 드랍 레벨76,25,60,15,0,0,0,0,0,0,0,100
0,3590077,[별자리 던전]보너스 붐버 드랍 레벨77,25,60,15,0,0,0,0,0,0,0,100
0,3590078,[별자리 던전]보너스 붐버 드랍 레벨78,25,60,15,0,0,0,0,0,0,0,100
0,3590079,[별자리 던전]보너스 붐버 드랍 레벨79,25,60,15,0,0,0,0,0,0,0,100
0,3590080,[별자리 던전]보너스 붐버 드랍 레벨80,25,60,15,0,0,0,0,0,0,0,100
0,3590081,[별자리 던전]보너스 붐버 드랍 레벨81,25,60,15,0,0,0,0,0,0,0,100
0,3590082,[별자리 던전]보너스 붐버 드랍 레벨82,25,60,15,0,0,0,0,0,0,0,100
0,3590083,[별자리 던전]보너스 붐버 드랍 레벨83,25,60,15,0,0,0,0,0,0,0,100
0,3590084,[별자리 던전]보너스 붐버 드랍 레벨84,25,60,15,0,0,0,0,0,0,0,100
0,3590085,[별자리 던전]보너스 붐버 드랍 레벨85,25,60,15,0,0,0,0,0,0,0,100
0,3590086,[별자리 던전]보너스 붐버 드랍 레벨86,25,60,15,0,0,0,0,0,0,0,100
0,3590087,[별자리 던전]보너스 붐버 드랍 레벨87,25,60,15,0,0,0,0,0,0,0,100
0,3590088,[별자리 던전]보너스 붐버 드랍 레벨88,25,60,15,0,0,0,0,0,0,0,100
0,3590089,[별자리 던전]보너스 붐버 드랍 레벨89,25,60,15,0,0,0,0,0,0,0,100
0,3590090,[별자리 던전]보너스 붐버 드랍 레벨90,25,60,15,0,0,0,0,0,0,0,100
0,3590091,[별자리 던전]보너스 붐버 드랍 레벨91,25,60,15,0,0,0,0,0,0,0,100
0,3590092,[별자리 던전]보너스 붐버 드랍 레벨92,25,60,15,0,0,0,0,0,0,0,100
0,3590093,[별자리 던전]보너스 붐버 드랍 레벨93,25,60,15,0,0,0,0,0,0,0,100
0,3590094,[별자리 던전]보너스 붐버 드랍 레벨94,25,60,15,0,0,0,0,0,0,0,100
0,3590095,[별자리 던전]보너스 붐버 드랍 레벨95,25,60,15,0,0,0,0,0,0,0,100
0,3590096,[별자리 던전]보너스 붐버 드랍 레벨96,25,60,15,0,0,0,0,0,0,0,100
0,3590097,[별자리 던전]보너스 붐버 드랍 레벨97,25,60,15,0,0,0,0,0,0,0,100
0,3590098,[별자리 던전]보너스 붐버 드랍 레벨98,25,60,15,0,0,0,0,0,0,0,100
0,3590099,[별자리 던전]보너스 붐버 드랍 레벨99,25,60,15,0,0,0,0,0,0,0,100
0,3590100,[별자리 던전]보너스 붐버 드랍 레벨100,25,60,15,0,0,0,0,0,0,0,100
0,4011261,얼음 필드 미션/정예 등장 일반 몬스터,10,10,40,40,40,0,0,0,0,500,640
0,4018165,[얼음필드] 원령나무 사마귀(희귀),80,15,5,0,0,0,0,0,0,0,100
0,4019162,얼음필드 정예몬스터,5,5,15,15,20,35,5,0,0,0,100
0,4029163,영혼의안식처 정예몬스터 Lv63,5,5,15,15,20,35,5,0,0,0,100
0,4038167,[얼음필드] 눈구름 빅토르(희귀),80,15,5,0,0,0,0,0,0,0,100
0,4039165,알렉산더(정예) Lv65,5,5,15,15,20,35,5,0,0,0,100
0,4049166,곰발톱광산 정예 Lv66,5,5,15,15,20,35,5,0,0,0,100
0,4580001,보너스 붐버 드랍 레벨1,100,100,100,100,100,100,100,100,0,0,800
0,4580002,보너스 붐버 드랍 레벨2,100,100,100,100,100,100,100,100,0,0,800
0,4580003,보너스 붐버 드랍 레벨3,100,100,100,100,100,100,100,100,0,0,800
0,4580004,보너스 붐버 드랍 레벨4,100,100,100,100,100,100,100,100,0,0,800
0,4580005,보너스 붐버 드랍 레벨5,100,100,100,100,100,100,100,100,0,0,800
0,4580006,보너스 붐버 드랍 레벨6,100,100,100,100,100,100,100,100,0,0,800
0,4580007,보너스 붐버 드랍 레벨7,100,100,100,100,100,100,100,100,0,0,800
0,4580008,보너스 붐버 드랍 레벨8,100,100,100,100,100,100,100,100,0,0,800
0,4580009,보너스 붐버 드랍 레벨9,100,100,100,100,100,100,100,100,0,0,800
0,4580010,보너스 붐버 드랍 레벨10,100,100,100,100,100,100,100,100,0,0,800
0,4580011,보너스 붐버 드랍 레벨11,100,100,100,100,100,100,100,100,0,0,800
0,4580012,보너스 붐버 드랍 레벨12,100,100,100,100,100,100,100,100,0,0,800
0,4580013,보너스 붐버 드랍 레벨13,100,100,100,100,100,100,100,100,0,0,800
0,4580014,보너스 붐버 드랍 레벨14,100,100,100,100,100,100,100,100,0,0,800
0,4580015,보너스 붐버 드랍 레벨15,100,100,100,100,100,100,100,100,0,0,800
0,4580016,보너스 붐버 드랍 레벨16,100,100,100,100,100,100,100,100,0,0,800
0,4580017,보너스 붐버 드랍 레벨17,100,100,100,100,100,100,100,100,0,0,800
0,4580018,보너스 붐버 드랍 레벨18,100,100,100,100,100,100,100,100,0,0,800
0,4580019,보너스 붐버 드랍 레벨19,100,100,100,100,100,100,100,100,0,0,800
0,4580020,보너스 붐버 드랍 레벨20,100,100,100,100,100,100,100,100,0,0,800
0,4580021,보너스 붐버 드랍 레벨21,100,100,100,100,100,100,100,100,0,0,800
0,4580022,보너스 붐버 드랍 레벨22,100,100,100,100,100,100,100,100,0,0,800
0,4580023,보너스 붐버 드랍 레벨23,100,100,100,100,100,100,100,100,0,0,800
0,4580024,보너스 붐버 드랍 레벨24,100,100,100,100,100,100,100,100,0,0,800
0,4580025,보너스 붐버 드랍 레벨25,100,100,100,100,100,100,100,100,0,0,800
0,4580026,보너스 붐버 드랍 레벨26,100,100,100,100,100,100,100,100,0,0,800
0,4580027,보너스 붐버 드랍 레벨27,100,100,100,100,100,100,100,100,0,0,800
0,4580028,보너스 붐버 드랍 레벨28,100,100,100,100,100,100,100,100,0,0,800
0,4580029,보너스 붐버 드랍 레벨29,100,100,100,100,100,100,100,100,0,0,800
0,4580030,보너스 붐버 드랍 레벨30,100,100,100,100,100,100,100,100,0,0,800
0,4580031,보너스 붐버 드랍 레벨31,100,100,100,100,100,100,100,100,0,0,800
0,4580032,보너스 붐버 드랍 레벨32,100,100,100,100,100,100,100,100,0,0,800
0,4580033,보너스 붐버 드랍 레벨33,100,100,100,100,100,100,100,100,0,0,800
0,4580034,보너스 붐버 드랍 레벨34,100,100,100,100,100,100,100,100,0,0,800
0,4580035,보너스 붐버 드랍 레벨35,100,100,100,100,100,100,100,100,0,0,800
0,4580036,보너스 붐버 드랍 레벨36,100,100,100,100,100,100,100,100,0,0,800
0,4580037,보너스 붐버 드랍 레벨37,100,100,100,100,100,100,100,100,0,0,800
0,4580038,보너스 붐버 드랍 레벨38,100,100,100,100,100,100,100,100,0,0,800
0,4580039,보너스 붐버 드랍 레벨39,100,100,100,100,100,100,100,100,0,0,800
0,4580040,보너스 붐버 드랍 레벨40,100,100,100,100,100,100,100,100,0,0,800
0,4580041,보너스 붐버 드랍 레벨41,100,100,100,100,100,100,100,100,0,0,800
0,4580042,보너스 붐버 드랍 레벨42,100,100,100,100,100,100,100,100,0,0,800
0,4580043,보너스 붐버 드랍 레벨43,100,100,100,100,100,100,100,100,0,0,800
0,4580044,보너스 붐버 드랍 레벨44,100,100,100,100,100,100,100,100,0,0,800
0,4580045,보너스 붐버 드랍 레벨45,100,100,100,100,100,100,100,100,0,0,800
0,4580046,보너스 붐버 드랍 레벨46,100,100,100,100,100,100,100,100,0,0,800
0,4580047,보너스 붐버 드랍 레벨47,100,100,100,100,100,100,100,100,0,0,800
0,4580048,보너스 붐버 드랍 레벨48,100,100,100,100,100,100,100,100,0,0,800
0,4580049,보너스 붐버 드랍 레벨49,100,100,100,100,100,100,100,100,0,0,800
0,4580050,보너스 붐버 드랍 레벨50,100,100,100,100,100,100,100,100,0,0,800
0,4580051,보너스 붐버 드랍 레벨51,100,100,100,100,100,100,100,100,0,0,800
0,4580052,보너스 붐버 드랍 레벨52,100,100,100,100,100,100,100,100,0,0,800
0,4580053,보너스 붐버 드랍 레벨53,100,100,100,100,100,100,100,100,0,0,800
0,4580054,보너스 붐버 드랍 레벨54,100,100,100,100,100,100,100,100,0,0,800
0,4580055,보너스 붐버 드랍 레벨55,100,100,100,100,100,100,100,100,0,0,800
0,4580056,보너스 붐버 드랍 레벨56,100,100,100,100,100,100,100,100,0,0,800
0,4580057,보너스 붐버 드랍 레벨57,100,100,100,100,100,100,100,100,0,0,800
0,4580058,보너스 붐버 드랍 레벨58,100,100,100,100,100,100,100,100,0,0,800
0,4580059,보너스 붐버 드랍 레벨59,100,100,100,100,100,100,100,100,0,0,800
0,4580060,보너스 붐버 드랍 레벨60,100,100,100,100,100,100,100,100,0,0,800
0,4580061,보너스 붐버 드랍 레벨61,100,100,100,100,100,100,100,100,0,0,800
