f_NationCodeStr,BagNo,Memo,ItemNo01,ItemNo02,ItemNo03,ItemNo04,ItemNo05,ItemNo06,ItemNo07,ItemNo08,ItemNo09,ItemNo10,ItemNoTypeFlag
0,21002500,파리스 인챈트 재료 아이템 (3),20302360,20302600,20302780,0,0,0,0,0,0,0,0
0,21002510,파리스 인챈트 재료 아이템 (3),20302370,20302610,0,0,0,0,0,0,0,0,0
0,21002520,파리스 인챈트 재료 아이템 (3),20302370,20302620,0,0,0,0,0,0,0,0,0
0,21002530,파리스 인챈트 재료 아이템 (3),20302370,20302630,0,0,0,0,0,0,0,0,0
0,21002540,파리스 인챈트 재료 아이템 (3),21302380,20302640,0,0,0,0,0,0,0,0,0
0,21002550,파리스 인챈트 재료 아이템 (3),21302380,20302640,0,0,0,0,0,0,0,0,0
0,21002560,파리스 인챈트 재료 아이템 (3),21302380,20302640,0,0,0,0,0,0,0,0,0
0,21002570,파리스 인챈트 재료 아이템 (3),20302390,20302650,0,0,0,0,0,0,0,0,0
0,21002580,파리스 인챈트 재료 아이템 (3),20302390,20302650,0,0,0,0,0,0,0,0,0
0,21002590,파리스 인챈트 재료 아이템 (3),20302390,20302650,20302790,0,0,0,0,0,0,0,0
0,21002600,파리스 인챈트 재료 아이템 (3),20302390,20302660,0,0,0,0,0,0,0,0,0
0,21002610,파리스 인챈트 재료 아이템 (3),20302390,20302660,0,0,0,0,0,0,0,0,0
0,21002620,파리스 인챈트 재료 아이템 (3),20302390,20302660,20302800,0,0,0,0,0,0,0,0
0,21002630,파리스 인챈트 재료 아이템 (3),20302400,20302670,0,0,0,0,0,0,0,0,0
0,21002640,파리스 인챈트 재료 아이템 (3),20302400,20302680,20302810,0,0,0,0,0,0,0,0
0,21002650,파리스 인챈트 재료 아이템 (3),20302400,20302690,0,0,0,0,0,0,0,0,0
0,21002660,파리스 인챈트 재료 아이템 (3),20302410,0,0,0,0,0,0,0,0,0,0
0,21002670,파리스 인챈트 재료 아이템 (3),20302410,0,0,0,0,0,0,0,0,0,0
0,21002680,파리스 인챈트 재료 아이템 (3),20302410,0,0,0,0,0,0,0,0,0,0
0,21002690,파리스 인챈트 재료 아이템 (3),20302420,0,0,0,0,0,0,0,0,0,0
0,21002700,파리스 인챈트 재료 아이템 (3),20302420,0,0,0,0,0,0,0,0,0,0
0,21002710,파리스 인챈트 재료 아이템 (3),20302420,0,0,0,0,0,0,0,0,0,0
0,21002720,파리스 인챈트 재료 아이템 (3),20302430,0,0,0,0,0,0,0,0,0,0
0,21002730,파리스 인챈트 재료 아이템 (3),20302430,0,0,0,0,0,0,0,0,0,0
0,21002740,파리스 인챈트 재료 아이템 (3),20302430,0,0,0,0,0,0,0,0,0,0
0,21002750,파리스 인챈트 재료 아이템 (3),20302440,0,0,0,0,0,0,0,0,0,0
0,21002760,파리스 인챈트 재료 아이템 (3),20302440,0,0,0,0,0,0,0,0,0,0
0,21002770,파리스 인챈트 재료 아이템 (3),20302440,0,0,0,0,0,0,0,0,0,0
0,21002780,파리스 인챈트 재료 아이템 (3),20302450,0,0,0,0,0,0,0,0,0,0
0,21002790,파리스 인챈트 재료 아이템 (3),20302450,0,0,0,0,0,0,0,0,0,0
0,21002800,파리스 인챈트 재료 아이템 (3),20302450,0,0,0,0,0,0,0,0,0,0
0,21002810,파리스 인챈트 재료 아이템 (3),20302460,0,0,0,0,0,0,0,0,0,0
0,21002820,파리스 인챈트 재료 아이템 (3),20302460,0,0,0,0,0,0,0,0,0,0
0,21002830,파리스 인챈트 재료 아이템 (3),20302460,0,0,0,0,0,0,0,0,0,0
0,21002840,파리스 인챈트 재료 아이템 (3),20302470,0,0,0,0,0,0,0,0,0,0
0,21002850,파리스 인챈트 재료 아이템 (3),20302470,0,0,0,0,0,0,0,0,0,0
0,21002860,파리스 인챈트 재료 아이템 (3),20302470,0,0,0,0,0,0,0,0,0,0
0,21002870,파리스 인챈트 재료 아이템 (3),20302480,20302700,0,0,0,0,0,0,0,0,0
0,21002880,파리스 인챈트 재료 아이템 (3),20302480,20302700,0,0,0,0,0,0,0,0,0
0,21002890,파리스 인챈트 재료 아이템 (3),20302480,20302700,0,0,0,0,0,0,0,0,0
0,21002900,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002910,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002920,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002930,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002940,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002950,파리스 인챈트 재료 아이템 (3),20302490,20302710,0,0,0,0,0,0,0,0,0
0,21002960,파리스 인챈트 재료 아이템 (3),20302500,20302720,0,0,0,0,0,0,0,0,0
0,21002970,파리스 인챈트 재료 아이템 (3),20302500,20302720,0,0,0,0,0,0,0,0,0
0,21002980,파리스 인챈트 재료 아이템 (3),20302500,20302720,0,0,0,0,0,0,0,0,0
0,21002990,파리스 인챈트 재료 아이템 (3),20302510,0,0,0,0,0,0,0,0,0,0
0,21003000,파리스 인챈트 재료 아이템 (3),20302520,20302730,11100400,12100340,13100400,14100340,15100400,16100340,17100400,18100340,0
0,21003010,파리스 인챈트 재료 아이템 (3),20302530,20302740,11100400,12100340,13100400,14100340,15100400,16100340,17100400,18100340,0
0,21003020,파리스 인챈트 재료 아이템 (3),20302540,20302750,11100400,12100340,13100400,14100340,15100400,16100340,17100400,18100340,0
0,21003030,파리스 인챈트 재료 아이템 (3),20301670,20301690,0,0,0,0,0,0,0,0,0
0,21003040,파리스 인챈트 재료 아이템 (3),20301468,20301469,0,0,0,0,0,0,0,0,0
0,22000010,파리스 인챈트 재료 아이템 (3),20302150,0,0,0,0,0,0,0,0,0,0
0,22000020,파리스 인챈트 재료 아이템 (3),60001040,20302150,0,0,0,0,0,0,0,0,0
0,22000030,파리스 인챈트 재료 아이템 (3),20302230,20302220,0,0,0,0,0,0,0,0,0
0,22000040,파리스 인챈트 재료 아이템 (3),20302230,0,0,0,0,0,0,0,0,0,0
63,22000050,파리스 인챈트 재료 아이템 (3),50200520,0,0,0,0,0,0,0,0,0,0
0,23000010,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800010,0,0,0,0,0,0,0,0
0,23000020,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000040,0,0,0,0,0,0,0,0
0,23000030,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000050,0,0,0,0,0,0,0,0
0,23000040,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000060,0,0,0,0,0,0,0,0
0,23000050,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000070,0,0,0,0,0,0,0,0
0,23000060,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000080,0,0,0,0,0,0,0,0
0,23000070,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000080,0,0,0,0,0,0,0,0
0,23000080,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800020,0,0,0,0,0,0,0,0
0,23000090,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800040,0,0,0,0,0,0,0,0
0,23000100,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800030,0,0,0,0,0,0,0,0
0,23000110,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800040,0,0,0,0,0,0,0,0
0,23000120,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800030,0,0,0,0,0,0,0,0
0,23000130,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000090,0,0,0,0,0,0,0,0
0,23000140,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800040,0,0,0,0,0,0,0,0
0,23000150,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800060,0,0,0,0,0,0,0,0
0,23000160,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800060,0,0,0,0,0,0,0,0
0,23000170,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000100,0,0,0,0,0,0,0,0
0,23000180,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000100,0,0,0,0,0,0,0,0
0,23000190,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800070,0,0,0,0,0,0,0,0
0,23000200,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800070,0,0,0,0,0,0,0,0
0,23000210,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800070,0,0,0,0,0,0,0,0
0,23000220,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800090,0,0,0,0,0,0,0,0
0,23000230,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800080,0,0,0,0,0,0,0,0
0,23000240,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000110,0,0,0,0,0,0,0,0
0,23000250,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000110,0,0,0,0,0,0,0,0
0,23000260,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800110,0,0,0,0,0,0,0,0
0,23000270,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800100,0,0,0,0,0,0,0,0
0,23000280,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800100,0,0,0,0,0,0,0,0
0,23000290,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800110,0,0,0,0,0,0,0,0
0,23000300,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800130,0,0,0,0,0,0,0,0
0,23000310,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000120,0,0,0,0,0,0,0,0
0,23000320,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800130,0,0,0,0,0,0,0,0
0,23000330,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800120,0,0,0,0,0,0,0,0
0,23000340,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800140,0,0,0,0,0,0,0,0
0,23000350,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800160,0,0,0,0,0,0,0,0
0,23000360,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800140,0,0,0,0,0,0,0,0
0,23000370,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800160,0,0,0,0,0,0,0,0
0,23000380,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800170,0,0,0,0,0,0,0,0
0,23000390,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000170,0,0,0,0,0,0,0,0
0,23000400,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800180,0,0,0,0,0,0,0,0
0,23000410,파리스 인챈트 재료 아이템 (3),79000020,79000010,50800190,0,0,0,0,0,0,0,0
0,23000420,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000130,0,0,0,0,0,0,0,0
0,23000430,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000140,0,0,0,0,0,0,0,0
0,23000440,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000150,0,0,0,0,0,0,0,0
0,23000450,파리스 인챈트 재료 아이템 (3),79000020,79000010,73000160,0,0,0,0,0,0,0,0
0,27000010,파리스 인챈트 재료 아이템 (3),60002280,0,0,0,0,0,0,0,0,0,0
0,27000014,"오리진 청동 궤짝 LV.1 [1~12,300]",20200188,76001970,0,0,0,0,0,0,0,0,0
0,27000018,"오리진 은 궤짝 LV.1 [1~12,700]",20200188,76001970,0,0,0,0,0,0,0,0,0
0,27000020,"오리진 금 궤짝 LV.1 [1~12,1000]",20200188,76001970,0,0,0,0,0,0,0,0,0
0,31000010,파리스 인챈트 재료 아이템 (3),31100020,31200020,31300020,41700010,0,0,0,0,0,0,0
0,31000020,파리스 인챈트 재료 아이템 (3),31400020,31500020,31600020,0,0,0,0,0,0,0,0
0,31000030,파리스 인챈트 재료 아이템 (3),31100050,31200050,31300050,41700010,0,0,0,0,0,0,0
0,31000040,파리스 인챈트 재료 아이템 (3),31400020,31500020,31600020,0,0,0,0,0,0,0,0
0,31000050,파리스 인챈트 재료 아이템 (3),31100080,31200080,31300080,41700020,0,0,0,0,0,0,0
0,31000060,파리스 인챈트 재료 아이템 (3),31400080,31500080,31600080,0,0,0,0,0,0,0,0
0,31000070,파리스 인챈트 재료 아이템 (3),31100110,31200110,31300110,41700020,0,0,0,0,0,0,0
0,31000080,파리스 인챈트 재료 아이템 (3),31400110,31500110,31600110,0,0,0,0,0,0,0,0
0,31000090,파리스 인챈트 재료 아이템 (3),31100140,31200140,31300140,41700030,0,0,0,0,0,0,0
0,31000100,파리스 인챈트 재료 아이템 (3),31400140,31500140,31600140,0,0,0,0,0,0,0,0
0,31000110,파리스 인챈트 재료 아이템 (3),31100170,31200170,31300170,41700040,0,0,0,0,0,0,0
0,31000120,파리스 인챈트 재료 아이템 (3),31400140,31500140,31600140,0,0,0,0,0,0,0,0
0,31000130,파리스 인챈트 재료 아이템 (3),31100200,31200200,31300200,41700040,0,0,0,0,0,0,0
0,31000140,파리스 인챈트 재료 아이템 (3),31400200,31500200,31600200,0,0,0,0,0,0,0,0
0,31000150,파리스 인챈트 재료 아이템 (3),31100230,31200230,31300230,41700050,0,0,0,0,0,0,0
0,31000160,파리스 인챈트 재료 아이템 (3),31400230,31500230,31600230,0,0,0,0,0,0,0,0
0,31000170,파리스 인챈트 재료 아이템 (3),31100260,31200260,31300260,41700060,0,0,0,0,0,0,0
0,31000180,파리스 인챈트 재료 아이템 (3),31400260,31500260,31600260,0,0,0,0,0,0,0,0
0,31000190,파리스 인챈트 재료 아이템 (3),31100290,31200290,31300290,41700060,0,0,0,0,0,0,0
0,31000200,파리스 인챈트 재료 아이템 (3),31400260,31500260,31600260,0,0,0,0,0,0,0,0
0,31000210,파리스 인챈트 재료 아이템 (3),31100320,31200320,31300320,41700070,0,0,0,0,0,0,0
0,31000220,파리스 인챈트 재료 아이템 (3),31400320,31500320,31600320,0,0,0,0,0,0,0,0
0,31000230,파리스 인챈트 재료 아이템 (3),31100350,31200350,31300350,41700080,0,0,0,0,0,0,0
0,31000240,파리스 인챈트 재료 아이템 (3),31400350,31500350,31600350,0,0,0,0,0,0,0,0
0,31000250,파리스 인챈트 재료 아이템 (3),31100380,31200380,31300380,41700080,0,0,0,0,0,0,0
0,31000260,파리스 인챈트 재료 아이템 (3),31400380,31500380,31600380,0,0,0,0,0,0,0,0
0,31000270,파리스 인챈트 재료 아이템 (3),31100410,31200410,31300410,41700090,0,0,0,0,0,0,0
0,31000280,파리스 인챈트 재료 아이템 (3),31400380,31500380,31600380,0,0,0,0,0,0,0,0
0,31100010,파리스 인챈트 재료 아이템 (3),31100050,31100080,31100110,31100140,31100170,31100200,31100230,31100260,31100290,31100320,0
0,31100011,파리스 인챈트 재료 아이템 (3),31100350,31100380,31100410,31200050,31200080,31200110,31200140,31200170,31200200,31200230,0
0,31100012,파리스 인챈트 재료 아이템 (3),31200260,31200290,31200320,31200350,31200380,31200410,31300050,31300080,31300110,31300140,0
0,31100013,파리스 인챈트 재료 아이템 (3),31300170,31300200,31300230,31300260,31300290,31300320,31300350,31300380,31300410,31400140,0
0,31100014,파리스 인챈트 재료 아이템 (3),31400260,31400380,31400450,31400460,31500140,31500260,31500380,31500450,31500460,31600140,0
0,31100015,파리스 인챈트 재료 아이템 (3),31600260,31600380,31600420,31600430,0,0,0,0,0,0,0
0,32000010,파리스 인챈트 재료 아이템 (3),33100020,33200020,33300020,0,0,0,0,0,0,0,0
0,32000020,파리스 인챈트 재료 아이템 (3),33400020,33500020,33600020,0,0,0,0,0,0,0,0
0,32000030,파리스 인챈트 재료 아이템 (3),33100050,33200050,33300050,0,0,0,0,0,0,0,0
0,32000040,파리스 인챈트 재료 아이템 (3),33400020,33500020,33600020,0,0,0,0,0,0,0,0
0,32000050,파리스 인챈트 재료 아이템 (3),33100080,33200080,33300080,0,0,0,0,0,0,0,0
0,32000060,파리스 인챈트 재료 아이템 (3),33400080,33500080,33600080,0,0,0,0,0,0,0,0
0,32000070,파리스 인챈트 재료 아이템 (3),33100110,33200110,33300110,0,0,0,0,0,0,0,0
0,32000080,파리스 인챈트 재료 아이템 (3),33400110,33500110,33600110,0,0,0,0,0,0,0,0
0,32000090,파리스 인챈트 재료 아이템 (3),33100140,33200140,33300140,0,0,0,0,0,0,0,0
0,32000100,파리스 인챈트 재료 아이템 (3),33400140,33500140,33600140,0,0,0,0,0,0,0,0
0,32000110,파리스 인챈트 재료 아이템 (3),33100170,33200170,33300170,0,0,0,0,0,0,0,0
0,32000120,파리스 인챈트 재료 아이템 (3),33400140,33500140,33600140,0,0,0,0,0,0,0,0
0,32000130,파리스 인챈트 재료 아이템 (3),33100200,33200200,33300200,0,0,0,0,0,0,0,0
0,32000140,파리스 인챈트 재료 아이템 (3),33400200,33500200,33600200,0,0,0,0,0,0,0,0
0,32000150,파리스 인챈트 재료 아이템 (3),33100230,33200230,33300230,0,0,0,0,0,0,0,0
0,32000160,파리스 인챈트 재료 아이템 (3),33400230,33500230,33600230,0,0,0,0,0,0,0,0
0,32000170,파리스 인챈트 재료 아이템 (3),33100260,33200260,33300260,0,0,0,0,0,0,0,0
0,32000180,파리스 인챈트 재료 아이템 (3),33400260,33500260,33600260,0,0,0,0,0,0,0,0
0,32000190,파리스 인챈트 재료 아이템 (3),33100290,33200290,33300290,0,0,0,0,0,0,0,0
0,32000200,파리스 인챈트 재료 아이템 (3),33400260,33500260,33600260,0,0,0,0,0,0,0,0
0,32000210,파리스 인챈트 재료 아이템 (3),33100320,33200320,33300320,0,0,0,0,0,0,0,0
0,32000220,파리스 인챈트 재료 아이템 (3),33400320,33500320,33600320,0,0,0,0,0,0,0,0
0,32000230,파리스 인챈트 재료 아이템 (3),33100350,33200350,33300350,0,0,0,0,0,0,0,0
0,32000240,파리스 인챈트 재료 아이템 (3),33400350,33500350,33600350,0,0,0,0,0,0,0,0
0,32000250,파리스 인챈트 재료 아이템 (3),33100380,33200380,33300380,0,0,0,0,0,0,0,0
0,32000260,파리스 인챈트 재료 아이템 (3),33400380,33500380,33600380,0,0,0,0,0,0,0,0
0,32000270,파리스 인챈트 재료 아이템 (3),33100410,33200410,33300410,0,0,0,0,0,0,0,0
0,32000280,파리스 인챈트 재료 아이템 (3),33400380,33500380,33600380,0,0,0,0,0,0,0,0
0,33000010,파리스 인챈트 재료 아이템 (3),35100020,35200020,35300020,0,0,0,0,0,0,0,0
0,33000020,파리스 인챈트 재료 아이템 (3),35400020,35500020,35600020,0,0,0,0,0,0,0,0
0,33000030,파리스 인챈트 재료 아이템 (3),35100050,35200050,35300050,0,0,0,0,0,0,0,0
0,33000040,파리스 인챈트 재료 아이템 (3),35400020,35500020,35600020,0,0,0,0,0,0,0,0
0,33000050,파리스 인챈트 재료 아이템 (3),35100080,35200080,35300080,0,0,0,0,0,0,0,0
0,33000060,파리스 인챈트 재료 아이템 (3),35400080,35500080,35600080,0,0,0,0,0,0,0,0
0,33000070,파리스 인챈트 재료 아이템 (3),35100110,35200110,35300110,0,0,0,0,0,0,0,0
0,33000080,파리스 인챈트 재료 아이템 (3),35400110,35500110,35600110,0,0,0,0,0,0,0,0
0,33000090,파리스 인챈트 재료 아이템 (3),35100140,35200140,35300140,0,0,0,0,0,0,0,0
0,33000100,파리스 인챈트 재료 아이템 (3),35400140,35500140,35600140,0,0,0,0,0,0,0,0
0,33000110,파리스 인챈트 재료 아이템 (3),35100170,35200170,35300170,0,0,0,0,0,0,0,0
0,33000120,파리스 인챈트 재료 아이템 (3),35400140,35500140,35600140,0,0,0,0,0,0,0,0
0,33000130,파리스 인챈트 재료 아이템 (3),35100200,35200200,35300200,0,0,0,0,0,0,0,0
0,33000140,파리스 인챈트 재료 아이템 (3),35400200,35500200,35600200,0,0,0,0,0,0,0,0
0,33000150,파리스 인챈트 재료 아이템 (3),35100230,35200230,35300230,0,0,0,0,0,0,0,0
0,33000160,파리스 인챈트 재료 아이템 (3),35400230,35500230,35600230,0,0,0,0,0,0,0,0
0,33000170,파리스 인챈트 재료 아이템 (3),35100260,35200260,35300260,0,0,0,0,0,0,0,0
0,33000180,파리스 인챈트 재료 아이템 (3),35400260,35500260,35600260,0,0,0,0,0,0,0,0
0,33000190,파리스 인챈트 재료 아이템 (3),35100290,35200290,35300290,0,0,0,0,0,0,0,0
0,33000200,파리스 인챈트 재료 아이템 (3),35400260,35500260,35600260,0,0,0,0,0,0,0,0
0,33000210,파리스 인챈트 재료 아이템 (3),35100320,35200320,35300320,0,0,0,0,0,0,0,0
0,33000220,파리스 인챈트 재료 아이템 (3),35400320,35500320,35600320,0,0,0,0,0,0,0,0
0,33000230,파리스 인챈트 재료 아이템 (3),35100350,35200350,35300350,0,0,0,0,0,0,0,0
0,33000240,파리스 인챈트 재료 아이템 (3),35400350,35500350,35600350,0,0,0,0,0,0,0,0
0,33000250,파리스 인챈트 재료 아이템 (3),35100380,35200380,35300380,0,0,0,0,0,0,0,0
0,33000260,파리스 인챈트 재료 아이템 (3),35400380,35500380,35600380,0,0,0,0,0,0,0,0
0,33000270,파리스 인챈트 재료 아이템 (3),35100410,35200410,35300410,0,0,0,0,0,0,0,0
0,33000280,파리스 인챈트 재료 아이템 (3),35400380,35500380,35600380,0,0,0,0,0,0,0,0
0,33100010,파리스 인챈트 재료 아이템 (3),33100050,33100080,33100110,33100140,33100170,33100200,33100230,33100260,33100290,33100320,0
0,33100011,파리스 인챈트 재료 아이템 (3),33100350,33100380,33100410,33200050,33200080,33200110,33200140,33200170,33200200,33200230,0
0,33100012,파리스 인챈트 재료 아이템 (3),33200260,33200290,33200320,33200350,33200380,33200410,33300050,33300080,33300110,33300140,0
0,33100013,파리스 인챈트 재료 아이템 (3),33300170,33300200,33300230,33300260,33300290,33300320,33300350,33300380,33300410,33400140,0
0,33100014,파리스 인챈트 재료 아이템 (3),33400260,33400380,33400450,33400460,33500140,33500260,33500380,33500450,33500460,33600140,0
0,33100015,파리스 인챈트 재료 아이템 (3),33600260,33600380,33600420,33600430,0,0,0,0,0,0,0
0,34000010,파리스 인챈트 재료 아이템 (3),37100020,37200020,37300020,0,0,0,0,0,0,0,0
0,34000020,파리스 인챈트 재료 아이템 (3),37400020,37500020,37600020,0,0,0,0,0,0,0,0
0,34000030,파리스 인챈트 재료 아이템 (3),37100050,37200050,37300050,0,0,0,0,0,0,0,0
0,34000040,파리스 인챈트 재료 아이템 (3),37400020,37500020,37600020,0,0,0,0,0,0,0,0
0,34000050,파리스 인챈트 재료 아이템 (3),37100080,37200080,37300080,0,0,0,0,0,0,0,0
0,34000060,파리스 인챈트 재료 아이템 (3),37400080,37500080,37600080,0,0,0,0,0,0,0,0
0,34000070,파리스 인챈트 재료 아이템 (3),37100110,37200110,37300110,0,0,0,0,0,0,0,0
0,34000080,파리스 인챈트 재료 아이템 (3),37400110,37500110,37600110,0,0,0,0,0,0,0,0
0,34000090,파리스 인챈트 재료 아이템 (3),37100140,37200140,37300140,0,0,0,0,0,0,0,0
0,34000100,파리스 인챈트 재료 아이템 (3),37400140,37500140,37600140,0,0,0,0,0,0,0,0
0,34000110,파리스 인챈트 재료 아이템 (3),37100170,37200170,37300170,0,0,0,0,0,0,0,0
0,34000120,파리스 인챈트 재료 아이템 (3),37400140,37500140,37600140,0,0,0,0,0,0,0,0
0,34000130,파리스 인챈트 재료 아이템 (3),37100200,37200200,37300200,0,0,0,0,0,0,0,0
0,34000140,파리스 인챈트 재료 아이템 (3),37400200,37500200,37600200,0,0,0,0,0,0,0,0
0,34000150,파리스 인챈트 재료 아이템 (3),37100230,37200230,37300230,0,0,0,0,0,0,0,0
