SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
4700503,0,0,0,a_mon_breath_03,오염정령 브레스(400),2,0,0,0,0,6006902,2,190,633,0,2433,0,0,6044600,4024102,4024105,20820,0,6043515,200,0,0,0,0,0,0,0
4700504,0,0,0,a_mon_melee_03,오염정령 배치기,2,0,0,0,0,1,2,90,1067,0,1233,0,0,0,4013103,0,20820,0,0,200,0,0,0,0,0,0,0
4700600,0,0,0,a_mon_melee_02,라곤 주니어기본치기,2,0,0,0,0,1,2,100,400,0,1300,0,0,0,4700600,0,20820,0,0,200,0,0,0,0,0,0,0
4700601,0,0,0,a_mon_melee_03,라곤 주니어발로 치기,2,0,0,0,0,1,2,70,600,0,1733,0,0,0,4700601,0,20820,0,0,200,0,0,0,0,0,0,0
4700602,0,0,0,a_mon_breath,라곤 주니어 브레스,2,0,0,0,0,6006902,2,150,1000,0,3680,0,0,0,4700602,4700606,20820,0,0,200,0,0,0,0,0,0,0
4700603,0,0,0,a_mon_breath_02,라곤 주니어 입으로 여러 번 물기,2,0,0,0,0,6006902,2,80,600,0,2333,0,0,0,4700603,4700607,20820,0,0,200,0,0,0,0,0,0,0
4700604,0,0,0,a_mon_dashattk,라곤주니어 알로대쉬,2,0,0,0,0,6004904,2,250,1067,0,1867,0,0,0,4700604,4700608,20820,6000000,6043514,200,0,0,0,0,0,0,0
4700605,0,0,0,a_mon_dash_after_attk,라곤 주니어 들이받기 대쉬,2,0,0,0,0,6004201,2,350,1500,0,1800,0,0,0,4700605,4700609,20820,6000000,6025914,200,0,2907,0,0,0,0,0
4700700,0,0,0,a_mon_breath_02,라곤 투힛,2,0,0,0,0,6006902,2,100,1000,0,1600,0,0,0,4018105,4018109,20820,0,6043515,200,0,0,0,0,0,0,0
4700701,0,0,0,a_mon_melee_02,라곤 올려치기,2,0,0,0,0,1,2,100,833,200,1150,0,0,0,4018101,2904,20820,0,0,200,0,0,0,0,0,0,0
4700702,0,0,0,a_mon_shot_skill_01,라곤 소닉붐,2,0,0,0,0,1,2,250,1000,0,1200,0,0,0,4018102,0,20820,0,0,200,0,201,0,0,0,0,0
4700703,0,0,0,a_mon_breath_03,라곤 빔,2,0,0,0,0,6006902,2,200,1567,0,1600,0,0,0,4018103,4018111,20820,2911,0,200,0,0,0,0,0,0,0
4700704,0,0,0,a_mon_dashattk,라곤 대쉬,2,0,0,0,0,6004904,2,300,1500,5000,1600,0,0,0,4018104,4018108,20820,6000000,6043514,200,0,0,0,0,0,0,0
4700705,0,0,0,a_mon_breath,라곤 브레스,2,0,0,0,0,6006902,2,200,1000,500,2500,0,0,0,4018105,4018109,20820,0,0,200,0,0,0,0,0,0,0
4700706,0,0,0,a_mon_jumpdowncrash_diag,라곤 사선점프,2,0,0,0,0,6015903,2,250,600,2000,1200,0,0,0,4018106,4018110,20820,6000000,0,200,0,0,0,0,0,0,0
4700800,0,0,0,a_mon_melee_01,뿌리정령 기본치기,2,0,0,0,0,1,2,110,600,0,800,0,0,0,6086200,0,20820,0,0,200,0,0,0,0,0,0,0
4700801,0,0,0,a_mon_melee_02,뿌리정령 기본치기2,2,0,0,0,0,1,2,140,600,0,800,0,0,100004601,6086201,6086202,20820,6000000,6052614,200,0,0,0,0,0,0,0
4700802,0,0,0,a_mon_melee_03,뿌리정령 가시뻗기 (전방에 가시 찌르기),2,0,0,0,0,1,2,150,1200,320,1333,0,0,0,6086303,0,20820,0,6004910,200,0,0,0,0,0,0,0
4700803,0,0,0,a_mon_melee_04,뿌리정령 가시뻗기 2 (광역 공격),2,0,0,0,0,1,2,150,800,0,1267,0,0,0,4700803,0,20820,0,6004910,200,0,0,0,0,0,0,0
4701100,0,0,0,a_mon_melee_fin_01,가시나무정령 연속땅치기(6번),2,0,0,0,0,1,2,160,700,0,5433,0,0,0,4701100,4701101,20820,0,4701102,200,0,0,0,0,0,0,0
4701101,0,0,0,a_mon_melee_02,가시나무정령 기본치기,2,0,0,0,0,1,2,130,533,0,767,0,0,0,4701103,0,20820,0,0,200,0,0,0,0,0,0,0
4701102,0,0,0,a_mon_melee_03,가시나무정령 촉수뻗기,2,0,0,0,0,1,2,220,320,0,1333,0,0,0,4701104,0,20820,0,0,200,0,0,0,0,0,0,0
4701103,0,0,0,a_mon_paris_laser_multi,가시나무정령 3방향 발사,2,0,0,0,0,6089101,2,300,1000,500,1068,0,0,4701103,4701105,0,20820,0,0,200,0,0,0,0,0,0,0
4701104,0,0,0,a_mon_whirlwind_move,가시나무정령 휠윈드,2,0,0,0,0,6006903,2,200,700,1500,1200,0,0,0,4701106,4701107,20820,4701108,6000000,200,0,0,0,0,0,0,0
4701200,0,0,0,a_mon_melee_02,독나무 기본치기,2,0,0,0,0,1,2,150,999,0,1467,0,0,0,4701200,0,20820,0,0,200,0,0,0,0,0,0,0
4701201,0,0,0,a_mon_melee_04,독나무 독버프,1,0,0,0,0,5,1,150,3633,0,3667,0,0,4701202,4701200,0,0,6000000,0,0,0,0,0,0,0,0,0
4701202,0,0,0,a_mon_melee_03,독나무 버섯 소환,2,0,0,0,0,6025904,1,100,2667,0,2667,0,0,0,4701202,4701206,20820,0,0,0,0,0,0,0,0,0,0
4701203,0,0,0,a_mon_drop_projectile,독나무 거대 메테오,2,0,0,0,0,6013909,2,200,2200,0,2233,0,0,0,4701203,0,20820,2904,0,200,0,0,0,0,0,0,0
4701204,0,0,0,a_mon_crossattack_01,독나무 크로스,2,0,0,0,0,6091302,2,600,1500,0,1300,0,0,0,4701204,4701207,20820,0,0,200,0,0,0,0,0,0,0
4701205,0,0,0,a_mon_dieskill_01,독나무 자폭,2,0,0,0,0,6053100,2,150,2000,0,333,0,0,0,4701205,0,20820,0,0,200,0,0,0,0,0,0,0
4701206,0,0,0,a_mon_crossattack_02,독나무 크로스,2,0,0,0,0,6091302,2,600,2000,0,1300,0,0,0,4701208,4701207,20820,0,0,200,0,0,0,0,0,0,0
4701300,0,0,0,a_mon_melee_02,썩은나무괴물 기본치기 ,2,0,0,0,0,1,1,130,867,0,1500,0,0,0,4701300,0,20820,0,0,0,0,0,0,0,0,0,0
4701301,0,0,0,a_mon_earthquake,썩은나무괴물 크게 내려치기,2,0,0,0,0,6009604,2,150,1533,0,1733,0,0,0,4701301,4701311,20820,0,0,0,0,0,0,0,0,0,0
4701302,0,0,0,a_mon_breath,썩은나무괴물 브레스,2,0,0,0,0,6006902,2,200,2100,0,2533,0,0,0,4701302,4701306,20820,0,6043515,0,0,0,0,0,0,0,0
4701303,0,0,0,a_mon_shot_skill_01,썩은나무괴물 쏘기,2,0,0,0,0,1,2,500,1000,0,1200,0,0,0,4701303,0,20820,0,0,0,0,201,0,0,0,0,0
4701304,0,0,0,a_mon_melee_04,썩은나무괴물 빛기둥소환,2,0,0,0,0,6126110,2,400,1000,0,1633,0,0,0,4701304,4701307,20820,6000000,0,200,6000001,0,0,0,0,0,0
4701305,0,0,0,a_mon_dashattk,썩은나무괴물 대쉬,2,0,0,0,0,6004904,2,400,3033,0,2566,0,0,0,4701305,4701308,20820,0,6043514,200,0,2907,0,0,0,0,0
4701309,0,0,0,a_mon_melee_01,파리스-각성전 빛기둥 사용스킬,2,0,0,0,0,1,2,10,0,0,0,0,0,0,4701309,0,20820,6000003,0,200,6000004,0,0,0,0,0,0
4701400,0,0,0,0,시퀀스,1,0,0,0,0,0,2,500,1,0,1,0,0,0,4701400,0,0,0,0,0,0,0,0,0,0,0,0
4701500,0,0,0,a_mon_breath_02,리바이어스 2단치기,2,0,0,0,0,6006902,2,250,550,0,2467,0,0,2502,4701500,4701513,20820,0,6043515,2906,0,0,0,0,0,0,0
4701501,0,0,0,a_mon_melee_skill_02,리바이어스 쓰러지기스킬,2,0,0,0,0,1,1,180,1600,80000,7033,0,0,4701501,4701501,0,20820,0,0,0,0,0,0,0,0,0,0
4701502,0,0,0,a_mon_melee_skill_03,리바이어스꼬리치기,2,0,0,0,0,1,2,250,900,0,1733,0,0,2502,4701502,0,20820,0,0,2906,0,0,0,0,0,0,0
4701503,0,0,0,a_mon_melee_03,리바이어스 버섯 소환,2,0,0,0,0,6025904,1,200,800,20000,2400,0,0,0,4701503,4701508,20820,0,0,0,0,0,0,0,0,0,0
4701504,0,0,0,a_mon_shot_skill_01,리바이어스 레그노 연속쏘기,2,0,0,0,0,1,2,500,567,0,1300,0,0,2502,4701504,4701509,20820,0,0,2906,0,0,0,0,0,0,0
4701505,0,0,0,a_mon_shot_skill_02,리바이어스 쏘기,2,0,0,0,0,1,2,500,567,0,633,0,0,0,4701505,0,20820,0,0,0,0,201,0,0,0,0,0
4701506,0,0,0,a_mon_breath,리바이어스 소리질르기 브레스,2,0,0,0,0,6006902,2,200,1000,0,2000,0,0,0,4701506,4701510,20820,2903,6043515,0,0,0,0,0,0,0,0
4701507,0,0,0,a_mon_dash_after_attk,리바이어스 달려들기,2,0,0,0,0,6004201,2,400,967,0,2000,0,0,2502,4701507,4701511,20820,0,4701512,2902,0,0,0,0,0,0,0
4701518,0,0,0,a_mon_breath,리바이어스 소리질르기 브레스-연기-테스트용,2,0,0,0,0,6006902,2,500,1000,1,1,0,0,602506,4701518,4701519,20820,0,6043515,0,0,0,0,0,0,0,0
4701519,0,0,0,a_mon_breath_02,리바이어스 소리질르기 브레스-레드-테스트용,2,0,0,0,0,6006902,2,500,1,1,1,0,0,2502,4701521,4701522,20820,0,6043515,0,0,0,0,0,0,0,0
4701520,0,0,0,0,리바이어스 연계브레스-테스트용,1,0,0,0,0,4701400,2,500,1,0,1,0,0,0,4701520,0,0,0,0,0,0,0,0,0,0,0,0
4701555,0,0,0,0,엘가 시퀀스 테스트,1,0,0,0,0,4701400,2,500,1,0,1,0,0,0,4701555,0,0,0,0,0,0,0,0,0,0,0,0
4701557,0,0,0,a_mon_shot_01,엘가 시퀀스 2 샷스킬,2,0,0,0,0,1,2,200,1000,0,1000,0,0,0,4701557,0,20820,0,0,200,0,201,0,0,0,0,0
4701558,0,0,0,a_mon_dieskill_01,엘가 시퀀스 1_2 소환된 몬스터의 자폭,2,0,0,0,0,6053100,2,200,1500,5000,3000,0,0,0,3542326,0,20820,0,6043515,200,0,0,0,0,0,0,0
4701603,0,0,0,a_mon_melee_05,45던전 소환용 나무몬스터 스킬 1 메타곤,2,0,0,0,0,6025904,1,200,1000,10000,1333,0,0,0,4701602,4701603,20820,0,0,200,0,0,0,0,0,0,0
4701604,0,0,0,a_mon_melee_05,45던전 소환용 나무몬스터 스킬 2 윙윙,2,0,0,0,0,6025904,1,200,1000,10000,1333,0,0,0,4701602,4701604,20820,0,0,200,0,0,0,0,0,0,0
4701605,0,0,0,a_mon_melee_05,45던전 소환용 나무몬스터 스킬 3 그렘린,2,0,0,0,0,6025904,1,200,1000,10000,1333,0,0,0,4701602,4701605,20820,0,0,200,0,0,0,0,0,0,0
4701606,0,0,0,a_mon_melee_05,45던전 소환용 나무몬스터 스킬 4 독버섯,2,0,0,0,0,6025904,1,200,550,60000,1667,0,0,0,4701602,4701606,20820,0,0,200,0,0,0,0,0,0,0
4701700,0,0,0,a_mon_melee_02,포링 기본 공격,2,0,0,0,0,1,2,75,867,0,967,0,0,0,4701700,0,20820,0,0,200,0,0,0,0,0,0,0
4701800,0,0,0,a_mon_melee_02,엔젤링 기본공격,2,0,0,0,0,1,2,75,867,0,967,0,0,0,4701800,0,20820,0,0,200,0,0,0,0,0,0,0
4701801,0,0,0,a_mon_melee_03,거대 엔젤링 버프,2,0,0,0,0,5,1,150,500,0,1333,0,0,4701701,4028102,0,20820,0,0,200,0,0,0,0,0,0,0
4701810,0,0,0,a_mon_melee_02,거대 엔젤링 기본공격,2,0,0,0,0,1,2,100,867,0,967,0,0,0,4028102,0,20820,0,0,200,0,0,0,0,0,0,0
4701811,0,0,0,a_mon_melee_03,거대 엔젤링 버프,2,0,0,0,0,5,1,150,500,0,1333,0,0,4701701,4028102,0,20820,0,0,200,0,0,0,0,0,0,0
4701812,0,0,0,a_mon_melee_skill_01,거대 엔젤링 소환,2,0,0,0,0,6025904,1,400,500,30000,1333,0,0,0,4701812,4701813,20820,0,0,200,0,201,0,0,0,0,0
4701813,0,0,0,a_mon_melee_02,미니 엔젤링 기본공격,2,0,0,0,0,1,2,50,867,0,967,0,0,0,4701800,0,20820,0,0,200,0,0,0,0,0,0,0
4701930,0,0,0,a_mon_melee_02,고블린 도끼 기본 타격,2,0,0,0,0,1,2,80,433,0,767,0,0,0,4701930,0,20820,0,0,200,6000001,0,0,0,0,0,0
4701931,0,0,0,a_mon_melee_03,고블린 도끼 연속 타격,2,0,0,0,0,1,2,80,633,0,1600,0,0,0,4701931,4701932,20820,0,0,200,6000001,0,0,0,0,0,0
4702100,0,0,0,a_mon_melee_02,오크 워리어 기본타격,2,0,0,0,0,1,2,90,500,0,1100,0,0,0,4702100,0,20820,0,0,200,0,0,0,0,0,0,0
4702101,0,0,0,a_mon_melee_03,오크 워리어 방패타격,2,0,0,0,0,1,2,90,1900,0,1167,0,0,0,4702101,2906,20820,0,0,200,0,0,0,0,0,0,0
4702200,0,0,0,a_mon_melee_02,하이오크 기본타격,2,0,0,0,0,1,2,90,500,0,1100,0,0,0,4702200,0,20820,0,0,200,0,0,0,0,0,0,0
4702201,0,0,0,a_mon_melee_03,하이오크 방패타격,2,0,0,0,0,1,2,90,1900,0,1167,0,0,0,4702201,2906,20820,0,0,200,0,0,0,0,0,0,0
4702202,0,0,0,a_mon_shot_02,하이오크 도끼던지기,2,0,0,0,0,1,2,200,533,0,1100,0,0,0,4702202,0,20820,0,0,200,6000001,201,0,0,0,0,0
4702300,0,0,0,a_mon_melee_02,오크 히어로 기본타격,2,0,0,0,0,1,2,165,500,0,1100,0,0,0,4702300,0,20820,0,0,200,0,0,0,0,0,0,0
4702301,0,0,0,a_mon_melee_03,오크 히어로 방패타격,2,0,0,0,0,1,2,190,1900,300,1167,0,0,0,4702301,2907,20820,0,0,200,0,0,0,0,0,0,0
4702302,0,0,0,a_mon_melee_04,오크 히어로 함성,2,0,0,0,0,6,2,200,1600,10000,1633,0,0,0,4702302,4702312,20820,0,6009613,200,6000001,0,0,0,0,0,0
4702303,0,0,0,a_mon_shot_skill_01,오크 히어로 도끼 던지기,2,0,0,0,0,1,2,250,533,800,1233,0,0,2701,4702303,0,20820,0,6006909,200,0,203,0,0,0,0,0
4702304,0,0,0,a_mon_melee_skill_01,오크 히어로 함성-소환,2,0,0,0,0,6025904,1,400,1600,50000,2163,0,0,0,4702304,4702314,20820,0,0,200,0,0,0,0,0,0,0
4702400,0,0,0,a_mon_melee_02,좀비 기본타격,2,0,0,0,0,1,2,90,1000,0,1300,0,0,0,4702400,0,20820,0,0,200,0,0,0,0,0,0,0
4702401,0,0,0,a_mon_melee_03,좀비 독 뿜기,2,0,0,0,0,1,2,120,2533,0,1267,0,0,2501,4702401,0,20820,0,0,200,0,0,0,0,0,0,0
4702500,0,0,0,a_mon_melee_02,구울 기본타격-데미지 쌔게,2,0,0,0,0,1,2,90,1000,0,1300,0,0,0,4702500,0,20820,0,0,200,0,0,0,0,0,0,0
4702501,0,0,0,a_mon_melee_03,구울 독 뿜기 -데미지 쌔게,2,0,0,0,0,1,2,120,2533,500,1267,0,0,2503,4702501,0,20820,0,0,200,0,0,0,0,0,0,0
4702600,0,0,0,a_mon_melee_02,미믹 물기,2,0,0,0,0,1,2,90,500,0,1033,0,0,0,4702600,0,20820,0,0,200,6000001,0,0,0,0,0,0
4702601,0,0,0,a_mon_melee_03,미믹 버프,2,0,0,0,0,5,1,100,1500,15000,2800,0,0,4701700,4028102,0,20820,0,0,200,0,0,0,0,0,0,0
4702700,0,0,0,a_mon_melee_02,레이쓰 기본물기,2,0,0,0,0,1,2,120,733,0,1533,0,0,0,4702700,0,20820,0,0,200,0,0,0,0,0,0,0
4702701,0,0,0,a_mon_breath,레이쓰 파장공격-저주,2,0,0,0,0,6006902,2,180,867,2000,2800,0,0,2501,4702701,4702703,20820,0,6043515,200,0,0,0,0,0,0,0
4702702,0,0,0,a_mon_shot_01,레이쓰 발사체 -암흑구슬,2,0,0,0,0,1,2,350,1167,0,1700,0,0,0,4702702,0,20820,0,0,200,0,201,0,0,0,0,0
4702800,0,0,0,a_mon_melee_02,헌터플라이 기본,2,0,0,0,0,1,2,80,1067,0,1333,0,0,0,4702800,0,20820,0,0,200,0,0,0,0,0,0,0
4702801,0,0,0,a_mon_melee_03,헌터플라이 순간이동,1,0,0,0,0,6074304,1,200,100,5000,1867,0,0,0,4702801,0,20820,0,0,0,0,0,0,0,0,0,0
4702930,0,0,0,a_mon_breath,이블드루이드 찌르기,2,0,0,0,0,6006902,2,190,2133,0,1967,0,0,2501,4702930,4702937,20820,0,6043515,200,0,0,0,0,0,0,0
4702931,0,0,0,a_mon_melee_02,이블드루이드 돌기둥소환,2,0,0,0,0,1,2,100,1667,0,1667,0,0,0,4702931,4702934,20820,0,0,200,0,0,0,0,0,0,0
4702932,1,0,0,a_mon_summon_thorn_sa,이블드루의드의 돌기둥이 쓰는스킬,2,0,0,0,0,1,2,100,1,0,1500,0,0,0,4702932,4702935,20820,6000000,0,200,6000001,0,0,0,0,0,0
4702933,0,0,0,a_mon_breath_02,이블드루이드 마법책 브레스,2,0,0,0,0,6006902,2,250,2000,0,2567,0,0,2501,4702933,4702936,20820,0,6043515,200,0,0,0,0,0,0,0
4703000,0,0,0,a_mon_melee_02,다크일루젼 -기본타격,2,0,0,0,0,1,2,200,833,0,867,0,0,0,4703000,0,20820,0,0,200,0,0,0,0,0,0,0
4703001,0,0,0,a_mon_melee_03,다크일루젼 순간이동,1,0,0,0,0,6074304,1,400,1167,10000,1567,0,0,0,4703001,0,20820,0,0,0,0,0,0,0,0,0,0
4703002,0,0,0,a_mon_melee_skill_01,다크일루젼 -몬스터소환,2,0,0,0,0,6025904,1,400,1167,15000,1567,0,0,0,4703002,4703012,20820,0,0,200,0,0,0,0,0,0,0
4703003,0,0,0,a_mon_drop_projectile_01,다크일루젼 메테오 -큰거한방,2,0,0,0,0,6004904,2,300,833,3000,1400,0,0,602507,4013107,0,20820,2904,0,200,0,0,0,0,0,0,0
4703004,0,0,0,a_mon_massive_projectile,다크일루젼 눈보라 -전방에 뿌리기,2,0,0,0,0,6013909,2,250,833,4000,1400,0,0,0,4703004,4703014,20820,0,0,200,6000001,0,0,0,0,0,0
4703005,0,0,0,a_mon_shot_02,다크일루젼 회오리-S라인,2,0,0,0,0,1,2,500,833,5000,1400,0,0,0,4703005,0,20820,0,0,200,0,0,0,0,0,0,0
4703100,0,0,0,a_mon_melee_02,다크로드 -기본타격,2,0,0,0,0,1,2,230,833,0,867,0,0,0,4703100,0,20820,0,0,200,0,0,0,0,0,0,0
4703101,0,0,0,a_mon_melee_03,다크로드 순간이동,1,0,0,0,0,6074304,1,400,1167,50000,1567,0,0,0,4703101,0,20820,0,0,0,0,0,0,0,0,0,0
4703102,0,0,0,a_mon_melee_skill_01,다크로드 -몬스터소환-일반,2,0,0,0,0,6025904,1,400,1167,15000,1567,0,0,0,4703102,4703112,20820,0,0,200,0,0,0,0,0,0,0
4703103,0,0,0,a_mon_drop_projectile,다크로드 메테오 -큰거한방,2,0,0,0,0,6004904,2,300,833,3000,1400,0,0,602507,4703103,0,20820,2904,0,200,0,0,0,0,0,0,0
4703104,0,0,0,a_mon_massive_projectile,다크로드 눈보라 -전방에 뿌리기,2,0,0,0,0,6013909,2,250,833,4000,1400,0,0,0,4703104,4703114,20820,0,0,200,6000001,0,0,0,0,0,0
4703105,0,0,0,a_mon_shot_around_01,다크로드 유도탄,2,0,0,0,0,6000944,2,500,833,5000,1400,0,0,0,4703105,0,20820,0,0,200,0,0,0,0,0,0,0
4703122,0,0,0,a_mon_melee_skill_01,다크로드 -몬스터소환-레어,2,0,0,0,0,6025904,1,400,1167,15000,1567,0,0,0,4703102,4703122,20820,0,0,200,0,0,0,0,0,0,0
4703132,0,0,0,a_mon_melee_skill_01,다크로드 -몬스터소환-영웅,2,0,0,0,0,6025904,1,400,1167,15000,1567,0,0,0,4703102,4703132,20820,0,0,200,0,0,0,0,0,0,0
5801010,0,0,0,a_mon_melee_03,[하사] 작살 저격병 1단계 발사,2,0,0,0,0,1,2,200,1,3000,733,0,0,0,5801010,0,20820,0,0,200,6000001,0,0,0,0,0,0
5802010,0,0,0,a_mon_melee_02,[하사] 창병 기사 찌르기 1,2,0,0,0,0,1,2,100,1,4000,733,0,0,0,5802010,0,20820,0,0,200,6000001,0,0,0,0,0,0
5803010,0,0,0,a_mon_shot_skill_02,[하사] 주술사(1단계)_1,2,0,0,0,0,6000932,2,150,1,5000,2000,0,0,0,5803010,5803011,20820,0,0,200,0,0,0,0,0,0,0
5803020,0,0,0,a_mon_shot_skill_02,[하사] 주술사(2단계)_1 띄우기,2,0,0,0,0,6000932,2,150,1,5000,2000,0,0,0,5803020,5803021,20820,2903,0,200,0,0,0,0,0,0,0
5810000,0,0,0,a_mon_whirlwind,스톰_휠윈드_(기본),2,0,0,0,0,6006902,2,280,1,3000,1500,0,0,0,5810000,5810001,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810010,0,0,0,a_mon_whirlwind,스톰_휠윈드_1,2,0,0,0,0,6006902,2,280,1,3000,1500,0,0,0,5810010,5810011,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810020,0,0,0,a_mon_whirlwind,스톰_휠윈드_2,2,0,0,0,0,6006902,2,280,1,3000,1500,0,0,0,5810020,5810021,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810030,0,0,0,a_mon_whirlwind,스톰_휠윈드_3,2,0,0,0,0,6006902,2,280,1,3000,1500,0,0,0,5810030,5810031,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810040,0,0,0,a_mon_whirlwind,스톰_휠윈드_4,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810040,5810041,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810050,0,0,0,a_mon_whirlwind,스톰_휠윈드_5,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810050,5810051,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810060,0,0,0,a_mon_whirlwind,스톰_휠윈드_6,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810060,5810061,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810070,0,0,0,a_mon_whirlwind,스톰_휠윈드_7,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810070,5810071,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810080,0,0,0,a_mon_whirlwind,스톰_휠윈드_8,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810080,5810081,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810090,0,0,0,a_mon_whirlwind,스톰_휠윈드_9,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810090,5810091,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810100,0,0,0,a_mon_whirlwind,스톰_휠윈드_10,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810100,5810101,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810110,0,0,0,a_mon_whirlwind,스톰_휠윈드_11,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810110,5810111,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810120,1,0,0,a_mon_melee_02,프리징_결빙_1 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810120,5810120,0,20820,0,0,200,6000001,0,0,0,0,0,0
5810121,2,0,0,a_mon_melee_02,프리징_결빙_2 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810121,5810121,0,20820,0,0,200,6000001,0,0,0,0,0,0
5810122,3,0,0,a_mon_melee_02,프리징_결빙_3 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810122,5810122,0,20820,0,0,200,6000001,0,0,0,0,0,0
5810130,0,0,0,a_mon_whirlwind,스톰_휠윈드_12,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810130,5810131,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810140,0,0,0,a_mon_whirlwind,스톰_휠윈드_13,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810140,5810141,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810150,0,0,0,a_mon_whirlwind,스톰_휠윈드_14,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810150,5810151,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810160,0,0,0,a_mon_whirlwind,스톰_휠윈드_15,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810160,5810161,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810170,0,0,0,a_mon_whirlwind,스톰_휠윈드_16,2,0,0,0,0,6006902,2,280,1,3000,2500,0,0,0,5810170,5810171,20820,6006920,0,200,6000001,0,0,0,0,0,0
5810220,1,5810220,0,a_mon_melee_02,프리징_결빙_1 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810120,5810120,0,20820,0,0,200,6000001,0,0,0,0,0,0
5810221,2,5810221,0,a_mon_melee_02,프리징_결빙_2 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810121,5810121,0,20820,0,0,200,6000001,0,0,0,0,0,0
5810222,3,5810222,0,a_mon_melee_02,프리징_결빙_3 점령,2,0,0,0,0,5,2,200,1,2000,320,0,0,5810122,5810122,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820000,0,0,0,a_mon_melee_02,블레이즈_폭염샷_(기본),2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820000,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820010,0,0,0,a_mon_melee_02,블레이즈_폭염샷_1,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820010,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820020,0,0,0,a_mon_melee_02,블레이즈_폭염샷_2,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820020,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820030,0,0,0,a_mon_melee_02,블레이즈_폭염샷_3,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820030,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820040,0,0,0,a_mon_melee_02,블레이즈_폭염샷_4,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820040,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820050,0,0,0,a_mon_melee_02,블레이즈_폭염샷_5,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820050,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820060,0,0,0,a_mon_melee_02,블레이즈_폭염샷_6,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820060,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820070,0,0,0,a_mon_melee_02,블레이즈_폭염샷_7,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820070,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820080,0,0,0,a_mon_melee_02,블레이즈_폭염샷_8,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820080,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820090,0,0,0,a_mon_melee_02,블레이즈_폭염샷_9,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820090,0,20820,0,0,200,6000001,0,0,0,0,0,0
5820100,0,0,0,a_mon_melee_02,블레이즈_폭염샷_10,2,0,0,0,0,1,2,280,1,3000,733,0,0,0,5820100,0,20820,0,0,200,6000001,0,0,0,0,0,0
